product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Additive_2 Rt(min),UV210_Additive_2 AreaAbs,UV210_Additive_4 Rt(min),UV210_Additive_4 AreaAbs,UV210_Additive_6 Rt(min),UV210_Additive_6 AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs
73511.68479,,19124.63472,2.843725517,81.98080261,0,2016-Dec14-1536-CN-Plate2-41.Raw,2016-dec14-1536-cn-plate2-41.raw,3:I,0.465,6337.78812,0,0,0,0,0,0,0,0,0,0,0,0,0.755,73511.68479,0.629,4144.32576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19124.63472
75585.63727,,18908.50101,2.843725517,85.25720997,0,2016-Dec14-1536-CN-Plate2-57.Raw,2016-dec14-1536-cn-plate2-57.raw,4:I,0.465,6997.84189,0,0,0,0,0,0,0,0,0,0,0,0,0.755,75585.63727,0,0,0.704,1404.79787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,18908.50101
45696.41515,,19042.38253,2.174082389,39.12894222,0,2016-Dec14-1536-CN-Plate2-73.Raw,2016-dec14-1536-cn-plate2-73.raw,5:I,0.467,24599.17163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,5718.65073,0.721,45696.41515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19042.38253
85004.53514,,18061.11603,2.174082389,76.74229373,0,2016-Dec14-1536-CN-Plate2-89.Raw,2016-dec14-1536-cn-plate2-89.raw,6:I,0.465,7928.43188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,85004.53514,0.643,3621.46940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,18061.11603
92483.72095,,17745.41651,2.174082389,84.97992801,0,2016-Dec14-1536-CN-Plate2-105.Raw,2016-dec14-1536-cn-plate2-105.raw,7:I,0.466,6981.17213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,92483.72095,0,0,0.709,2856.60889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,17745.41651
,,19263.85494,,0,0,2016-Dec14-1536-CN-Plate2-121.Raw,2016-dec14-1536-cn-plate2-121.raw,8:I,0.467,42356.74073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19263.85494
78322.55319,,18217.56459,1.042356705,33.61043599,0,2016-Dec14-1536-CN-Plate2-137.Raw,2016-dec14-1536-cn-plate2-137.raw,9:I,0.468,14086.27373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.395,78322.55319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,18217.56459
117334.8886,,18488.57266,1.042356705,49.6136763,0,2016-Dec14-1536-CN-Plate2-153.Raw,2016-dec14-1536-cn-plate2-153.raw,10:I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,117334.8886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18488.57266
113915.9686,,18767.75648,1.042356705,47.45149232,0,2016-Dec14-1536-CN-Plate2-169.Raw,2016-dec14-1536-cn-plate2-169.raw,11:I,0.466,1376.20583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,113915.9686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18767.75648
2524.70661,,19345.95805,0.948682226,0.928544459,0,2016-Dec14-1536-CN-Plate2-185.Raw,2016-dec14-1536-cn-plate2-185.raw,12:I,0.468,42146.97593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073,24182.15035,1.221,2524.70661,0,0,0,0,0,0,0,0,1.770,19345.95805
139421.1735,,31955.21770,0.948682226,31.04337853,0,2016-Dec14-1536-CN-Plate2-201.Raw,2016-dec14-1536-cn-plate2-201.raw,13:I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,139421.1735,1.116,1747.53794,0,0,0,0,0,0,1.771,31955.21770
142487.0036,,23501.19943,0.948682226,43.13871983,0,2016-Dec14-1536-CN-Plate2-217.Raw,2016-dec14-1536-cn-plate2-217.raw,14:I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,142487.0036,0,0,0,0,0,0,0,0,1.770,23501.19943
0,,18064.83707,1.337543187,0,0,2016-Dec14-1536-CN-Plate2-233.Raw,2016-dec14-1536-cn-plate2-233.raw,15:I,0.469,38504.92065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309,18205.89657,0,0,1.771,18064.83707
147502.7893,,18063.16558,1.337543187,81.91726557,0,2016-Dec14-1536-CN-Plate2-249.Raw,2016-dec14-1536-cn-plate2-249.raw,16:I,0,0,0,0,1.421,147502.7893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.772,18063.16558
152375.0766,,18132.94637,1.337543187,84.29748871,0,2016-Dec14-1536-CN-Plate2-265.Raw,2016-dec14-1536-cn-plate2-265.raw,17:I,0,0,1.397,303.65729,1.418,152375.0766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18132.94637
72219.38275,,17865.69895,2.843725517,86.21497352,0,2016-Dec14-1536-CN-Plate2-281.Raw,2016-dec14-1536-cn-plate2-281.raw,18:I,0.467,3441.33833,0,0,0,0,0,0,0,0,0,0,0,0,0.755,72219.38275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17865.69895
78030.21925,,17908.18088,2.843725517,92.93093214,0,2016-Dec14-1536-CN-Plate2-297.Raw,2016-dec14-1536-cn-plate2-297.raw,19:I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,78030.21925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17908.18088
80082.55201,,17422.51324,2.843725517,98.03384571,0,2016-Dec14-1536-CN-Plate2-313.Raw,2016-dec14-1536-cn-plate2-313.raw,20:I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,80082.55201,0,0,0.699,1126.46934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17422.51324
47470.19269,,17618.31213,2.174082389,43.93331318,0,2016-Dec14-1536-CN-Plate2-329.Raw,2016-dec14-1536-cn-plate2-329.raw,21:I,0.468,20313.53429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,5656.81009,0.721,47470.19269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17618.31213
97363.07717,,16722.51255,2.174082389,94.93580173,0,2016-Dec14-1536-CN-Plate2-345.Raw,2016-dec14-1536-cn-plate2-345.raw,22:I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,97363.07717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16722.51255
91739.02439,,15557.90747,2.174082389,96.14798667,0,2016-Dec14-1536-CN-Plate2-361.Raw,2016-dec14-1536-cn-plate2-361.raw,23:I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,91739.02439,0,0,0.708,1168.32913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,15557.90747
,,15670.10067,,0,0,2016-Dec14-1536-CN-Plate2-377.Raw,2016-dec14-1536-cn-plate2-377.raw,24:I,0.469,36736.77068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,15670.10067
137654.49120,62562.76033,19095.89432,1.337543187,72.31351298,24.57181082,2016-Dec14-1536-CN-Plate2-10.Raw,2016-dec14-1536-cn-plate2-10.raw,1:J,0.464,6906.84114,1.396,427.37577,1.417,137654.49120,0.897,62562.76033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,19095.89432
30957.32976,51348.54629,20631.97182,2.843725517,32.00160024,18.66588907,2016-Dec14-1536-CN-Plate2-26.Raw,2016-dec14-1536-cn-plate2-26.raw,2:J,0.466,31951.59789,0,0,0,0,0.898,51348.54629,0,0,0,0,0.576,6582.64098,0.753,30957.32976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,20631.97182
47807.95810,60081.34638,19679.15893,2.843725517,51.8134607,22.89783316,2016-Dec14-1536-CN-Plate2-42.Raw,2016-dec14-1536-cn-plate2-42.raw,3:J,0.465,20929.72186,0,0,0,0,0.897,60081.34638,0,0,0,0,0,0,0.752,47807.95810,0.626,11211.33102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19679.15893
78121.62583,0,19986.63805,2.843725517,83.36436834,0,2016-Dec14-1536-CN-Plate2-58.Raw,2016-dec14-1536-cn-plate2-58.raw,4:J,0.465,7782.66347,0,0,0,0,0,0,0,0,0,0,0,0,0.755,78121.62583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19986.63805
3282.44544,0,20259.00791,2.174082389,2.641901391,0,2016-Dec14-1536-CN-Plate2-74.Raw,2016-dec14-1536-cn-plate2-74.raw,5:J,0.467,44812.89943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596,12672.17117,0.721,3282.44544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,20259.00791
66648.86868,58738.75565,18744.34842,2.174082389,57.97752811,23.50258636,2016-Dec14-1536-CN-Plate2-90.Raw,2016-dec14-1536-cn-plate2-90.raw,6:J,0.467,18199.58197,0,0,0,0,0.899,58738.75565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,66648.86868,0.645,6890.54998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,18744.34842
87244.57895,64311.89198,17717.99460,2.174082389,80.28994263,27.22312546,2016-Dec14-1536-CN-Plate2-106.Raw,2016-dec14-1536-cn-plate2-106.raw,7:J,0.465,8755.16892,0,0,0,0,0.897,64311.89198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,87244.57895,0,0,0.707,2736.15627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17717.99460
,0,20628.57444,,0,0,2016-Dec14-1536-CN-Plate2-122.Raw,2016-dec14-1536-cn-plate2-122.raw,8:J,0.468,45513.40441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,20628.57444
22285.88740,0,18214.81925,1.042356705,9.564949769,0,2016-Dec14-1536-CN-Plate2-138.Raw,2016-dec14-1536-cn-plate2-138.raw,9:J,0.467,39404.25265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,22285.88740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18214.81925
93280.27626,2554.32098,19595.81030,1.042356705,37.21381762,0.97762772,2016-Dec14-1536-CN-Plate2-154.Raw,2016-dec14-1536-cn-plate2-154.raw,10:J,0.467,14823.20924,0,0,0,0,0.897,2554.32098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.393,93280.27626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19595.81030
115369.5935,26666.40529,19150.04323,1.042356705,47.09764929,10.44373829,2016-Dec14-1536-CN-Plate2-170.Raw,2016-dec14-1536-cn-plate2-170.raw,11:J,0.466,5976.33406,0,0,0,0,0.897,26666.40529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,115369.5935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19150.04323
3121.54082,0,20190.46443,0.948682226,1.100030526,0,2016-Dec14-1536-CN-Plate2-186.Raw,2016-dec14-1536-cn-plate2-186.raw,12:J,0.468,46194.55503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073,24876.52091,1.221,3121.54082,0,0,0,0,0,0,0,0,1.770,20190.46443
87704.93948,12411.83262,17477.94931,0.948682226,35.70389569,5.326067894,2016-Dec14-1536-CN-Plate2-202.Raw,2016-dec14-1536-cn-plate2-202.raw,13:J,0.469,17455.51692,0,0,0,0,0.900,12411.83262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,87704.93948,1.112,7277.24414,0,0,0,0,0,0,1.771,17477.94931
142251.7407,43530.84279,18438.57436,0.948682226,54.89240735,17.70642972,2016-Dec14-1536-CN-Plate2-218.Raw,2016-dec14-1536-cn-plate2-218.raw,14:J,0,0,0,0,0,0,0.897,43530.84279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,142251.7407,0,0,0,0,0,0,0,0,1.770,18438.57436
0,0,18000.13732,1.337543187,0,0,2016-Dec14-1536-CN-Plate2-234.Raw,2016-dec14-1536-cn-plate2-234.raw,15:J,0.469,38475.32250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,18049.86367,0,0,1.770,18000.13732
109750.4074,15293.40801,19163.79433,1.337543187,57.45048731,5.985274008,2016-Dec14-1536-CN-Plate2-250.Raw,2016-dec14-1536-cn-plate2-250.raw,16:J,0.469,14172.33433,0,0,1.421,109750.4074,0.900,15293.40801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341,2835.09167,1.771,19163.79433
140156.037,30696.84666,18253.07519,1.337543187,77.02732986,12.61301713,2016-Dec14-1536-CN-Plate2-266.Raw,2016-dec14-1536-cn-plate2-266.raw,17:J,0,0,1.396,1420.42342,1.419,140156.037,0.899,30696.84666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,18253.07519
61551.13640,8612.97104,18916.23077,2.843725517,69.39855223,3.414913024,2016-Dec14-1536-CN-Plate2-282.Raw,2016-dec14-1536-cn-plate2-282.raw,18:J,0.467,10309.48571,0,0,0,0,0.897,8612.97104,0,0,0,0,0,0,0.754,61551.13640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18916.23077
74949.62341,31812.78522,18708.85171,2.843725517,85.4419715,12.75310174,2016-Dec14-1536-CN-Plate2-298.Raw,2016-dec14-1536-cn-plate2-298.raw,19:J,0.466,1765.30580,0,0,0,0,0.897,31812.78522,0,0,0,0,0,0,0.755,74949.62341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18708.85171
81953.37986,0,18998.20806,2.843725517,92.00324978,0,2016-Dec14-1536-CN-Plate2-314.Raw,2016-dec14-1536-cn-plate2-314.raw,20:J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,81953.37986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18998.20806
23677.37705,0,17659.77718,2.174082389,21.86178566,0,2016-Dec14-1536-CN-Plate2-330.Raw,2016-dec14-1536-cn-plate2-330.raw,21:J,0.468,29695.30498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596,8773.42776,0.721,23677.37705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17659.77718
83602.01205,31693.61699,16295.41990,2.174082389,83.65433196,14.58705139,2016-Dec14-1536-CN-Plate2-346.Raw,2016-dec14-1536-cn-plate2-346.raw,22:J,0.467,3297.58579,0,0,0,0,0.897,31693.61699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,83602.01205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,16295.41990
88894.07663,45493.74480,15592.98906,2.174082389,92.95670274,21.88182681,2016-Dec14-1536-CN-Plate2-362.Raw,2016-dec14-1536-cn-plate2-362.raw,23:J,0,0,0,0,0,0,0.897,45493.74480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,88894.07663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,15592.98906
,0,15944.44526,,0,0,2016-Dec14-1536-CN-Plate2-378.Raw,2016-dec14-1536-cn-plate2-378.raw,24:J,0.468,37709.18821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,15944.44526
135053.072,28040.01757,18154.85387,1.337543187,74.62438876,11.58368629,2016-Dec14-1536-CN-Plate2-11.Raw,2016-dec14-1536-cn-plate2-11.raw,1:K,0.465,4836.99641,0,0,1.420,135053.072,0,0,0.743,28040.01757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,18154.85387
50957.50887,27966.02172,19910.67756,2.843725517,54.58472012,10.53430564,2016-Dec14-1536-CN-Plate2-27.Raw,2016-dec14-1536-cn-plate2-27.raw,2:K,0.465,18589.93887,0,0,0,0,0,0,0.745,27966.02172,0,0,0.577,3932.24719,0.754,50957.50887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19910.67756
67530.71375,29120.57965,19251.25237,2.843725517,74.81544975,11.3449423,2016-Dec14-1536-CN-Plate2-43.Raw,2016-dec14-1536-cn-plate2-43.raw,3:K,0.465,9575.47202,0,0,0,0,0,0,0.746,29120.57965,0,0,0,0,0.755,67530.71375,0.628,6152.96626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19251.25237
77752.37253,0,19694.30722,2.843725517,84.20189779,0,2016-Dec14-1536-CN-Plate2-59.Raw,2016-dec14-1536-cn-plate2-59.raw,4:K,0.465,6195.17827,0,0,0,0,0,0,0,0,0,0,0,0,0.755,77752.37253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19694.30722
2630.17699,23457.83531,19196.45628,2.174082389,2.234092607,9.164908476,2016-Dec14-1536-CN-Plate2-75.Raw,2016-dec14-1536-cn-plate2-75.raw,5:K,0.468,38987.27844,0,0,0,0,0,0,0.743,23457.83531,0,0,0,0,0,0,0,0,0,0,0.597,10241.32196,0.723,2630.17699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19196.45628
79324.58210,33264.56536,18062.76251,2.174082389,71.60789091,13.81207554,2016-Dec14-1536-CN-Plate2-91.Raw,2016-dec14-1536-cn-plate2-91.raw,6:K,0.467,8412.10927,0,0,0,0,0,0,0.744,33264.56536,0,0,0,0,0,0,0,0,0,0,0,0,0.721,79324.58210,0.645,5330.34405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.772,18062.76251
78962.75882,32166.88799,17692.77292,2.174082389,72.77189285,13.63560484,2016-Dec14-1536-CN-Plate2-107.Raw,2016-dec14-1536-cn-plate2-107.raw,7:K,0.465,8688.26780,0,0,0,0,0,0,0.741,32166.88799,0,0,0,0,0,0,0,0,0,0,0,0,0.720,78962.75882,0,0,0.706,5968.41403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17692.77292
,23678.15483,19547.22442,,0,9.084980939,2016-Dec14-1536-CN-Plate2-123.Raw,2016-dec14-1536-cn-plate2-123.raw,8:K,0.468,42459.73291,0,0,0,0,0,0,0.742,23678.15483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19547.22442
10340.18695,17206.71220,18908.68973,1.042356705,4.275083316,6.824922476,2016-Dec14-1536-CN-Plate2-139.Raw,2016-dec14-1536-cn-plate2-139.raw,9:K,0.467,35818.23989,0,0,0,0,0,0,0.741,17206.71220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,10340.18695,1.236,1456.49933,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18908.68973
101957.5101,22844.22163,19709.02997,1.042356705,40.44190447,8.693054023,2016-Dec14-1536-CN-Plate2-155.Raw,2016-dec14-1536-cn-plate2-155.raw,10:K,0.466,5762.17069,0,0,0,0,0,0,0.741,22844.22163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,101957.5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19709.02997
115808.5373,26214.67743,19403.23375,1.042356705,46.6599306,10.13285122,2016-Dec14-1536-CN-Plate2-171.Raw,2016-dec14-1536-cn-plate2-171.raw,11:K,0,0,0,0,0,0,0,0,0.743,26214.67743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.395,115808.5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19403.23375
0,18002.77573,19662.10108,0.948682226,0,6.8670595,2016-Dec14-1536-CN-Plate2-187.Raw,2016-dec14-1536-cn-plate2-187.raw,12:K,0.468,40875.67328,0,0,0,0,0,0,0.741,18002.77573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073,25091.51881,0,0,0,0,0,0,0,0,0,0,1.770,19662.10108
119001.9674,24230.86766,18150.34984,0.948682226,46.64994849,10.01256224,2016-Dec14-1536-CN-Plate2-203.Raw,2016-dec14-1536-cn-plate2-203.raw,13:K,0.466,6761.27541,0,0,0,0,0,0,0.741,24230.86766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,119001.9674,1.111,9153.41219,0,0,0,0,0,0,1.769,18150.34984
142485.5704,31180.93618,22053.04022,0.948682226,45.97105208,10.6042985,2016-Dec14-1536-CN-Plate2-219.Raw,2016-dec14-1536-cn-plate2-219.raw,14:K,0,0,0,0,0,0,0,0,0.742,31180.93618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,142485.5704,0,0,0,0,0,0,0,0,1.771,22053.04022
0,17058.77364,17983.18097,1.337543187,0,7.114470045,2016-Dec14-1536-CN-Plate2-235.Raw,2016-dec14-1536-cn-plate2-235.raw,15:K,0.469,37945.22442,0,0,0,0,0,0,0.743,17058.77364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309,19618.58524,0,0,1.771,17983.18097
142511.46870,24197.51165,19750.57725,1.337543187,72.38342011,9.188659912,2016-Dec14-1536-CN-Plate2-251.Raw,2016-dec14-1536-cn-plate2-251.raw,16:K,0.468,3023.07048,0,0,1.420,142511.46870,0,0,0.743,24197.51165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341,1558.33867,1.771,19750.57725
149166.7835,29541.20864,18091.74245,1.337543187,82.71053034,12.24641935,2016-Dec14-1536-CN-Plate2-267.Raw,2016-dec14-1536-cn-plate2-267.raw,17:K,0,0,1.393,316.78782,1.418,149166.7835,0,0,0.741,29541.20864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18091.74245
71452.13394,19782.65963,19569.95218,2.843725517,77.8707536,7.58151813,2016-Dec14-1536-CN-Plate2-283.Raw,2016-dec14-1536-cn-plate2-283.raw,18:K,0.468,5237.54420,0,0,0,0,0,0,0.745,19782.65963,0,0,0,0,0.755,71452.13394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19569.95218
80783.88078,24767.83842,17837.58301,2.843725517,96.59121826,10.41389902,2016-Dec14-1536-CN-Plate2-299.Raw,2016-dec14-1536-cn-plate2-299.raw,19:K,0,0,0,0,0,0,0,0,0.743,24767.83842,0,0,0,0,0.755,80783.88078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17837.58301
82628.87978,0,17992.23878,2.843725517,97.94800557,0,2016-Dec14-1536-CN-Plate2-315.Raw,2016-dec14-1536-cn-plate2-315.raw,20:K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,82628.87978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17992.23878
3881.07199,20076.41589,18089.53784,2.174082389,3.498335753,8.323768166,2016-Dec14-1536-CN-Plate2-331.Raw,2016-dec14-1536-cn-plate2-331.raw,21:K,0.468,36231.85436,0,0,0,0,0,0,0.741,20076.41589,0,0,0,0,0,0,0,0,0,0,0.596,13727.33707,0.722,3881.07199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18089.53784
