product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_CF3product Rt(min),UV210_CF3product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_Add_6 Rt(min),UV210_Add_6 AreaAbs,UV210_Additive2 Rt(min),UV210_Additive2 AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_Add_4 Rt(min),UV210_Add_4 AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2-pyr-Cl Rt(min),UV210_2-pyr-Cl AreaAbs,UV210_2-py_product Rt(min),UV210_2-py_product AreaAbs,UV210_2-pyr-Br Rt(min),UV210_2-pyr-Br AreaAbs,UV210_2-pyr-I Rt(min),UV210_2-pyr-I AreaAbs,UV210_3-py_product Rt(min),UV210_3-py_product AreaAbs,UV210_3-pyr-Cl Rt(min),UV210_3-pyr-Cl AreaAbs,UV210_3-pyr-Br Rt(min),UV210_3-pyr-Br AreaAbs,UV210_3-pyr-I Rt(min),UV210_3-pyr-I AreaAbs
86596.50949,12985.14109,21235.06489,1.042356705,31.88044847,4.586214296,2016-Dec14-1536-CN-Plate1-264.Raw,2016-dec14-1536-cn-plate1-264.raw,17:H,0.465,17278.17511,1.393,86596.50949,1.771,21235.06489,0,0,0.734,12985.14109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113549.046,12185.5538,19806.74323,1.042356705,44.81754321,4.614168641,2016-Dec14-1536-CN-Plate1-280.Raw,2016-dec14-1536-cn-plate1-280.raw,18:H,0.465,6500.25613,1.393,113549.046,1.77,19806.74323,0,0,0.734,12185.5538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111889.5006,11918.29757,18750.64829,1.042356705,46.6498955,4.767154201,2016-Dec14-1536-CN-Plate1-296.Raw,2016-dec14-1536-cn-plate1-296.raw,19:H,0.465,5492.34818,1.392,111889.5006,1.77,18750.64829,0,0,0.733,11918.29757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.44004,10807.30245,20920.45965,0.948682226,0.668792684,3.874425788,2016-Dec14-1536-CN-Plate1-312.Raw,2016-dec14-1536-cn-plate1-312.raw,20:H,0.467,41852.9863,0,0,1.77,20920.45965,0,0,0.733,10807.30245,0,0,0,0,0,0,0,0,1.073,22579.86065,1.221,1966.44004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137137.9531,13476.68348,24683.93356,0.948682226,39.52986412,4.094773868,2016-Dec14-1536-CN-Plate1-328.Raw,2016-dec14-1536-cn-plate1-328.raw,21:H,0.464,8125.03563,0,0,1.77,24683.93356,0,0,0.733,13476.68348,0,0,0,0,0,0,0,0,0,0,1.221,137137.9531,1.11,3351.58202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144525.1203,12682.50124,23439.02735,0.948682226,43.87183311,4.058135941,2016-Dec14-1536-CN-Plate1-344.Raw,2016-dec14-1536-cn-plate1-344.raw,22:H,0.465,5874.03351,0,0,1.771,23439.02735,0,0,0.734,12682.50124,0,0,0,0,0,0,0,0,0,0,1.221,144525.1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6197.4103,11768.05197,22639.10427,1.337543187,2.74612364,3.898581354,2016-Dec14-1536-CN-Plate1-360.Raw,2016-dec14-1536-cn-plate1-360.raw,23:H,0.467,43192.39401,0,0,1.77,22639.10427,0,0,0.733,11768.05197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,19472.62643,1.418,6197.4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135819.7112,11845.45476,18757.27472,1.337543187,72.63770939,4.736344273,2016-Dec14-1536-CN-Plate1-376.Raw,2016-dec14-1536-cn-plate1-376.raw,24:H,0.465,5626.11699,0,0,1.77,18757.27472,0,0,0.734,11845.45476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,135819.7112,1.339,2800.57619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19733.73673,,13695.74242,1.042356705,11.26422659,0,2016-Dec14-1536-CN-Plate1-9.Raw,2016-dec14-1536-cn-plate1-9.raw,1:I,0.462,23439.40446,1.392,19733.73673,1.77,13695.74242,1.236,838.12019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76005.54011,,15852.56544,1.042356705,37.48204887,0,2016-Dec14-1536-CN-Plate1-25.Raw,2016-dec14-1536-cn-plate1-25.raw,2:I,0.463,15835.81513,1.393,76005.54011,1.771,15852.56544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91593.78255,,17278.76721,1.042356705,41.44106124,0,2016-Dec14-1536-CN-Plate1-41.Raw,2016-dec14-1536-cn-plate1-41.raw,3:I,0.463,11172.96667,1.393,91593.78255,1.77,17278.76721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,19205.49122,0.948682226,0,0,2016-Dec14-1536-CN-Plate1-57.Raw,2016-dec14-1536-cn-plate1-57.raw,4:I,0.465,39295.25863,0,0,1.77,19205.49122,0,0,0,0,0,0,0,0,0,0,0,0,1.073,23442.97752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128004.479,,23777.13287,0.948682226,38.30431575,0,2016-Dec14-1536-CN-Plate1-73.Raw,2016-dec14-1536-cn-plate1-73.raw,5:I,0.463,5398.85766,0,0,1.77,23777.13287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,128004.479,1.111,2601.01002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133718.5568,,17916.22067,0.948682226,53.10400856,0,2016-Dec14-1536-CN-Plate1-89.Raw,2016-dec14-1536-cn-plate1-89.raw,6:I,0.465,1609.83987,0,0,1.771,17916.22067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,133718.5568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6023.09949,,19642.8722,1.337543187,3.075984359,0,2016-Dec14-1536-CN-Plate1-105.Raw,2016-dec14-1536-cn-plate1-105.raw,7:I,0.465,39901.33938,0,0,1.771,19642.8722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,16562.50454,1.419,6023.09949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130948.4703,,16980.28283,1.337543187,77.3614474,0,2016-Dec14-1536-CN-Plate1-121.Raw,2016-dec14-1536-cn-plate1-121.raw,8:I,0.465,3269.37073,0,0,1.771,16980.28283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419,130948.4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138153.0673,,20727.55151,1.337543187,66.8623452,0,2016-Dec14-1536-CN-Plate1-137.Raw,2016-dec14-1536-cn-plate1-137.raw,9:I,0.465,6567.78544,0,0,1.771,20727.55151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419,138153.0673,0,0,1.395,10316.89304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62678.56199,,20463.2369,2.843725517,65.32713775,0,2016-Dec14-1536-CN-Plate1-153.Raw,2016-dec14-1536-cn-plate1-153.raw,10:I,0.465,7061.37653,0,0,1.771,20463.2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753,62678.56199,0,0,0,0,0,0,0,0,0,0,0,0
81798.76703,,21688.18961,2.843725517,80.44006159,0,2016-Dec14-1536-CN-Plate1-169.Raw,2016-dec14-1536-cn-plate1-169.raw,11:I,0.465,1376.18999,0,0,1.77,21688.18961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753,81798.76703,0,0,0,0,0,0,0,0,0,0,0,0
77561.11989,,22383.68679,2.843725517,73.90288444,0,2016-Dec14-1536-CN-Plate1-185.Raw,2016-dec14-1536-cn-plate1-185.raw,12:I,0.465,4744.50384,0,0,1.77,22383.68679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752,77561.11989,0,0,0,0,0,0,0,0,0,0,0,0
12893.07808,,19815.55867,2.174082389,10.6093201,0,2016-Dec14-1536-CN-Plate1-201.Raw,2016-dec14-1536-cn-plate1-201.raw,13:I,0.467,34755.08996,0,0,1.77,19815.55867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,12893.07808,0.597,2806.73972,0,0,0,0
62923.64246,,21719.00516,2.174082389,47.24014126,0,2016-Dec14-1536-CN-Plate1-217.Raw,2016-dec14-1536-cn-plate1-217.raw,14:I,0.465,18994.00143,0,0,1.77,21719.00516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718,62923.64246,0,0,0,0,0,0
79655.56963,,21819.40123,2.174082389,59.52653189,0,2016-Dec14-1536-CN-Plate1-233.Raw,2016-dec14-1536-cn-plate1-233.raw,15:I,0.465,13354.39893,0,0,1.77,21819.40123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718,79655.56963,0,0,0,0,0,0
0,,22272.93009,,0,0,2016-Dec14-1536-CN-Plate1-249.Raw,2016-dec14-1536-cn-plate1-249.raw,16:I,0.467,40601.98804,0,0,1.771,22272.93009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97199.4784,,21888.00708,1.042356705,34.71645259,0,2016-Dec14-1536-CN-Plate1-265.Raw,2016-dec14-1536-cn-plate1-265.raw,17:I,0.465,19555.94957,1.393,97199.4784,1.77,21888.00708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117672.6694,,21112.29945,1.042356705,43.57302345,0,2016-Dec14-1536-CN-Plate1-281.Raw,2016-dec14-1536-cn-plate1-281.raw,18:I,0.465,6300.55323,1.394,117672.6694,1.771,21112.29945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123891.3792,,20042.51814,1.042356705,48.32439551,0,2016-Dec14-1536-CN-Plate1-297.Raw,2016-dec14-1536-cn-plate1-297.raw,19:I,0.465,4642.46151,1.392,123891.3792,1.77,20042.51814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757.55121,,20599.45349,0.948682226,0.607063773,0,2016-Dec14-1536-CN-Plate1-313.Raw,2016-dec14-1536-cn-plate1-313.raw,20:I,0.467,41515.72564,0,0,1.77,20599.45349,0,0,0,0,0,0,0,0,0,0,0,0,1.073,22403.07861,1.221,1757.55121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125200.0443,,30890.41933,0.948682226,28.83783854,0,2016-Dec14-1536-CN-Plate1-329.Raw,2016-dec14-1536-cn-plate1-329.raw,21:I,0.465,6269.69012,0,0,1.77,30890.41933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,125200.0443,1.111,5064.98088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136506.9168,,25947.00601,0.948682226,37.43255163,0,2016-Dec14-1536-CN-Plate1-345.Raw,2016-dec14-1536-cn-plate1-345.raw,22:I,0.464,4896.46681,0,0,1.77,25947.00601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,136506.9168,0,0,1.171,4321.33478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6409.19715,,22481.1762,1.337543187,2.85991864,0,2016-Dec14-1536-CN-Plate1-361.Raw,2016-dec14-1536-cn-plate1-361.raw,23:I,0.467,43266.90527,0,0,1.771,22481.1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,16762.26404,1.418,6409.19715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137088.8076,,19642.17334,1.337543187,70.01345936,0,2016-Dec14-1536-CN-Plate1-377.Raw,2016-dec14-1536-cn-plate1-377.raw,24:I,0.465,3882.81949,0,0,1.77,19642.17334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,137088.8076,1.339,3368.48852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13675.2459,857.99408,14500.62133,1.042356705,7.372693174,0.443771026,2016-Dec14-1536-CN-Plate1-10.Raw,2016-dec14-1536-cn-plate1-10.raw,1:J,0.464,31938.94799,1.393,13675.2459,1.771,14500.62133,0,0,0,0,0.908,857.99408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19895.46162,2681.46385,16010.62806,1.042356705,9.714563227,1.256101809,2016-Dec14-1536-CN-Plate1-26.Raw,2016-dec14-1536-cn-plate1-26.raw,2:J,0.463,33443.98403,1.393,19895.46162,1.77,16010.62806,0,0,0,0,0.897,2681.46385,1.266,990.5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20974.32999,4618.19415,17175.31359,1.042356705,9.546870881,2.016641847,2016-Dec14-1536-CN-Plate1-42.Raw,2016-dec14-1536-cn-plate1-42.raw,3:J,0.465,35858.2341,1.393,20974.32999,1.771,17175.31359,0,0,0,0,0.898,4618.19415,0,0,0,0,1.312,8773.8659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800.34775,0,19488.22018,0.948682226,1.022402294,0,2016-Dec14-1536-CN-Plate1-58.Raw,2016-dec14-1536-cn-plate1-58.raw,4:J,0.465,43489.32414,0,0,1.77,19488.22018,0,0,0,0,0,0,0,0,0,0,0,0,1.073,23352.65069,1.221,2800.34775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35575.24996,1929.70066,20100.55874,0.948682226,12.592787,0.720017545,2016-Dec14-1536-CN-Plate1-74.Raw,2016-dec14-1536-cn-plate1-74.raw,5:J,0.465,31311.92232,0,0,1.771,20100.55874,0,0,0,0,0.898,1929.70066,0,0,0,0,0,0,0,0,1.221,35575.24996,1.111,10128.83983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44020.88313,8121.18843,22352.58336,0.948682226,14.01241706,2.724916053,2016-Dec14-1536-CN-Plate1-90.Raw,2016-dec14-1536-cn-plate1-90.raw,6:J,0.465,30917.00773,0,0,1.771,22352.58336,0,0,0,0,0.897,8121.18843,0,0,0,0,0,0,0,0,1.221,44020.88313,0,0,1.171,10877.19334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8275.93118,0,19141.03682,1.337543187,4.337310253,0,2016-Dec14-1536-CN-Plate1-106.Raw,2016-dec14-1536-cn-plate1-106.raw,7:J,0.465,40294.05691,0,0,1.771,19141.03682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,15778.52556,1.419,8275.93118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37350.11545,4375.57068,19240.24283,1.337543187,19.47378974,1.705632324,2016-Dec14-1536-CN-Plate1-122.Raw,2016-dec14-1536-cn-plate1-122.raw,8:J,0.465,33761.16515,0,0,1.771,19240.24283,0,0,0,0,0.898,4375.57068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419,37350.11545,1.34,8164.52196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49449.37477,11783.25512,21293.50006,1.337543187,23.2960789,4.150300005,2016-Dec14-1536-CN-Plate1-138.Raw,2016-dec14-1536-cn-plate1-138.raw,9:J,0.465,31848.28709,0,0,1.771,21293.50006,0,0,0,0,0.898,11783.25512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419,49449.37477,0,0,1.393,11544.64825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24266.12914,7766.16194,20784.90817,2.843725517,24.90011385,2.802332061,2016-Dec14-1536-CN-Plate1-154.Raw,2016-dec14-1536-cn-plate1-154.raw,10:J,0.466,28836.99614,0,0,1.77,20784.90817,0,0,0,0,0.898,7766.16194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,1666.53649,0.751,24266.12914,0,0,0,0,0,0,0,0,0,0,0,0
29327.15771,12795.16271,21963.51644,2.843725517,28.47849533,4.369232977,2016-Dec14-1536-CN-Plate1-170.Raw,2016-dec14-1536-cn-plate1-170.raw,11:J,0.466,29535.76233,0,0,1.77,21963.51644,0,0,0,0,0.898,12795.16271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751,29327.15771,0.627,1439.33555,0,0,0,0,0,0,0,0,0,0
34041.55701,19700.46272,21782.84197,2.843725517,33.33065232,6.783020811,2016-Dec14-1536-CN-Plate1-186.Raw,2016-dec14-1536-cn-plate1-186.raw,12:J,0.466,28076.02913,0,0,1.771,21782.84197,0,0,0,0,0.898,19700.46272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752,34041.55701,0,0,0,0,0,0,0,0,0,0,0,0
9081.30857,0,21927.25082,2.174082389,6.753074014,0,2016-Dec14-1536-CN-Plate1-202.Raw,2016-dec14-1536-cn-plate1-202.raw,13:J,0.467,39105.80739,0,0,1.771,21927.25082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,9081.30857,0.597,7434.15247,0,0,0,0
20068.65054,1865.75735,21726.56124,2.174082389,15.06136862,0.644058669,2016-Dec14-1536-CN-Plate1-218.Raw,2016-dec14-1536-cn-plate1-218.raw,14:J,0.466,36773.42938,0,0,1.77,21726.56124,0,0,0,0,0.898,1865.75735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,20068.65054,0,0,0.643,5673.76138,0,0
20086.58274,4299.02216,21652.03078,2.174082389,15.12671706,1.489128966,2016-Dec14-1536-CN-Plate1-234.Raw,2016-dec14-1536-cn-plate1-234.raw,15:J,0.466,36531.53589,0,0,1.77,21652.03078,0,0,0,0,0.897,4299.02216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,20086.58274,0,0,0,0,0.705,12513.9967
0,0,22965.83277,,0,0,2016-Dec14-1536-CN-Plate1-250.Raw,2016-dec14-1536-cn-plate1-250.raw,16:J,0.466,43440.35649,0,0,1.77,22965.83277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11025.86066,0,22177.68692,1.042356705,3.88663609,0,2016-Dec14-1536-CN-Plate1-266.Raw,2016-dec14-1536-cn-plate1-266.raw,17:J,0.466,42902.12813,1.393,11025.86066,1.77,22177.68692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64379.26239,42667.88517,19481.49824,1.042356705,25.83457198,16.42631048,2016-Dec14-1536-CN-Plate1-282.Raw,2016-dec14-1536-cn-plate1-282.raw,18:J,0.466,23624.02593,1.393,64379.26239,1.77,19481.49824,0,0,0,0,0.898,42667.88517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112495.4038,61485.02514,19723.97761,1.042356705,44.5879911,23.37954837,2016-Dec14-1536-CN-Plate1-298.Raw,2016-dec14-1536-cn-plate1-298.raw,19:J,0.465,7269.57608,1.392,112495.4038,1.77,19723.97761,0,0,0,0,0.897,61485.02514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21178.48368,0.948682226,0,0,2016-Dec14-1536-CN-Plate1-314.Raw,2016-dec14-1536-cn-plate1-314.raw,20:J,0.467,41250.69949,0,0,1.771,21178.48368,0,0,0,0,0,0,0,0,0,0,0,0,1.073,22777.29225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44331.98968,39303.71874,20797.42769,0.948682226,15.16664871,14.17376682,2016-Dec14-1536-CN-Plate1-330.Raw,2016-dec14-1536-cn-plate1-330.raw,21:J,0.466,31122.29975,0,0,1.771,20797.42769,0,0,0,0,0.898,39303.71874,0,0,0,0,0,0,0,0,1.221,44331.98968,1.111,19075.71272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131777.9098,69525.07865,23223.22509,0.948682226,40.37403082,22.45330215,2016-Dec14-1536-CN-Plate1-346.Raw,2016-dec14-1536-cn-plate1-346.raw,22:J,0.465,7514.24202,0,0,1.771,23223.22509,0,0,0,0,0.898,69525.07865,0,0,0,0,0,0,0,0,1.221,131777.9098,0,0,1.171,5664.34949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22133.90609,1.337543187,0,0,2016-Dec14-1536-CN-Plate1-362.Raw,2016-dec14-1536-cn-plate1-362.raw,23:J,0.467,42609.46958,0,0,1.77,22133.90609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,18941.6744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59200.84648,43715.44431,21365.75438,1.337543187,27.79577337,15.34538994,2016-Dec14-1536-CN-Plate1-378.Raw,2016-dec14-1536-cn-plate1-378.raw,24:J,0.466,28473.11906,0,0,1.77,21365.75438,0,0,0,0,0.898,43715.44431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,59200.84648,1.339,16100.82887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399.49558,0,14453.8515,1.042356705,1.297818598,0,2016-Dec14-1536-CN-Plate1-11.Raw,2016-dec14-1536-cn-plate1-11.raw,1:K,0.463,24097.13213,1.391,2399.49558,1.771,14453.8515,1.237,1006.3641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61590.96803,14720.81232,16983.75352,1.042356705,28.35051675,6.500688571,2016-Dec14-1536-CN-Plate1-27.Raw,2016-dec14-1536-cn-plate1-27.raw,2:K,0.463,16859.32551,1.393,61590.96803,1.771,16983.75352,0,0,0,0,0,0,0,0,0.741,14720.81232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86641.98712,21986.26852,16857.0922,1.042356705,40.1812432,9.782055644,2016-Dec14-1536-CN-Plate1-43.Raw,2016-dec14-1536-cn-plate1-43.raw,3:K,0.464,8972.37733,1.393,86641.98712,1.771,16857.0922,0,0,0,0,0,0,0,0,0.742,21986.26852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19523.51583,0.948682226,0,0,2016-Dec14-1536-CN-Plate1-59.Raw,2016-dec14-1536-cn-plate1-59.raw,4:K,0.464,31165.65227,0,0,1.771,19523.51583,0,0,0,0,0,0,0,0,0,0,0,0,1.073,24528.06561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93409.16452,10777.43185,16430.03387,0.948682226,40.45135336,4.919693989,2016-Dec14-1536-CN-Plate1-75.Raw,2016-dec14-1536-cn-plate1-75.raw,5:K,0.464,8395.82923,0,0,1.77,16430.03387,0,0,0,0,0,0,0,0,0.741,10777.43185,0,0,0,0,1.221,93409.16452,1.111,9330.72689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121139.6849,23585.94562,20389.38891,0.948682226,42.27311559,8.675816275,2016-Dec14-1536-CN-Plate1-91.Raw,2016-dec14-1536-cn-plate1-91.raw,6:K,0.464,3789.65522,0,0,1.771,20389.38891,0,0,0,0,0,0,0,0,0.742,23585.94562,0,0,0,0,1.221,121139.6849,0,0,1.171,4813.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691.62376,0,18634.54356,1.337543187,0.910655456,0,2016-Dec14-1536-CN-Plate1-107.Raw,2016-dec14-1536-cn-plate1-107.raw,7:K,0.465,27825.87399,0,0,1.771,18634.54356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309,18852.84626,1.419,1691.62376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108696.8001,17295.00999,17540.78748,1.337543187,62.16368477,7.394911721,2016-Dec14-1536-CN-Plate1-123.Raw,2016-dec14-1536-cn-plate1-123.raw,8:K,0.464,8101.64646,0,0,1.77,17540.78748,0,0,0,0,0,0,0,0,0.742,17295.00999,0,0,0,0,0,0,0,0,0,0,0,0,1.418,108696.8001,1.339,5713.01216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
