product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_Additive_7 Rt(min),UV210_Additive_7 AreaAbs,UV210_Additive_3 Rt(min),UV210_Additive_3 AreaAbs,UV210_Additive_5 Rt(min),UV210_Additive_5 AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_Additive_1 Rt(min),UV210_Additive_1 AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs
0,0,18412.49734,0.948682226,0,0,2016-Dec14-1536-CN-Plate3-312.Raw,2016-dec14-1536-cn-plate3-312.raw,20:H,0.467,35638.80152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072,24366.04932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18412.49734
8350.10934,0,20837.39781,0.948682226,2.851219855,0,2016-Dec14-1536-CN-Plate3-328.Raw,2016-dec14-1536-cn-plate3-328.raw,21:H,0.468,32910.32740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,8350.10934,1.111,29289.98147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,20837.39781
15025.98908,0,17736.84464,0.948682226,6.027659819,0,2016-Dec14-1536-CN-Plate3-344.Raw,2016-dec14-1536-cn-plate3-344.raw,22:H,0.468,29824.43650,0,0,0.834,2438.23,0,0,0,0,0,0,0,0,0,0,0,0,1.221,15025.98908,0,0,1.171,40901.59562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17736.84464
987.24771,2438.23,17683.34712,1.337543187,0.560055079,1.034121249,2016-Dec14-1536-CN-Plate3-360.Raw,2016-dec14-1536-cn-plate3-360.raw,23:H,0.466,35158.94118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,17602.18632,1.417,987.24771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17683.34712
13720.46000,0,18711.96553,1.337543187,7.355604,0,2016-Dec14-1536-CN-Plate3-376.Raw,2016-dec14-1536-cn-plate3-376.raw,24:H,0.466,33567.69213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,13720.46000,1.338,27743.26086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18711.96553
21524.24409,0,18050.54339,1.042356705,9.322132163,0,2016-Dec14-1536-CN-Plate3-9.Raw,2016-dec14-1536-cn-plate3-9.raw,1:I,0.467,35301.43667,1.392,21524.24409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18050.54339
31973.38885,0,18887.68166,1.042356705,13.23389373,0,2016-Dec14-1536-CN-Plate3-25.Raw,2016-dec14-1536-cn-plate3-25.raw,2:I,0.467,34249.94897,1.393,31973.38885,0,0,0,0,0,0,1.266,9295.80230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18887.68166
30340.80034,0,18741.49538,1.042356705,12.65611523,0,2016-Dec14-1536-CN-Plate3-41.Raw,2016-dec14-1536-cn-plate3-41.raw,3:I,0.468,33174.13522,1.393,30340.80034,0,0,0,0,0,0,0,0,0,0,1.312,24857.79413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18741.49538
2399.02821,0,19790.28269,0.948682226,0.862512473,0,2016-Dec14-1536-CN-Plate3-57.Raw,2016-dec14-1536-cn-plate3-57.raw,4:I,0.468,40432.61741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072,26769.70151,1.221,2399.02821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,19790.28269
41402.08623,0,26476.88725,0.948682226,11.12595571,0,2016-Dec14-1536-CN-Plate3-73.Raw,2016-dec14-1536-cn-plate3-73.raw,5:I,0.468,31385.93961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,41402.08623,1.111,26812.13593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,26476.88725
47561.09424,0,29853.58945,0.948682226,11.33541199,0,2016-Dec14-1536-CN-Plate3-89.Raw,2016-dec14-1536-cn-plate3-89.raw,6:I,0.467,30146.66768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,47561.09424,0,0,1.171,40270.09584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,29853.58945
7274.81925,0,18961.36343,1.337543187,3.848767902,0,2016-Dec14-1536-CN-Plate3-105.Raw,2016-dec14-1536-cn-plate3-105.raw,7:I,0.468,37462.22319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,17675.40373,1.412,7274.81925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18961.36343
46562.08488,0,17588.41839,1.337543187,26.55673667,0,2016-Dec14-1536-CN-Plate3-121.Raw,2016-dec14-1536-cn-plate3-121.raw,8:I,0.468,30358.20814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,46562.08488,1.339,21596.49225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17588.41839
47140.51188,0,18602.34517,1.337543187,25.42117806,0,2016-Dec14-1536-CN-Plate3-137.Raw,2016-dec14-1536-cn-plate3-137.raw,9:I,0.468,30105.48539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,47140.51188,0,0,1.391,30410.20163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18602.34517
20952.18450,0,18854.69843,2.843725517,23.70056273,0,2016-Dec14-1536-CN-Plate3-153.Raw,2016-dec14-1536-cn-plate3-153.raw,10:I,0.468,27014.99557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,4612.43578,0.754,20952.18450,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18854.69843
22583.42506,4271.79106,18557.37192,2.843725517,25.95507424,1.726453137,2016-Dec14-1536-CN-Plate3-169.Raw,2016-dec14-1536-cn-plate3-169.raw,11:I,0.468,24064.94610,0,0,0,0,0,0,0,0,0,0,0.879,4271.79106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,22583.42506,0.627,1551.05004,0,0,0,0,0,0,0,0,0,0,1.770,18557.37192
30129.60462,11069.96903,17948.40431,2.843725517,35.80276164,4.625746463,2016-Dec14-1536-CN-Plate3-185.Raw,2016-dec14-1536-cn-plate3-185.raw,12:I,0.467,26572.42647,0,0,0,0,0,0,0,0,0,0,0.878,11069.96903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,30129.60462,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17948.40431
77714.88177,0,18955.16762,2.174082389,66.85191048,0,2016-Dec14-1536-CN-Plate3-201.Raw,2016-dec14-1536-cn-plate3-201.raw,13:I,0.469,33946.21989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596,12622.70935,0.780,77714.88177,0,0,0,0,1.770,18955.16762
79933.93985,0,18470.49560,2.174082389,70.56509529,0,2016-Dec14-1536-CN-Plate3-217.Raw,2016-dec14-1536-cn-plate3-217.raw,14:I,0.468,34215.73428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780,79933.93985,0.642,22321.77267,0,0,1.769,18470.49560
76892.24473,0,18815.44627,2.174082389,66.6354412,0,2016-Dec14-1536-CN-Plate3-233.Raw,2016-dec14-1536-cn-plate3-233.raw,15:I,0.469,32410.37750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780,76892.24473,0,0,0.705,25793.89975,1.770,18815.44627
,0,17277.50536,,0,0,2016-Dec14-1536-CN-Plate3-249.Raw,2016-dec14-1536-cn-plate3-249.raw,16:I,0.469,35544.87349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17277.50536
7469.48856,0,16833.58107,1.042356705,3.468901589,0,2016-Dec14-1536-CN-Plate3-265.Raw,2016-dec14-1536-cn-plate3-265.raw,17:I,0.468,34541.79699,1.392,7469.48856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,16833.58107
66345.36403,12348.43416,16634.82622,1.042356705,31.17955703,5.567431544,2016-Dec14-1536-CN-Plate3-281.Raw,2016-dec14-1536-cn-plate3-281.raw,18:I,0.467,17239.95596,1.392,66345.36403,0,0,0,0,0,0,1.267,7729.74091,0.878,12348.43416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,16634.82622
90238.80909,37387.66052,15937.90252,1.042356705,44.26289513,17.59374884,2016-Dec14-1536-CN-Plate3-297.Raw,2016-dec14-1536-cn-plate3-297.raw,19:I,0.467,8672.71138,1.392,90238.80909,0,0,0,0,0,0,0,0,0.878,37387.66052,1.311,3333.90350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,15937.90252
0,0,18434.43051,0.948682226,0,0,2016-Dec14-1536-CN-Plate3-313.Raw,2016-dec14-1536-cn-plate3-313.raw,20:I,0.468,39797.21880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072,25303.84500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18434.43051
41557.54918,4282.95147,26135.70134,0.948682226,11.31352123,1.229052001,2016-Dec14-1536-CN-Plate3-329.Raw,2016-dec14-1536-cn-plate3-329.raw,21:I,0.467,26938.96343,0,0,0,0,0,0,0,0,0,0,0.878,4282.95147,0,0,0,0,1.220,41557.54918,1.111,23691.32012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,26135.70134
114142.2802,52652.37527,24031.69190,0.948682226,33.79435982,16.43216867,2016-Dec14-1536-CN-Plate3-345.Raw,2016-dec14-1536-cn-plate3-345.raw,22:I,0.467,5097.45629,0,0,0,0,0,0,0,0,0,0,0.879,52652.37527,0,0,0,0,1.221,114142.2802,0,0,1.171,7397.65396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,24031.69190
0,0,16684.92832,1.337543187,0,0,2016-Dec14-1536-CN-Plate3-361.Raw,2016-dec14-1536-cn-plate3-361.raw,23:I,0.467,35371.98180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,19196.21018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16684.92832
64554.72136,8746.81523,17720.79285,1.337543187,36.54381967,3.701928847,2016-Dec14-1536-CN-Plate3-377.Raw,2016-dec14-1536-cn-plate3-377.raw,24:I,0.465,24043.89850,0,0,0,0,0,0,0,0,0,0,0.878,8746.81523,0,0,0,0,0,0,0,0,0,0,0,0,1.417,64554.72136,1.338,22105.21773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17720.79285
16516.51734,8800.42340,18388.86173,1.042356705,7.021683633,3.589301855,2016-Dec14-1536-CN-Plate3-10.Raw,2016-dec14-1536-cn-plate3-10.raw,1:J,0.468,31998.35917,1.392,16516.51734,0,0,0.880,8800.42340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18388.86173
76324.68112,49233.33550,18410.02848,1.042356705,32.41068171,20.05700408,2016-Dec14-1536-CN-Plate3-26.Raw,2016-dec14-1536-cn-plate3-26.raw,2:J,0.467,21058.99747,1.393,76324.68112,0,0,0.880,49233.33550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18410.02848
83765.55408,51838.80676,18924.00539,1.042356705,34.60429695,20.5448605,2016-Dec14-1536-CN-Plate3-42.Raw,2016-dec14-1536-cn-plate3-42.raw,3:J,0.467,15546.94245,1.393,83765.55408,0,0,0.880,51838.80676,0,0,0,0,0,0,1.306,1294.24258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18924.00539
1456.07740,0,19997.26531,0.948682226,0.51807887,0,2016-Dec14-1536-CN-Plate3-58.Raw,2016-dec14-1536-cn-plate3-58.raw,4:J,0.468,42463.86697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072,26399.77450,1.219,1456.07740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,19997.26531
136493.8417,50902.66893,25262.97771,0.948682226,38.44240466,15.11183762,2016-Dec14-1536-CN-Plate3-74.Raw,2016-dec14-1536-cn-plate3-74.raw,5:J,0.467,2747.33516,0,0,0,0,0.880,50902.66893,0,0,0,0,0,0,0,0,0,0,1.221,136493.8417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,25262.97771
142970.4961,60318.23361,19986.02049,0.948682226,50.89816476,22.63515903,2016-Dec14-1536-CN-Plate3-90.Raw,2016-dec14-1536-cn-plate3-90.raw,6:J,0,0,0,0,0,0,0.880,60318.23361,0,0,0,0,0,0,0,0,0,0,1.221,142970.4961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,19986.02049
10275.17497,0,18984.85348,1.337543187,5.429390182,0,2016-Dec14-1536-CN-Plate3-106.Raw,2016-dec14-1536-cn-plate3-106.raw,7:J,0.468,35698.79290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,17029.84238,1.410,10275.17497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18984.85348
133941.78080,54791.60723,19132.34485,1.337543187,70.22907456,21.47865604,2016-Dec14-1536-CN-Plate3-122.Raw,2016-dec14-1536-cn-plate3-122.raw,8:J,0.467,5538.74995,0,0,0,0,0.880,54791.60723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,133941.78080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19132.34485
145001.2366,57360.95432,19805.20494,1.337543187,73.4448659,21.72192405,2016-Dec14-1536-CN-Plate3-138.Raw,2016-dec14-1536-cn-plate3-138.raw,9:J,0.467,4945.93506,0,0,0,0,0.880,57360.95432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,145001.2366,0,0,1.398,161.53904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19805.20494
62912.09729,47411.36310,19448.72824,2.843725517,68.99091328,18.28321209,2016-Dec14-1536-CN-Plate3-154.Raw,2016-dec14-1536-cn-plate3-154.raw,10:J,0.467,9145.66659,0,0,0,0,0.880,47411.36310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,62912.09729,0,0,0,0,0,0,0,0,0,0,0,0,1.769,19448.72824
76140.85125,60645.89687,18468.17591,2.843725517,87.93113193,24.62854095,2016-Dec14-1536-CN-Plate3-170.Raw,2016-dec14-1536-cn-plate3-170.raw,11:J,0.467,2127.08915,0,0,0,0,0.880,60645.89687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,76140.85125,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18468.17591
78657.27273,63206.40538,18751.00572,2.843725517,89.46707858,25.28120611,2016-Dec14-1536-CN-Plate3-186.Raw,2016-dec14-1536-cn-plate3-186.raw,12:J,0.467,3833.72753,0,0,0,0,0.880,63206.40538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,78657.27273,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18751.00572
7351.18519,0,19457.78103,2.174082389,6.160292213,0,2016-Dec14-1536-CN-Plate3-202.Raw,2016-dec14-1536-cn-plate3-202.raw,13:J,0.468,34012.62038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596,6869.30213,0.786,7351.18519,0,0,0,0,1.770,19457.78103
5437.49865,3474.01757,18435.80681,2.174082389,4.80921591,1.413289478,2016-Dec14-1536-CN-Plate3-218.Raw,2016-dec14-1536-cn-plate3-218.raw,14:J,0.468,14272.77173,0,0,0,0,0.880,3474.01757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786,5437.49865,0,0,0,0,1.770,18435.80681
5351.32040,6328.03569,18999.30949,2.174082389,4.592618792,2.49799961,2016-Dec14-1536-CN-Plate3-234.Raw,2016-dec14-1536-cn-plate3-234.raw,15:J,0.468,13502.36697,0,0,0,0,0.880,6328.03569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786,5351.32040,0,0,0,0,1.770,18999.30949
,0,17535.25357,,0,0,2016-Dec14-1536-CN-Plate3-250.Raw,2016-dec14-1536-cn-plate3-250.raw,16:J,0.469,33588.94879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17535.25357
56828.02603,57264.66331,17185.36143,1.042356705,25.85124884,24.99132629,2016-Dec14-1536-CN-Plate3-266.Raw,2016-dec14-1536-cn-plate3-266.raw,17:J,0.468,21094.31102,1.392,56828.02603,0,0,0.880,57264.66331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,17185.36143
103317.79790,61772.46749,16660.39347,1.042356705,48.4805474,27.80807711,2016-Dec14-1536-CN-Plate3-282.Raw,2016-dec14-1536-cn-plate3-282.raw,18:J,0.467,5337.10415,1.392,103317.79790,0,0,0.880,61772.46749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16660.39347
99522.56705,58962.86715,16451.01502,1.042356705,47.29404915,26.88110753,2016-Dec14-1536-CN-Plate3-298.Raw,2016-dec14-1536-cn-plate3-298.raw,19:J,0.467,3308.67802,1.392,99522.56705,0,0,0.880,58962.86715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,16451.01502
1717.94498,59553.47088,17911.09781,0.948682226,0.682447226,24.93711086,2016-Dec14-1536-CN-Plate3-314.Raw,2016-dec14-1536-cn-plate3-314.raw,20:J,0.468,38556.61003,0,0,0,0,0.880,59553.47088,0,0,0,0,0,0,0,0,1.072,24190.74363,1.221,1717.94498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,17911.09781
119351.213,61452.64180,20801.69411,0.948682226,40.82349272,22.1565999,2016-Dec14-1536-CN-Plate3-330.Raw,2016-dec14-1536-cn-plate3-330.raw,21:J,0.467,4209.03146,0,0,0,0,0.880,61452.64180,0,0,0,0,0,0,0,0,0,0,1.221,119351.213,1.111,6416.04744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,20801.69411
122768.9811,58847.22991,19197.76645,0.948682226,45.50089871,22.98987362,2016-Dec14-1536-CN-Plate3-346.Raw,2016-dec14-1536-cn-plate3-346.raw,22:J,0.467,2388.72028,0,0,0,0,0.880,58847.22991,0,0,0,0,0,0,0,0,0,0,1.221,122768.9811,0,0,1.171,3108.46139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19197.76645
4488.52916,58040.78119,18292.21657,1.337543187,2.461539411,23.79732699,2016-Dec14-1536-CN-Plate3-362.Raw,2016-dec14-1536-cn-plate3-362.raw,23:J,0.467,36007.86033,0,0,0,0,0.880,58040.78119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,19493.78583,1.417,4488.52916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18292.21657
138679.6401,68358.22739,18906.04786,1.337543187,73.58359974,27.11760328,2016-Dec14-1536-CN-Plate3-378.Raw,2016-dec14-1536-cn-plate3-378.raw,24:J,0.465,3695.57395,0,0,0,0,0.880,68358.22739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,138679.6401,1.338,5736.85045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18906.04786
2399.48567,0,18047.95464,1.042356705,1.039364305,0,2016-Dec14-1536-CN-Plate3-11.Raw,2016-dec14-1536-cn-plate3-11.raw,1:K,0.468,39160.97293,1.392,2399.48567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,18047.95464
57673.00407,2516.32074,18958.07953,1.042356705,23.78240992,0.995480873,2016-Dec14-1536-CN-Plate3-27.Raw,2016-dec14-1536-cn-plate3-27.raw,2:K,0.467,24086.89583,1.392,57673.00407,0,0,0,0,0.374,2516.32074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,18958.07953
72603.65805,2442.00995,19858.38970,1.042356705,28.58196621,0.922283977,2016-Dec14-1536-CN-Plate3-43.Raw,2016-dec14-1536-cn-plate3-43.raw,3:K,0.467,19834.10760,1.393,72603.65805,0,0,0,0,0.374,2442.00995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19858.38970
0,0,19793.40296,0.948682226,0,0,2016-Dec14-1536-CN-Plate3-59.Raw,2016-dec14-1536-cn-plate3-59.raw,4:K,0.468,38922.83965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073,27421.74588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19793.40296
126071.6867,2898.46504,20055.74497,0.948682226,44.72607544,1.083903282,2016-Dec14-1536-CN-Plate3-75.Raw,2016-dec14-1536-cn-plate3-75.raw,5:K,0.467,6351.51553,0,0,0,0,0,0,0.374,2898.46504,0,0,0,0,0,0,0,0,1.221,126071.6867,1.111,5538.05483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,20055.74497
119301.4728,1833.24375,22691.90742,0.948682226,37.40734019,0.605913283,2016-Dec14-1536-CN-Plate3-91.Raw,2016-dec14-1536-cn-plate3-91.raw,6:K,0.467,11924.12779,0,0,0,0,0,0,0.373,1833.24375,0,0,0,0,0,0,0,0,1.221,119301.4728,0,0,1.171,7294.60233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,22691.90742
13783.41159,0,19047.16395,1.337543187,7.259312325,0,2016-Dec14-1536-CN-Plate3-107.Raw,2016-dec14-1536-cn-plate3-107.raw,7:K,0.468,35949.14573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,19099.15056,1.409,13783.41159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19047.16395
131787.2137,2635.14283,19358.13907,1.337543187,68.29340203,1.020943757,2016-Dec14-1536-CN-Plate3-123.Raw,2016-dec14-1536-cn-plate3-123.raw,8:K,0.467,10649.53859,0,0,0,0,0,0,0.374,2635.14283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,131787.2137,1.339,2779.98913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.770,19358.13907
140321.21,3670.41219,19674.59031,1.337543187,71.5462211,1.399169741,2016-Dec14-1536-CN-Plate3-139.Raw,2016-dec14-1536-cn-plate3-139.raw,9:K,0.468,7131.69322,0,0,0,0,0,0,0.375,3670.41219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419,140321.21,0,0,1.394,360.51371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771,19674.59031
62838.09758,1628.91638,19400.10315,2.843725517,69.08248124,0.629732366,2016-Dec14-1536-CN-Plate3-155.Raw,2016-dec14-1536-cn-plate3-155.raw,10:K,0.467,10278.08756,0,0,0,0,0,0,0.373,1628.91638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,62838.09758,0,0,0,0,0,0,0,0,0,0,0,0,1.769,19400.10315
