product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_P2Et Rt(min),UV210_P2Et AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_15 Rt(min),UV210_Additive_15 AreaAbs,UV210_Additive_17 Rt(min),UV210_Additive_17 AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Additive_19 Rt(min),UV210_Additive_19 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_Additive_13 Rt(min),UV210_Additive_13 AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_BTMG Rt(min),UV210_BTMG AreaAbs
29267.97818,0,19369.49438,1.042356705,11.81277895,0,2017-Jan26-1536-CN-Plate1-40.Raw,2017-jan26-1536-cn-plate1-40.raw,3:H,0.466,43986.81897,0.997,13877.90245,1.396,29267.97818,1.777,19369.49438,0,0,0,0,0,0,0,0,1.316,28301.43481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135.64479,0,19755.99427,0.948682226,1.84960131,0,2017-Jan26-1536-CN-Plate1-56.Raw,2017-jan26-1536-cn-plate1-56.raw,4:H,0.466,46713.71314,0.999,13133.28276,0,0,1.776,19755.99427,0,0,0,0,0,0,0,0,0,0,1.076,22238.33546,1.224,5135.64479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26833.79361,0,21060.33094,0.948682226,9.065649451,0,2017-Jan26-1536-CN-Plate1-72.Raw,2017-jan26-1536-cn-plate1-72.raw,5:H,0.467,44070.52391,0,0,0,0,1.778,21060.33094,0,0,0,0,0,0,0,0,0,0,0,0,1.226,26833.79361,1.115,24492.60718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39435.42297,0,20274.83976,0.948682226,13.83920399,0,2017-Jan26-1536-CN-Plate1-88.Raw,2017-jan26-1536-cn-plate1-88.raw,6:H,0.467,44466.33498,0,0,0,0,1.776,20274.83976,0,0,0,0,0,0,0,0,0,0,0,0,1.224,39435.42297,0,0,1.174,37110.64559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8718.53543,0,20440.29390,1.337543187,4.278834497,0,2017-Jan26-1536-CN-Plate1-104.Raw,2017-jan26-1536-cn-plate1-104.raw,7:H,0.467,45815.86245,0,0,0,0,1.777,20440.29390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,17030.65149,1.422,8718.53543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32819.82569,1495.99444,19972.91979,1.337543187,16.48404533,0.561758556,2017-Jan26-1536-CN-Plate1-120.Raw,2017-jan26-1536-cn-plate1-120.raw,8:H,0.467,41410.97433,0,0,0,0,1.776,19972.91979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,32819.82569,1.342,25426.69147,0.453,1495.99444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35528.44160,0,20421.66025,1.337543187,17.45236147,0,2017-Jan26-1536-CN-Plate1-136.Raw,2017-jan26-1536-cn-plate1-136.raw,9:H,0.467,43048.68156,0,0,0,0,1.776,20421.66025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,35528.44160,0,0,0,0,1.396,39533.06143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17296.32635,1457.60220,20280.20937,2.843725517,18.18990312,0.539048516,2017-Jan26-1536-CN-Plate1-152.Raw,2017-jan26-1536-cn-plate1-152.raw,10:H,0.467,41675.54885,0,0,0,0,1.776,20280.20937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454,1457.60220,0,0,0.576,14235.12542,0.754,17296.32635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21381.58120,0,19281.53289,2.843725517,23.65087488,0,2017-Jan26-1536-CN-Plate1-168.Raw,2017-jan26-1536-cn-plate1-168.raw,11:H,0.466,36272.01978,0,0,0,0,1.776,19281.53289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,21381.58120,0.627,17074.87263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24718.95623,3290.89669,19751.44452,2.843725517,26.69194458,1.249616238,2017-Jan26-1536-CN-Plate1-184.Raw,2017-jan26-1536-cn-plate1-184.raw,12:H,0.467,34332.58840,0,0,0,0,1.776,19751.44452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,3290.89669,0,0,0,0,0.755,24718.95623,0,0,0.704,18535.54376,0,0,0,0,0,0,0,0,0,0,0,0
9914.86136,0,19729.82144,2.174082389,8.194090633,0,2017-Jan26-1536-CN-Plate1-200.Raw,2017-jan26-1536-cn-plate1-200.raw,13:H,0.467,42792.54564,0,0,0,0,1.776,19729.82144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,10097.16494,0.724,9914.86136,0,0,0,0,0,0
17910.29185,0,19710.40058,2.174082389,14.81646107,0,2017-Jan26-1536-CN-Plate1-216.Raw,2017-jan26-1536-cn-plate1-216.raw,14:H,0.468,42672.68355,0,0,0,0,1.776,19710.40058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,17910.29185,0.645,18597.35986,0,0,0,0
20022.48554,0,19574.61517,2.174082389,16.67869351,0,2017-Jan26-1536-CN-Plate1-232.Raw,2017-jan26-1536-cn-plate1-232.raw,15:H,0.467,41290.75070,0,0,0,0,1.776,19574.61517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723,20022.48554,0,0,0.706,28215.41392,0,0
,0,19928.63854,,0,0,2017-Jan26-1536-CN-Plate1-248.Raw,2017-jan26-1536-cn-plate1-248.raw,16:H,0.468,47354.88509,0,0,0,0,1.776,19928.63854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11004.47490,0,19618.33214,1.042356705,4.385154303,0,2017-Jan26-1536-CN-Plate1-264.Raw,2017-jan26-1536-cn-plate1-264.raw,17:H,0.468,46113.38775,0,0,1.396,11004.47490,1.776,19618.33214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,59526.47469
66369.53726,17552.55859,19165.18165,1.042356705,27.07281953,6.868924862,2017-Jan26-1536-CN-Plate1-280.Raw,2017-jan26-1536-cn-plate1-280.raw,18:H,0.465,32006.85531,0,0,1.396,66369.53726,1.776,19165.18165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,17552.55859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,64855.51746
74766.85087,26565.11917,19407.03583,1.042356705,30.11809644,10.26629726,2017-Jan26-1536-CN-Plate1-296.Raw,2017-jan26-1536-cn-plate1-296.raw,19:H,0.455,26565.11917,0,0,1.396,74766.85087,1.776,19407.03583,0,0,0,0,0,0,0,0,1.315,8588.94379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,26565.11917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,63258.50745
0,0,20087.11934,0.948682226,0,0,2017-Jan26-1536-CN-Plate1-312.Raw,2017-jan26-1536-cn-plate1-312.raw,20:H,0.467,48373.36022,0,0,0,0,1.776,20087.11934,0,0,0,0,0,0,0,0,0,0,1.076,23220.16975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,60869.67405
80839.26614,6459.43189,22173.31480,0.948682226,25.94022732,2.184866847,2017-Jan26-1536-CN-Plate1-328.Raw,2017-jan26-1536-cn-plate1-328.raw,21:H,0.466,29880.77999,0,0,0,0,1.776,22173.31480,0,0,0,0,0,0,0,0,0,0,0,0,1.225,80839.26614,1.114,12222.06880,0,0,0,0,0,0,0,0,0.458,6459.43189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,64907.49736
103509.5874,29599.89366,20922.98903,0.948682226,35.19969401,10.61030084,2017-Jan26-1536-CN-Plate1-344.Raw,2017-jan26-1536-cn-plate1-344.raw,22:H,0.455,29599.89366,0,0,0,0,1.776,20922.98903,0,0,0,0,0,0,0,0,0,0,0,0,1.224,103509.5874,0,0,1.173,16447.82454,0,0,0,0,0,0,0.455,29599.89366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425,67587.04095
944.50665,0,19788.02171,1.337543187,0.478819391,0,2017-Jan26-1536-CN-Plate1-360.Raw,2017-jan26-1536-cn-plate1-360.raw,23:H,0.468,46488.57479,0,0,0,0,1.776,19788.02171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,16413.44898,1.421,944.50665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,58797.62641
92686.51465,22461.90920,19400.76734,1.337543187,47.92550874,8.683384541,2017-Jan26-1536-CN-Plate1-376.Raw,2017-jan26-1536-cn-plate1-376.raw,24:H,0.466,26703.48831,0,0,0,0,1.776,19400.76734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,92686.51465,1.342,10368.33557,0.455,22461.90920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,68174.96255
7418.08699,0,18306.55917,1.042356705,3.167837071,0,2017-Jan26-1536-CN-Plate1-9.Raw,2017-jan26-1536-cn-plate1-9.raw,1:I,0.465,50363.44294,0.995,8968.68401,1.399,7418.08699,1.776,18306.55917,0,0,0,0,1.231,1277.28560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102.99542,0,20115.70781,1.042356705,1.983204496,0,2017-Jan26-1536-CN-Plate1-25.Raw,2017-jan26-1536-cn-plate1-25.raw,2:I,0.466,44251.54691,0.995,8919.85984,1.396,5102.99542,1.777,20115.70781,0,0,0,0,0,0,1.262,2019.98546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5323.90638,0,19761.50714,1.042356705,2.106143629,0,2017-Jan26-1536-CN-Plate1-41.Raw,2017-jan26-1536-cn-plate1-41.raw,3:I,0.465,41324.96503,0.996,8481.18371,1.396,5323.90638,1.777,19761.50714,0,0,0,0,0,0,0,0,1.315,11583.50630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829.40183,0,20000.56396,0.948682226,0.295056228,0,2017-Jan26-1536-CN-Plate1-57.Raw,2017-jan26-1536-cn-plate1-57.raw,4:I,0.465,49969.46278,0.998,9619.60596,0,0,1.776,20000.56396,0,0,0,0,0,0,0,0,0,0,1.075,23536.08595,1.224,829.40183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29220.31184,0,21100.21604,0.948682226,9.853260903,0,2017-Jan26-1536-CN-Plate1-73.Raw,2017-jan26-1536-cn-plate1-73.raw,5:I,0.466,41809.70847,0.999,12979.22758,0,0,1.776,21100.21604,0,0,0,0,0,0,0,0,0,0,0,0,1.224,29220.31184,1.113,8399.01477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36861.29162,0,27080.21460,0.948682226,9.685019183,0,2017-Jan26-1536-CN-Plate1-89.Raw,2017-jan26-1536-cn-plate1-89.raw,6:I,0.466,40704.47594,0,0,0,0,1.777,27080.21460,0,0,0,0,0,0,0,0,0,0,0,0,1.224,36861.29162,0,0,1.174,9721.29001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5356.01789,0,20209.36009,1.337543187,2.658633939,0,2017-Jan26-1536-CN-Plate1-105.Raw,2017-jan26-1536-cn-plate1-105.raw,7:I,0.466,48776.32291,0,0,0,0,1.776,20209.36009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,16697.70422,1.421,5356.01789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28767.21714,0,19946.98889,1.337543187,14.46737016,0,2017-Jan26-1536-CN-Plate1-121.Raw,2017-jan26-1536-cn-plate1-121.raw,8:I,0.467,41374.49770,0,0,0,0,1.776,19946.98889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,28767.21714,1.342,5500.46939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34380.56552,0,20103.15343,1.337543187,17.15607423,0,2017-Jan26-1536-CN-Plate1-137.Raw,2017-jan26-1536-cn-plate1-137.raw,9:I,0.467,40454.14432,0,0,0,0,1.776,20103.15343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,34380.56552,0,0,0,0,1.396,9471.74482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27058.78402,0,20320.19065,2.843725517,28.40072634,0,2017-Jan26-1536-CN-Plate1-153.Raw,2017-jan26-1536-cn-plate1-153.raw,10:I,0.467,35793.30928,0,0,0,0,1.776,20320.19065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,27058.78402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28844.20504,0,19214.04472,2.843725517,32.01759643,0,2017-Jan26-1536-CN-Plate1-169.Raw,2017-jan26-1536-cn-plate1-169.raw,11:I,0.466,32982.91144,0,0,0,0,1.776,19214.04472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,28844.20504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37053.75975,1026.74191,19877.98042,2.843725517,39.75657581,0.387391694,2017-Jan26-1536-CN-Plate1-185.Raw,2017-jan26-1536-cn-plate1-185.raw,12:I,0.466,29304.72037,0,0,0,0,1.776,19877.98042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,37053.75975,0,0,0,0,0.400,1026.74191,0,0,0,0,0,0,0,0,0,0
2277.09406,0,19966.33913,2.174082389,1.859601121,0,2017-Jan26-1536-CN-Plate1-201.Raw,2017-jan26-1536-cn-plate1-201.raw,13:I,0.467,55061.25413,0,0,0,0,1.776,19966.33913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,5866.16750,0.725,2277.09406,0,0,0,0,0,0
4734.65999,0,19558.62436,2.174082389,3.947187556,0,2017-Jan26-1536-CN-Plate1-217.Raw,2017-jan26-1536-cn-plate1-217.raw,14:I,0.468,46193.08648,0,0,0,0,1.776,19558.62436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,4734.65999,0.645,7584.68953,0,0,0,0
5999.43168,0,19536.72453,2.174082389,5.007207988,0,2017-Jan26-1536-CN-Plate1-233.Raw,2017-jan26-1536-cn-plate1-233.raw,15:I,0.468,46001.63202,0,0,0,0,1.776,19536.72453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,5999.43168,0,0,0.707,15084.44053,0,0
,0,19915.99860,,0,0,2017-Jan26-1536-CN-Plate1-249.Raw,2017-jan26-1536-cn-plate1-249.raw,16:I,0.468,48910.35273,0,0,0,0,1.776,19915.99860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6998.41974,0,19032.16618,1.042356705,2.874679313,0,2017-Jan26-1536-CN-Plate1-265.Raw,2017-jan26-1536-cn-plate1-265.raw,17:I,0.467,47923.72466,0,0,1.396,6998.41974,1.776,19032.16618,0,0,0,0,1.242,1800.35356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,46693.72095
68329.53897,1079.85672,18753.19999,1.042356705,28.48464058,0.431868993,2017-Jan26-1536-CN-Plate1-281.Raw,2017-jan26-1536-cn-plate1-281.raw,18:I,0.466,23233.26353,0,0,1.396,68329.53897,1.776,18753.19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400,1079.85672,0,0,0,0,0,0,0,0,0.427,57414.24674
84613.57194,2819.69062,18584.16816,1.042356705,35.59381518,1.137940638,2017-Jan26-1536-CN-Plate1-297.Raw,2017-jan26-1536-cn-plate1-297.raw,19:I,0.466,14389.57226,0,0,1.396,84613.57194,1.776,18584.16816,0,0,0,0,0,0,0,0,1.316,8221.77232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401,2819.69062,0,0,0,0,0,0,0,0,0.426,64282.47007
0,0,19765.36880,0.948682226,0,0,2017-Jan26-1536-CN-Plate1-313.Raw,2017-jan26-1536-cn-plate1-313.raw,20:I,0.468,48944.88185,0,0,0,0,1.776,19765.36880,0,0,0,0,0,0,0,0,0,0,1.076,23549.76856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,50653.63214
65893.22803,1704.99394,23790.13049,0.948682226,19.70724871,0.537510918,2017-Jan26-1536-CN-Plate1-329.Raw,2017-jan26-1536-cn-plate1-329.raw,21:I,0.467,27756.78007,0,0,0,0,1.776,23790.13049,0,0,0,0,0,0,0,0,0,0,0,0,1.224,65893.22803,1.114,16579.84912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400,1704.99394,0,0,0,0,0,0,0,0,0.428,53418.92909
108592.9296,2553.29666,20762.09467,0.948682226,37.2145199,0.922340724,2017-Jan26-1536-CN-Plate1-345.Raw,2017-jan26-1536-cn-plate1-345.raw,22:I,0.466,15525.93831,0,0,0,0,1.776,20762.09467,0,0,0,0,0,0,0,0,0,0,0,0,1.224,108592.9296,0,0,1.174,15228.03086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400,2553.29666,0,0,0,0,0,0,0,0,0.426,68075.61632
10914.83671,0,19981.71042,1.337543187,5.479660726,0,2017-Jan26-1536-CN-Plate1-361.Raw,2017-jan26-1536-cn-plate1-361.raw,23:I,0.468,49405.97489,0,0,0,0,1.776,19981.71042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,17232.47463,1.413,10914.83671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,52694.17924
76875.68144,1919.09968,19862.41585,1.337543187,38.82629912,0.724647398,2017-Jan26-1536-CN-Plate1-377.Raw,2017-jan26-1536-cn-plate1-377.raw,24:I,0.467,23906.23950,0,0,0,0,1.776,19862.41585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,76875.68144,1.342,14021.52941,0,0,0,0,0,0,0,0,0,0,0,0,0.400,1919.09968,0,0,0,0,0,0,0,0,0.428,54273.19294
6922.00278,4128.18327,18738.72253,1.042356705,2.887815395,1.65226713,2017-Jan26-1536-CN-Plate1-10.Raw,2017-jan26-1536-cn-plate1-10.raw,1:J,0.465,39616.73718,0,0,1.396,6922.00278,1.776,18738.72253,0.641,4128.18327,0,0,1.241,918.28787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29767.56216,3770.44119,19964.64865,1.042356705,11.65626027,1.416419098,2017-Jan26-1536-CN-Plate1-26.Raw,2017-jan26-1536-cn-plate1-26.raw,2:J,0.465,31838.74483,0.996,1338.61130,1.396,29767.56216,1.776,19964.64865,0.641,3770.44119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32844.89212,2509.06780,20524.66447,1.042356705,12.51034862,0.916848555,2017-Jan26-1536-CN-Plate1-42.Raw,2017-jan26-1536-cn-plate1-42.raw,3:J,0.465,28963.26460,0.996,2626.29593,1.397,32844.89212,1.777,20524.66447,0.643,2509.06780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.31250,4657.07883,20861.73677,0.948682226,0.1532428,1.674265785,2017-Jan26-1536-CN-Plate1-58.Raw,2017-jan26-1536-cn-plate1-58.raw,4:J,0.466,44374.69970,0,0,0,0,1.776,20861.73677,0.642,4657.07883,0,0,0,0,0,0,0,0,1.075,27532.88091,1.225,449.31250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30133.47571,4242.09575,20573.68415,0.948682226,10.4212352,1.546427888,2017-Jan26-1536-CN-Plate1-74.Raw,2017-jan26-1536-cn-plate1-74.raw,5:J,0.466,36368.65261,0,0,0,0,1.776,20573.68415,0.642,4242.09575,0,0,0,0,0,0,0,0,0,0,1.224,30133.47571,1.113,24222.78794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43485.00405,3085.87385,20034.09590,0.948682226,15.44371593,1.155233287,2017-Jan26-1536-CN-Plate1-90.Raw,2017-jan26-1536-cn-plate1-90.raw,6:J,0.466,38541.52308,0,0,0,0,1.776,20034.09590,0.642,3085.87385,0,0,0,0,0,0,0,0,0,0,1.225,43485.00405,0,0,1.173,13341.11633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136.34375,4501.67653,20709.08375,1.337543187,1.034854608,1.630326828,2017-Jan26-1536-CN-Plate1-106.Raw,2017-jan26-1536-cn-plate1-106.raw,7:J,0.468,44085.93154,0,0,0,0,1.777,20709.08375,0.644,4501.67653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312,19207.99032,1.421,2136.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33001.24850,3989.69837,21075.63404,1.337543187,15.70792465,1.419778806,2017-Jan26-1536-CN-Plate1-122.Raw,2017-jan26-1536-cn-plate1-122.raw,8:J,0.467,36163.90048,0,0,0,0,1.776,21075.63404,0.643,3989.69837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,33001.24850,1.342,17077.66442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24632.77272,2816.60429,22001.53233,1.337543187,11.23128528,0.960139157,2017-Jan26-1536-CN-Plate1-138.Raw,2017-jan26-1536-cn-plate1-138.raw,9:J,0.467,36973.10453,0,0,0,0,1.777,22001.53233,0.645,2816.60429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,24632.77272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12747.13744,5559.55401,20594.20033,2.843725517,13.20129952,2.024679543,2017-Jan26-1536-CN-Plate1-154.Raw,2017-jan26-1536-cn-plate1-154.raw,10:J,0.468,33023.22891,0,0,0,0,1.778,20594.20033,0.630,5559.55401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,10465.58039,0.755,12747.13744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13501.25029,3780.26920,19902.43076,2.843725517,14.46827704,1.424550601,2017-Jan26-1536-CN-Plate1-170.Raw,2017-jan26-1536-cn-plate1-170.raw,11:J,0.467,30562.69596,0,0,0,0,1.777,19902.43076,0.644,3780.26920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,13501.25029,0.628,14918.26430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13300.00566,4747.51421,20429.63083,2.843725517,13.88482007,1.742878164,2017-Jan26-1536-CN-Plate1-186.Raw,2017-jan26-1536-cn-plate1-186.raw,12:J,0.467,33218.93069,0,0,0,0,1.776,20429.63083,0.642,4747.51421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,13300.00566,0,0,0.712,4289.06937,0,0,0,0,0,0,0,0,0,0,0,0
