product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_15 Rt(min),UV210_Additive_15 AreaAbs,UV210_Additive_17 Rt(min),UV210_Additive_17 AreaAbs,UV210_Additive_19 Rt(min),UV210_Additive_19 AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_Additive_13 Rt(min),UV210_Additive_13 AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_MTBD Rt(min),UV210_MTBD AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs
97735.58510,29476.99116,19367.81356,1.337543187,50.62222146,11.41468233,2017-Jan26-1536-CN-Plate2-8.Raw,2017-jan26-1536-cn-plate2-8.raw,1:H,0.427,61119.77084,0.464,19325.62217,1.396,15352.17105,1.422,97735.58510,1.776,19367.81356,0,0,0,0,0.455,29476.99116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35730.89361,15838.39039,19996.49928,2.843725517,38.10999093,5.940436335,2017-Jan26-1536-CN-Plate2-24.Raw,2017-jan26-1536-cn-plate2-24.raw,2:H,0.427,64954.55461,0.467,31038.56029,0,0,0,0,1.776,19996.49928,0,0,0,0,0.455,15838.39039,0.577,8360.24952,0.756,35730.89361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51074.80695,27776.60026,20058.95196,2.843725517,54.30595244,10.38561275,2017-Jan26-1536-CN-Plate2-40.Raw,2017-jan26-1536-cn-plate2-40.raw,3:H,0.427,65674.44046,0.463,21139.94520,0,0,0,0,1.776,20058.95196,0,0,0,0,0.455,27776.60026,0,0,0.757,51074.80695,0.628,6041.66791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53235.74389,30676.29505,19592.14307,2.843725517,57.95225277,11.74308588,2017-Jan26-1536-CN-Plate2-56.Raw,2017-jan26-1536-cn-plate2-56.raw,4:H,0.426,67798.31639,0.463,20965.10600,0,0,0,0,1.776,19592.14307,0,0,0,0,0.455,30676.29505,0,0,0.756,53235.74389,0,0,0.704,7942.33842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285.32839,0,19981.55803,2.174082389,3.496970929,0,2017-Jan26-1536-CN-Plate2-72.Raw,2017-jan26-1536-cn-plate2-72.raw,5:H,0.428,61074.20401,0.468,45173.54379,0,0,0,0,1.776,19981.55803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,11194.73326,0.726,4285.32839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56678.38233,25398.51146,19873.83009,2.174082389,46.50216111,9.584908387,2017-Jan26-1536-CN-Plate2-88.Raw,2017-jan26-1536-cn-plate2-88.raw,6:H,0.426,66122.61078,0.465,25382.07942,0,0,0,0,1.776,19873.83009,0,0,0,0,0.455,25398.51146,0,0,0,0,0,0,0,0,0,0,0.724,56678.38233,0,0,0.644,7448.74667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59054.62984,26475.60052,19298.43535,2.174082389,49.89638876,10.28928021,2017-Jan26-1536-CN-Plate2-104.Raw,2017-jan26-1536-cn-plate2-104.raw,7:H,0.428,62309.36719,0.465,21007.21211,0,0,0,0,1.776,19298.43535,0,0,0,0,0.455,26475.60052,0,0,0,0,0,0,0,0,0,0,0.724,59054.62984,0,0,0,0,0.707,12306.83218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,19742.12727,,0,0,2017-Jan26-1536-CN-Plate2-120.Raw,2017-jan26-1536-cn-plate2-120.raw,8:H,0.428,58806.18832,0.468,47471.24659,0,0,0,0,1.776,19742.12727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35396.25295,0,19719.04739,1.042356705,14.03295033,0,2017-Jan26-1536-CN-Plate2-136.Raw,2017-jan26-1536-cn-plate2-136.raw,9:H,0,0,0.469,34938.80843,0,0,0,0,1.776,19719.04739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,38122.70314,1.396,35396.25295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83351.91011,0,19554.47201,1.042356705,33.32323005,0,2017-Jan26-1536-CN-Plate2-152.Raw,2017-jan26-1536-cn-plate2-152.raw,10:H,0,0,0.469,16872.27105,0,0,0,0,1.776,19554.47201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,38289.18116,1.397,83351.91011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108390.6418,12562.38541,19241.18440,1.042356705,44.03901684,4.896678446,2017-Jan26-1536-CN-Plate2-168.Raw,2017-jan26-1536-cn-plate2-168.raw,11:H,0,0,0.466,6070.98748,0,0,0,0,1.777,19241.18440,0,0,0,0,0.455,12562.38541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,40200.29355,1.397,108390.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11441.88320,0,18050.63809,0.948682226,4.510108394,0,2017-Jan26-1536-CN-Plate2-184.Raw,2017-jan26-1536-cn-plate2-184.raw,12:H,0,0,0.469,39095.32084,0,0,0,0,1.776,18050.63809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,37641.41334,0,0,0,0,0,0,0,0,1.076,19596.92410,1.225,11441.88320,0,0,0,0,0,0,0,0
87171.46679,5407.19400,19908.31890,0.948682226,31.15457228,2.037035684,2017-Jan26-1536-CN-Plate2-200.Raw,2017-jan26-1536-cn-plate2-200.raw,13:H,0,0,0.469,18877.35046,0,0,0,0,1.777,19908.31890,0,0,0,0,0.455,5407.19400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,39248.81284,0,0,0,0,0,0,0,0,0,0,1.225,87171.46679,1.115,8969.01428,0,0,0,0,0,0
115791.0855,14287.89270,19357.92763,0.948682226,42.55967392,5.535675098,2017-Jan26-1536-CN-Plate2-216.Raw,2017-jan26-1536-cn-plate2-216.raw,14:H,0,0,0.465,8877.36815,0,0,0,0,1.778,19357.92763,0,0,0,0,0.456,14287.89270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,39318.85193,0,0,0,0,0,0,0,0,0,0,1.226,115791.0855,0,0,1.176,7470.26284,0,0,0,0
31539.49019,0,19617.19124,1.337543187,16.12823791,0,2017-Jan26-1536-CN-Plate2-232.Raw,2017-jan26-1536-cn-plate2-232.raw,15:H,0,0,0.470,37931.12881,0,0,1.424,31539.49019,1.778,19617.19124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,40218.78978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.313,15737.90577,0,0
112647.05740,9414.66562,19197.22122,1.337543187,58.864107,3.67813618,2017-Jan26-1536-CN-Plate2-248.Raw,2017-jan26-1536-cn-plate2-248.raw,16:H,0,0,0.467,13170.50897,0,0,1.421,112647.05740,1.776,19197.22122,0,0,0,0,0.455,9414.66562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,38287.89690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,4860.74899
120290.6339,11963.92850,19502.20321,1.337543187,61.87528527,4.600991233,2017-Jan26-1536-CN-Plate2-264.Raw,2017-jan26-1536-cn-plate2-264.raw,17:H,0,0,0.467,13674.11198,1.396,8314.70115,1.421,120290.6339,1.776,19502.20321,0,0,0,0,0.455,11963.92850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,39549.73584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56762.28836,6375.05321,19108.96255,2.843725517,63.35366236,2.502119105,2017-Jan26-1536-CN-Plate2-280.Raw,2017-jan26-1536-cn-plate2-280.raw,18:H,0,0,0.468,12980.78075,0,0,0,0,1.776,19108.96255,0,0,0,0,0.455,6375.05321,0.576,1653.36974,0.757,56762.28836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,38924.63461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72338.01201,3714.79961,18847.57183,2.843725517,81.85780625,1.478227435,2017-Jan26-1536-CN-Plate2-296.Raw,2017-jan26-1536-cn-plate2-296.raw,19:H,0,0,0.467,8365.75349,0,0,0,0,1.776,18847.57183,0,0,0,0,0.455,3714.79961,0,0,0.758,72338.01201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,40007.97700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70004.45684,20807.46090,17317.77050,2.843725517,86.21496371,9.011319364,2017-Jan26-1536-CN-Plate2-312.Raw,2017-jan26-1536-cn-plate2-312.raw,20:H,0,0,0,0,0,0,0,0,1.776,17317.77050,0,0,0,0,0.455,20807.46090,0,0,0.757,70004.45684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,39131.52553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27774.24576,0,17038.27366,2.174082389,26.57993699,0,2017-Jan26-1536-CN-Plate2-328.Raw,2017-jan26-1536-cn-plate2-328.raw,21:H,0,0,0.469,27356.95637,0,0,0,0,1.776,17038.27366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,6811.88157,0.725,27774.24576,0,0,0,0,0,0,0.303,39592.76764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76188.41200,16096.83161,16849.42117,2.174082389,73.72948461,7.165008155,2017-Jan26-1536-CN-Plate2-344.Raw,2017-jan26-1536-cn-plate2-344.raw,22:H,0,0,0.468,3524.63894,0,0,0,0,1.776,16849.42117,0,0,0,0,0.455,16096.83161,0,0,0,0,0,0,0,0,0,0,0.724,76188.41200,0,0,0,0,0,0,0.302,35781.54002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76453.82825,14537.94684,16013.02916,2.174082389,77.85078652,6.809117934,2017-Jan26-1536-CN-Plate2-360.Raw,2017-jan26-1536-cn-plate2-360.raw,23:H,0,0,0.467,4568.45826,0,0,0,0,1.777,16013.02916,0,0,0,0,0.455,14537.94684,0,0,0,0,0,0,0,0,0,0,0.725,76453.82825,0,0,0,0,0.708,2595.67827,0.304,37292.84409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,14619.65020,,0,0,2017-Jan26-1536-CN-Plate2-376.Raw,2017-jan26-1536-cn-plate2-376.raw,24:H,0,0,0.470,33913.41788,0,0,0,0,1.777,14619.65020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,36909.72043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124428.3716,0,19212.47707,1.337543187,64.96884309,0,2017-Jan26-1536-CN-Plate2-9.Raw,2017-jan26-1536-cn-plate2-9.raw,1:I,0.427,68505.20421,0.467,12743.30412,1.396,12856.65343,1.422,124428.3716,1.776,19212.47707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38613.49440,0,19463.28352,2.843725517,42.31281665,0,2017-Jan26-1536-CN-Plate2-25.Raw,2017-jan26-1536-cn-plate2-25.raw,2:I,0.429,49722.32224,0.467,24836.41254,0,0,0,0,1.776,19463.28352,0,0,0,0,0,0,0.576,6576.72881,0.756,38613.49440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54184.24069,0,19933.56901,2.843725517,57.9744807,0,2017-Jan26-1536-CN-Plate2-41.Raw,2017-jan26-1536-cn-plate2-41.raw,3:I,0.427,63891.81224,0.467,16176.53020,0,0,0,0,1.776,19933.56901,0,0,0,0,0,0,0,0,0.757,54184.24069,0.628,8272.50683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60138.38508,0,19686.85772,2.843725517,65.15148191,0,2017-Jan26-1536-CN-Plate2-57.Raw,2017-jan26-1536-cn-plate2-57.raw,4:I,0.426,67705.63772,0.467,12039.69949,0,0,0,0,1.776,19686.85772,0,0,0,0,0,0,0,0,0.757,60138.38508,0,0,0.704,7588.93741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362.34908,4094.27060,20027.78348,2.174082389,3.551606076,1.533221602,2017-Jan26-1536-CN-Plate2-73.Raw,2017-jan26-1536-cn-plate2-73.raw,5:I,0.430,49331.28371,0.469,49545.86477,0,0,0,0,1.776,20027.78348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,9409.65682,0.726,4362.34908,0.340,4094.27060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63096.29904,0,19081.03546,2.174082389,53.91867484,0,2017-Jan26-1536-CN-Plate2-89.Raw,2017-jan26-1536-cn-plate2-89.raw,6:I,0.428,59953.49757,0.467,16894.06165,0,0,0,0,1.776,19081.03546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,63096.29904,0,0,0.645,6642.82110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73230.75413,0,19152.10352,2.174082389,62.34681732,0,2017-Jan26-1536-CN-Plate2-105.Raw,2017-jan26-1536-cn-plate2-105.raw,7:I,0.427,62260.60123,0.467,14617.66943,0,0,0,0,1.776,19152.10352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,73230.75413,0,0,0,0,0.707,10161.66244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,18733.83694,,0,0,2017-Jan26-1536-CN-Plate2-121.Raw,2017-jan26-1536-cn-plate2-121.raw,8:I,0.430,49211.97440,0.469,47867.63629,0,0,0,0,1.777,18733.83694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11561.26404,0,19309.10229,1.042356705,4.68080841,0,2017-Jan26-1536-CN-Plate2-137.Raw,2017-jan26-1536-cn-plate2-137.raw,9:I,0,0,0.469,43170.88233,0,0,0,0,1.776,19309.10229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,38985.13445,1.397,11561.26404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73510.20794,0,19417.56365,1.042356705,29.59583126,0,2017-Jan26-1536-CN-Plate2-153.Raw,2017-jan26-1536-cn-plate2-153.raw,10:I,0,0,0.469,20808.52713,0,0,0,0,1.777,19417.56365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,39340.49491,1.397,73510.20794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106757.2431,0,19156.03078,1.042356705,43.56818344,0,2017-Jan26-1536-CN-Plate2-169.Raw,2017-jan26-1536-cn-plate2-169.raw,11:I,0,0,0.468,5436.94452,0,0,0,0,1.777,19156.03078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,39750.33839,1.397,106757.2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,18674.20734,0.948682226,0,0,2017-Jan26-1536-CN-Plate2-185.Raw,2017-jan26-1536-cn-plate2-185.raw,12:I,0,0,0.469,43706.04454,0,0,0,0,1.776,18674.20734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,38938.12526,0,0,0,0,0,0,0,0,1.076,22620.43755,0,0,0,0,0,0,0,0,0,0
105993.9902,0,21261.90813,0.948682226,35.46998729,0,2017-Jan26-1536-CN-Plate2-201.Raw,2017-jan26-1536-cn-plate2-201.raw,13:I,0,0,0.469,11072.49621,0,0,0,0,1.777,21261.90813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,39689.03526,0,0,0,0,0,0,0,0,0,0,1.225,105993.9902,0,0,0,0,0,0,0,0
138242.9422,0,19774.75354,0.948682226,49.74093184,0,2017-Jan26-1536-CN-Plate2-217.Raw,2017-jan26-1536-cn-plate2-217.raw,14:I,0,0,0,0,0,0,0,0,1.777,19774.75354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42101.84520,0,0,0,0,0,0,0,0,0,0,1.225,138242.9422,0,0,0,0,0,0,0,0
11232.98147,0,19808.57445,1.337543187,5.688672061,0,2017-Jan26-1536-CN-Plate2-233.Raw,2017-jan26-1536-cn-plate2-233.raw,15:I,0,0,0.470,48249.19304,0,0,1.420,11232.98147,1.778,19808.57445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,40001.26110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.313,21020.87298,0,0
129772.4247,0,20028.93525,1.337543187,64.99704829,0,2017-Jan26-1536-CN-Plate2-249.Raw,2017-jan26-1536-cn-plate2-249.raw,16:I,0,0,0.467,9260.95615,0,0,1.421,129772.4247,1.776,20028.93525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,40627.15467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149869.6032,0,19855.83281,1.337543187,75.71719698,0,2017-Jan26-1536-CN-Plate2-265.Raw,2017-jan26-1536-cn-plate2-265.raw,17:I,0,0,0,0,1.402,124.56770,1.423,149869.6032,1.777,19855.83281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,38721.66173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69658.99281,0,19065.07007,2.843725517,77.92695821,0,2017-Jan26-1536-CN-Plate2-281.Raw,2017-jan26-1536-cn-plate2-281.raw,18:I,0,0,0.468,4727.41590,0,0,0,0,1.776,19065.07007,0,0,0,0,0,0,0,0,0.758,69658.99281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,40530.88170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77051.68481,0,18500.49110,2.843725517,88.82757824,0,2017-Jan26-1536-CN-Plate2-297.Raw,2017-jan26-1536-cn-plate2-297.raw,19:I,0,0,0,0,0,0,0,0,1.776,18500.49110,0,0,0,0,0,0,0,0,0.758,77051.68481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,40684.73047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69904.90577,0,17683.73951,2.843725517,84.31065923,0,2017-Jan26-1536-CN-Plate2-313.Raw,2017-jan26-1536-cn-plate2-313.raw,20:I,0,0,0,0,0,0,0,0,1.776,17683.73951,0,0,0,0,0,0,0,0,0.758,69904.90577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,39889.66296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9687.76521,1868.85453,17637.97929,2.174082389,8.955957809,0.794672059,2017-Jan26-1536-CN-Plate2-329.Raw,2017-jan26-1536-cn-plate2-329.raw,21:I,0,0,0.469,37621.69912,0,0,0,0,1.776,17637.97929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,10642.13778,0.726,9687.76521,0.340,1868.85453,0,0,0,0,0.303,39891.41858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81953.97269,0,16569.27108,2.174082389,80.64990682,0,2017-Jan26-1536-CN-Plate2-345.Raw,2017-jan26-1536-cn-plate2-345.raw,22:I,0,0,0.469,3635.05207,0,0,0,0,1.776,16569.27108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,81953.97269,0,0,0,0,0,0,0.303,40147.30912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90356.59569,0,15977.99744,2.174082389,92.20931063,0,2017-Jan26-1536-CN-Plate2-361.Raw,2017-jan26-1536-cn-plate2-361.raw,23:I,0,0,0,0,0,0,0,0,1.777,15977.99744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,90356.59569,0,0,0,0,0,0,0.304,39578.99894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,14587.71728,,0,0,2017-Jan26-1536-CN-Plate2-377.Raw,2017-jan26-1536-cn-plate2-377.raw,24:I,0,0,0.470,36413.89052,0,0,0,0,1.777,14587.71728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,40647.29204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78584.70003,36390.05569,18796.32819,1.337543187,41.94054392,14.52014573,2017-Jan26-1536-CN-Plate2-10.Raw,2017-jan26-1536-cn-plate2-10.raw,1:J,0.430,44399.13017,0.467,29438.79095,1.396,30867.71575,1.421,78584.70003,1.776,18796.32819,0.641,36390.05569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8810.10174,23670.44978,19552.80317,2.843725517,9.609943508,9.079433585,2017-Jan26-1536-CN-Plate2-26.Raw,2017-jan26-1536-cn-plate2-26.raw,2:J,0.432,28125.05596,0.469,37847.74211,0,0,0,0,1.776,19552.80317,0.642,23670.44978,0,0,0,0,0.577,21096.83010,0.756,8810.10174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14096.13042,30803.00742,19582.55784,2.843725517,15.35251148,11.79736393,2017-Jan26-1536-CN-Plate2-42.Raw,2017-jan26-1536-cn-plate2-42.raw,3:J,0.431,33305.18062,0.468,34301.76107,0,0,0,0,1.776,19582.55784,0.641,30803.00742,0,0,0,0,0,0,0.756,14096.13042,0.628,29425.69428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39883.52397,40525.79314,19705.77282,2.843725517,43.16671419,15.42408202,2017-Jan26-1536-CN-Plate2-58.Raw,2017-jan26-1536-cn-plate2-58.raw,4:J,0.428,54696.05589,0.467,22805.68570,0,0,0,0,1.776,19705.77282,0.641,40525.79314,0,0,0,0,0,0,0.756,39883.52397,0,0,0.704,21150.68090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15526.03600,19612.88273,2.174082389,0,5.937182948,2017-Jan26-1536-CN-Plate2-74.Raw,2017-jan26-1536-cn-plate2-74.raw,5:J,0.433,23586.82972,0.469,43507.49275,0,0,0,0,1.776,19612.88273,0.641,15526.03600,0,0,0,0,0,0,0,0,0,0,0,0,0.598,14395.68005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13718.11017,48786.78139,19253.65144,2.174082389,11.61765415,19.00423256,2017-Jan26-1536-CN-Plate2-90.Raw,2017-jan26-1536-cn-plate2-90.raw,6:J,0.431,33699.76285,0.468,37830.52257,0,0,0,0,1.776,19253.65144,0.643,48786.78139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,13718.11017,0,0,0.643,48786.78139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14682.63107,30380.64857,19548.45464,2.174082389,12.24697181,11.65590192,2017-Jan26-1536-CN-Plate2-106.Raw,2017-jan26-1536-cn-plate2-106.raw,7:J,0.431,34433.83853,0.468,35854.44663,0,0,0,0,1.776,19548.45464,0.641,30380.64857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,14682.63107,0,0,0,0,0.707,28703.26291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,12807.40603,19148.06779,,0,5.016461644,2017-Jan26-1536-CN-Plate2-122.Raw,2017-jan26-1536-cn-plate2-122.raw,8:J,0.433,24335.32329,0.469,43048.89881,0,0,0,0,1.776,19148.06779,0.641,12807.40603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026.21281,5226.06309,19386.32575,1.042356705,0.413827697,2.021810355,2017-Jan26-1536-CN-Plate2-138.Raw,2017-jan26-1536-cn-plate2-138.raw,9:J,0,0,0.470,39323.71663,0,0,0,0,1.776,19386.32575,0.640,5226.06309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,37042.89236,1.397,1026.21281,1.241,1906.79819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23568.73184,8991.82100,19378.65581,1.042356705,9.508022367,3.48004835,2017-Jan26-1536-CN-Plate2-154.Raw,2017-jan26-1536-cn-plate2-154.raw,10:J,0,0,0.468,31529.15453,0,0,0,0,1.776,19378.65581,0.640,8991.82100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,35790.28452,1.396,23568.73184,0,0,1.269,3335.10965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
