product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,Prod-to-IS-Ratio,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_Toluidine Rt(min),UV210_Toluidine AreaAbs,UV210_Additive_21 Rt(min),UV210_Additive_21 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_MTBD Rt(min),UV210_MTBD AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Additive_23 Rt(min),UV210_Additive_23 AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_Additive_25 Rt(min),UV210_Additive_25 AreaAbs,UV210_Additive_27 Rt(min),UV210_Additive_27 AreaAbs
60592.33659,70569.12960,22169.42148,2.174082389,44.56568658,23.87380621,2017-Feb17-1536-CN-Plate4-165.Raw,2017-feb17-1536-cn-plate4-165.raw,G:21,0.0000,0,0,0.468,20798.66244,0,0,0,0,0,0,1.776,22169.42148,0,0,0,0,0,0,0,0,0.598,9337.88662,0.725,60592.33659,0,0,0,0,0.305,44988.44164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,70569.12960,0,0
109496.13020,73326.85303,22296.79805,2.174082389,80.07437026,24.6650392,2017-Feb17-1536-CN-Plate4-166.Raw,2017-feb17-1536-cn-plate4-166.raw,G:22,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22296.79805,0,0,0,0,0,0,0,0,0,0,0.724,109496.13020,0,0,0,0,0.305,46323.89151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,73326.85303,0,0
111560.5344,72116.87532,22381.45904,2.174082389,81.27546311,24.16627817,2017-Feb17-1536-CN-Plate4-167.Raw,2017-feb17-1536-cn-plate4-167.raw,G:23,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22381.45904,0,0,0,0,0,0,0,0,0,0,0.724,111560.5344,0,0,0.709,3619.31103,0.305,45857.47547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,72116.87532,0,0
,69412.57594,22258.67201,,0,23.38838182,2017-Feb17-1536-CN-Plate4-168.Raw,2017-feb17-1536-cn-plate4-168.raw,G:24,0.0000,0,0,0.469,48507.87969,0,0,0,0,0,0,1.776,22258.67201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46022.20656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,69412.57594,0,0
127236.26430,46126.77506,22195.68808,1.337543187,57.50576347,15.58639731,2017-Feb17-1536-CN-Plate4-169.Raw,2017-feb17-1536-cn-plate4-169.raw,H:1,0.0000,0.430,74406.04624,0.467,16599.43649,0,0,1.396,16210.17760,1.422,127236.26430,1.776,22195.68808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,46126.77506
69031.74171,46350.58661,22282.68508,2.843725517,66.07394644,15.60087568,2017-Feb17-1536-CN-Plate4-170.Raw,2017-feb17-1536-cn-plate4-170.raw,H:2,0.0000,0.430,76417.45271,0.467,14945.65347,0,0,0,0,0,0,1.776,22282.68508,0.577,11462.52378,0.757,69031.74171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,46350.58661
66775.46231,46582.77163,22017.23441,2.843725517,64.68492451,15.86805958,2017-Feb17-1536-CN-Plate4-171.Raw,2017-feb17-1536-cn-plate4-171.raw,H:3,0.0000,0.430,75842.19042,0.467,14815.33984,0,0,0,0,0,0,1.776,22017.23441,0,0,0.758,66775.46231,0.629,8933.75713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,46582.77163
65894.24244,47164.94144,23064.00744,2.843725517,60.93427362,15.33718985,2017-Feb17-1536-CN-Plate4-172.Raw,2017-feb17-1536-cn-plate4-172.raw,H:4,0.0000,0.430,76193.61741,0.467,14113.46706,0,0,0,0,0,0,1.776,23064.00744,0,0,0.758,65894.24244,0,0,0.705,11445.82356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,47164.94144
9347.56026,39409.99209,22802.05621,2.174082389,6.684386034,12.96264416,2017-Feb17-1536-CN-Plate4-173.Raw,2017-feb17-1536-cn-plate4-173.raw,H:5,0.0000,0.434,44026.66255,0.469,47518.30186,0,0,0,0,0,0,1.776,22802.05621,0,0,0,0,0,0,0,0,0.598,20551.98045,0.728,9347.56026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,39409.99209
89277.72239,47068.27164,23057.51169,2.174082389,63.13467167,15.3100665,2017-Feb17-1536-CN-Plate4-174.Raw,2017-feb17-1536-cn-plate4-174.raw,H:6,0.0000,0.430,78496.82109,0.467,15319.56846,0,0,0,0,0,0,1.776,23057.51169,0,0,0,0,0,0,0,0,0,0,0.725,89277.72239,0.645,4777.62469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,47068.27164
90615.09132,46325.55938,22704.14753,2.174082389,65.07775968,15.30300554,2017-Feb17-1536-CN-Plate4-175.Raw,2017-feb17-1536-cn-plate4-175.raw,H:7,0.0000,0.430,75670.93701,0.466,13975.88905,0,0,0,0,0,0,1.776,22704.14753,0,0,0,0,0,0,0,0,0,0,0.724,90615.09132,0,0,0.708,12633.88385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,46325.55938
,39098.26451,23447.52118,,0,12.50609741,2017-Feb17-1536-CN-Plate4-176.Raw,2017-feb17-1536-cn-plate4-176.raw,H:8,0.0000,0.435,39915.72657,0.469,51398.21906,0,0,0,0,0,0,1.776,23447.52118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,39098.26451
35098.11523,34562.70770,23034.42313,1.042356705,11.91198349,11.25360537,2017-Feb17-1536-CN-Plate4-177.Raw,2017-feb17-1536-cn-plate4-177.raw,H:9,0.0000,0,0,0.468,38981.73867,0,0,0,0,0,0,1.776,23034.42313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47304.85759,1.396,35098.11523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.241,4843.52370,0,0,0,0,0.964,34562.70770
115222.9768,39179.73080,22889.54133,1.042356705,39.35316158,12.83765266,2017-Feb17-1536-CN-Plate4-178.Raw,2017-feb17-1536-cn-plate4-178.raw,H:10,0.0000,0,0,0.469,9228.23862,0,0,0,0,0,0,1.776,22889.54133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,46269.26542,1.397,115222.9768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,39179.73080
126703.7049,39083.59635,22599.75743,1.042356705,43.82916168,12.97035924,2017-Feb17-1536-CN-Plate4-179.Raw,2017-feb17-1536-cn-plate4-179.raw,H:11,0.0000,0,0,0.468,3954.02285,0,0,0,0,0,0,1.776,22599.75743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46714.19625,1.396,126703.7049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,39083.59635
1229.07953,34294.64005,22916.80304,0.948682226,0.381599662,11.22363359,2017-Feb17-1536-CN-Plate4-180.Raw,2017-feb17-1536-cn-plate4-180.raw,H:12,0.0000,0,0,0.469,50821.39579,0,0,0,0,0,0,1.776,22916.80304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47013.53676,0,0,0,0,1.077,30339.72471,0,0,1.225,1229.07953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,34294.64005
155743.03440,42809.12198,22607.28106,0.948682226,49.01650319,14.20199157,2017-Feb17-1536-CN-Plate4-181.Raw,2017-feb17-1536-cn-plate4-181.raw,H:13,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22607.28106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47028.56982,0,0,0,0,0,0,0,0,1.225,155743.03440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,42809.12198
154159.8412,44210.56835,25702.00937,0.948682226,42.67624543,12.90090817,2017-Feb17-1536-CN-Plate4-182.Raw,2017-feb17-1536-cn-plate4-182.raw,H:14,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,25702.00937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45064.88683,0,0,0,0,0,0,0,0,1.225,154159.8412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,44210.56835
2162.74982,34383.62479,29105.02608,1.337543187,0.745430861,8.860228652,2017-Feb17-1536-CN-Plate4-183.Raw,2017-feb17-1536-cn-plate4-183.raw,H:15,0.0000,0,0,0.469,48229.05127,0,0,0,0,1.422,2162.74982,1.776,29105.02608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47053.51943,0,0,0,0,0,0,0,0,0,0,0,0,1.311,28120.70619,0,0,0,0,0,0,0,0,0,0,0.965,34383.62479
157972.092,41756.66141,22773.77280,1.337543187,69.58481273,13.75156253,2017-Feb17-1536-CN-Plate4-184.Raw,2017-feb17-1536-cn-plate4-184.raw,H:16,0.0000,0,0,0,0,0,0,0,0,1.422,157972.092,1.776,22773.77280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45399.54312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,41756.66141
161009.0651,43367.95465,22595.31086,1.337543187,71.48272249,14.39500709,2017-Feb17-1536-CN-Plate4-185.Raw,2017-feb17-1536-cn-plate4-185.raw,H:17,0.0000,0,0,0,0,0,0,0,0,1.422,161009.0651,1.776,22595.31086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45750.70504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,43367.95465
87482.92166,43557.77262,22665.10768,2.843725517,82.32171897,14.41348964,2017-Feb17-1536-CN-Plate4-186.Raw,2017-feb17-1536-cn-plate4-186.raw,H:18,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22665.10768,0.576,4785.43378,0.757,87482.92166,0,0,0,0,0,0,0,0,0,0,0,0,0.304,47120.62060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,43557.77262
87099.99591,42820.83268,22849.79384,2.843725517,81.29892199,14.05510472,2017-Feb17-1536-CN-Plate4-187.Raw,2017-feb17-1536-cn-plate4-187.raw,H:19,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22849.79384,0,0,0.757,87099.99591,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45951.27726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,42820.83268
89760.25986,44497.80780,23248.87970,2.843725517,82.3438198,14.35482324,2017-Feb17-1536-CN-Plate4-188.Raw,2017-feb17-1536-cn-plate4-188.raw,H:20,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,23248.87970,0,0,0.757,89760.25986,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47764.30902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,44497.80780
10259.85227,35955.56651,23291.71494,2.174082389,7.182520972,11.57779707,2017-Feb17-1536-CN-Plate4-189.Raw,2017-feb17-1536-cn-plate4-189.raw,H:21,0.0000,0,0,0.469,43026.06618,0,0,0,0,0,0,1.776,23291.71494,0,0,0,0,0,0,0,0,0.598,23262.70074,0.727,10259.85227,0,0,0,0,0.305,45941.65422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,35955.56651
107200.1454,40519.50571,23003.91282,2.174082389,75.98553455,13.21063487,2017-Feb17-1536-CN-Plate4-190.Raw,2017-feb17-1536-cn-plate4-190.raw,H:22,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,23003.91282,0,0,0,0,0,0,0,0,0,0,0.724,107200.1454,0,0,0,0,0.305,44935.72803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,40519.50571
113825.781,45115.32870,22524.14159,2.174082389,82.40046293,15.02232456,2017-Feb17-1536-CN-Plate4-191.Raw,2017-feb17-1536-cn-plate4-191.raw,H:23,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22524.14159,0,0,0,0,0,0,0,0,0,0,0.724,113825.781,0,0,0.709,2549.69458,0.305,45940.00040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,45115.32870
,36059.51792,22338.05980,,0,12.10697737,2017-Feb17-1536-CN-Plate4-192.Raw,2017-feb17-1536-cn-plate4-192.raw,H:24,0.0000,0,0,0.469,47971.26247,0,0,0,0,0,0,1.776,22338.05980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46364.87726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,36059.51792
126305.5173,64704.81858,21271.08860,1.337543187,59.5664451,22.81435373,2017-Feb17-1536-CN-Plate4-193.Raw,2017-feb17-1536-cn-plate4-193.raw,I:1,0.0000,0.430,74205.09305,0.467,13821.32965,0.925,64704.81858,1.396,15855.34924,1.422,126305.5173,1.776,21271.08860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33098.27502,50036.42597,21669.03590,2.843725517,32.57727167,17.31840755,2017-Feb17-1536-CN-Plate4-194.Raw,2017-feb17-1536-cn-plate4-194.raw,I:2,0.0000,0.432,58716.42345,0.468,30318.19767,0.925,50036.42597,0,0,0,0,1.776,21669.03590,0.577,24245.59036,0.757,33098.27502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45274.72236,55846.18911,21824.49921,2.843725517,44.24461772,19.19157065,2017-Feb17-1536-CN-Plate4-195.Raw,2017-feb17-1536-cn-plate4-195.raw,I:3,0.0000,0.431,65569.85382,0.467,24604.46849,0.925,55846.18911,0,0,0,0,1.776,21824.49921,0,0,0.757,45274.72236,0.629,18274.25122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64285.55061,66491.55913,22339.24566,2.843725517,61.37532466,22.32334525,2017-Feb17-1536-CN-Plate4-196.Raw,2017-feb17-1536-cn-plate4-196.raw,I:4,0.0000,0.431,77185.00051,0.467,15039.06843,0.925,66491.55913,0,0,0,0,1.777,22339.24566,0,0,0.759,64285.55061,0,0,0.705,13858.39493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171.69155,26258.78488,22024.13728,2.174082389,1.607816561,8.942047725,2017-Feb17-1536-CN-Plate4-197.Raw,2017-feb17-1536-cn-plate4-197.raw,I:5,0.0000,0.433,52710.30206,0.468,47771.91510,0.925,26258.78488,0,0,0,0,1.776,22024.13728,0,0,0,0,0,0,0,0,0.597,22608.26012,0.728,2171.69155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58493.81987,58131.80509,22638.90896,2.174082389,42.1300284,19.25837235,2017-Feb17-1536-CN-Plate4-198.Raw,2017-feb17-1536-cn-plate4-198.raw,I:6,0.0000,0.431,66465.54973,0.467,24410.57885,0.925,58131.80509,0,0,0,0,1.776,22638.90896,0,0,0,0,0,0,0,0,0,0,0.725,58493.81987,0.645,14208.87324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74333.88135,64435.69749,21984.34371,2.174082389,55.13286563,21.98235879,2017-Feb17-1536-CN-Plate4-199.Raw,2017-feb17-1536-cn-plate4-199.raw,I:7,0.0000,0.431,68935.15794,0.467,17340.17422,0.925,64435.69749,0,0,0,0,1.776,21984.34371,0,0,0,0,0,0,0,0,0,0,0.725,74333.88135,0,0,0.709,18314.56527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,22989.25493,22413.29600,,0,7.692728995,2017-Feb17-1536-CN-Plate4-200.Raw,2017-feb17-1536-cn-plate4-200.raw,I:8,0.0000,0.433,55185.10897,0.468,48576.44432,0.925,22989.25493,0,0,0,0,1.776,22413.29600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38582.36060,0,22323.28514,1.042356705,13.51164782,0,2017-Feb17-1536-CN-Plate4-201.Raw,2017-feb17-1536-cn-plate4-201.raw,I:9,0.0000,0,0,0.468,35942.91248,0,0,0,0,0,0,1.776,22323.28514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45069.38937,1.396,38582.36060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.236,5544.62784,0,0,0,0,0,0
104853.9342,13334.09855,22591.75278,1.042356705,36.28377215,4.426648084,2017-Feb17-1536-CN-Plate4-202.Raw,2017-feb17-1536-cn-plate4-202.raw,I:10,0.0000,0,0,0.468,13040.55740,0.925,13334.09855,0,0,0,0,1.776,22591.75278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,47009.81685,1.396,104853.9342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122711.0931,25388.87550,22149.36451,1.042356705,43.31119655,8.596931357,2017-Feb17-1536-CN-Plate4-203.Raw,2017-feb17-1536-cn-plate4-203.raw,I:11,0.0000,0,0,0.468,4379.12372,0.924,25388.87550,0,0,0,0,1.776,22149.36451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46075.71195,1.396,122711.0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808.89230,0,22650.88313,0.948682226,0.568210949,0,2017-Feb17-1536-CN-Plate4-204.Raw,2017-feb17-1536-cn-plate4-204.raw,I:12,0.0000,0,0,0.469,49155.82660,0,0,0,0,0,0,1.776,22650.88313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,47053.14810,0,0,0,0,1.076,29319.72855,0,0,1.227,1808.89230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99530.47334,8169.97390,22772.37461,0.948682226,31.09780796,2.690751637,2017-Feb17-1536-CN-Plate4-205.Raw,2017-feb17-1536-cn-plate4-205.raw,I:13,0.0000,0,0,0.468,19613.75615,0.924,8169.97390,0,0,0,0,1.776,22772.37461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46404.39717,0,0,0,0,0,0,1.114,18118.25960,1.224,99530.47334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154950.4868,38268.36088,24819.49205,0.948682226,44.42036094,11.56400405,2017-Feb17-1536-CN-Plate4-206.Raw,2017-feb17-1536-cn-plate4-206.raw,I:14,0.0000,0,0,0,0,0.925,38268.36088,0,0,0,0,1.777,24819.49205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,48351.23588,0,0,0,0,0,0,0,0,1.226,154950.4868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14908.17955,0,22643.00426,1.337543187,6.604799576,0,2017-Feb17-1536-CN-Plate4-207.Raw,2017-feb17-1536-cn-plate4-207.raw,I:15,0.0000,0,0,0.469,47567.21776,0,0,0,0,1.425,14908.17955,1.776,22643.00426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46721.26571,0,0,0,0,0,0,0,0,0,0,0,0,1.311,30119.59285,0,0,0,0,0,0,0,0,0,0,0,0
121784.7063,11681.05971,22918.26578,1.337543187,53.30648897,3.822625529,2017-Feb17-1536-CN-Plate4-208.Raw,2017-feb17-1536-cn-plate4-208.raw,I:16,0.0000,0,0,0.468,16037.82988,0.925,11681.05971,0,0,1.421,121784.7063,1.776,22918.26578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48259.66046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,15875.65191,0,0,0,0,0,0,0,0,0,0
164824.2949,34555.74331,22357.78342,1.337543187,73.95398123,11.59185014,2017-Feb17-1536-CN-Plate4-209.Raw,2017-feb17-1536-cn-plate4-209.raw,I:17,0.0000,0,0,0,0,0.925,34555.74331,1.396,1957.74636,1.422,164824.2949,1.776,22357.78342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,49372.23285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68215.82161,15263.06045,22389.96066,2.843725517,64.98015189,5.112691136,2017-Feb17-1536-CN-Plate4-210.Raw,2017-feb17-1536-cn-plate4-210.raw,I:18,0.0000,0,0,0.469,12016.02544,0.925,15263.06045,0,0,0,0,1.776,22389.96066,0.577,12126.31152,0.758,68215.82161,0,0,0,0,0,0,0,0,0,0,0,0,0.306,49558.37463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73783.12568,22477.73367,22146.98804,2.843725517,71.05445565,7.612005852,2017-Feb17-1536-CN-Plate4-211.Raw,2017-feb17-1536-cn-plate4-211.raw,I:19,0.0000,0,0,0.469,7416.44819,0.925,22477.73367,0,0,0,0,1.776,22146.98804,0,0,0.758,73783.12568,0.629,6902.73319,0,0,0,0,0,0,0,0,0,0,0.306,46371.27852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89132.06510,34521.23404,22645.90641,2.843725517,83.94468409,11.4329385,2017-Feb17-1536-CN-Plate4-212.Raw,2017-feb17-1536-cn-plate4-212.raw,I:20,0.0000,0,0,0,0,0.925,34521.23404,0,0,0,0,1.776,22645.90641,0,0,0.758,89132.06510,0,0,0,0,0,0,0,0,0,0,0,0,0.306,48219.71446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827.64733,0,22828.08031,2.174082389,2.019729051,0,2017-Feb17-1536-CN-Plate4-213.Raw,2017-feb17-1536-cn-plate4-213.raw,I:21,0.0000,0,0,0.469,46824.81367,0,0,0,0,0,0,1.776,22828.08031,0,0,0,0,0,0,0,0,0.598,24600.89740,0.729,2827.64733,0,0,0,0,0.306,46095.35665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78508.87604,11099.52385,22863.39333,2.174082389,55.99062735,3.641035593,2017-Feb17-1536-CN-Plate4-214.Raw,2017-feb17-1536-cn-plate4-214.raw,I:22,0.0000,0,0,0.468,15791.22349,0.925,11099.52385,0,0,0,0,1.776,22863.39333,0,0,0,0,0,0,0,0,0,0,0.725,78508.87604,0.645,10900.80376,0,0,0.305,48454.18704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114254.5382,34578.03664,22434.34883,2.174082389,83.04189522,11.55974157,2017-Feb17-1536-CN-Plate4-215.Raw,2017-feb17-1536-cn-plate4-215.raw,I:23,0.0000,0,0,0,0,0.925,34578.03664,0,0,0,0,1.776,22434.34883,0,0,0,0,0,0,0,0,0,0,0.724,114254.5382,0,0,0.709,1954.84306,0.306,47697.17778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1160.30630,23201.48535,,0,0.375075006,2017-Feb17-1536-CN-Plate4-216.Raw,2017-feb17-1536-cn-plate4-216.raw,I:24,0.0000,0,0,0.469,49533.83502,0.925,1160.30630,0,0,0,0,1.776,23201.48535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48392.67758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142562.5599,96296.02874,22720.59579,1.337543187,62.9440737,31.78702805,2017-Feb17-1536-CN-Plate4-217.Raw,2017-feb17-1536-cn-plate4-217.raw,J:1,0.0000,0.430,78905.69961,0.467,14728.34910,0,0,1.396,19337.62379,1.422,142562.5599,1.776,22720.59579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220,96296.02874,0,0,0,0,0,0,0,0
31161.76138,0,22346.97940,2.843725517,29.74076309,0,2017-Feb17-1536-CN-Plate4-218.Raw,2017-feb17-1536-cn-plate4-218.raw,J:2,0.0000,0.432,63574.69401,0.468,36503.54892,0,0,0,0,0,0,1.776,22346.97940,0.577,23233.08107,0.758,31161.76138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39762.34175,0,22278.05281,2.843725517,38.06656269,0,2017-Feb17-1536-CN-Plate4-219.Raw,2017-feb17-1536-cn-plate4-219.raw,J:3,0.0000,0.431,66453.10586,0.467,30177.07486,0,0,0,0,0,0,1.776,22278.05281,0,0,0.757,39762.34175,0.628,18482.59201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
