product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_Additive_1 Rt(min),UV210_Additive_1 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_3 Rt(min),UV210_Additive_3 AreaAbs,UV210_Additive_5 Rt(min),UV210_Additive_5 AreaAbs,UV210_Additive_7 Rt(min),UV210_Additive_7 AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs
2062.00982,0,18658.73351,0.948682226,0.786304198,0,2016-Dec14-1536-CN-Plate4-184.Raw,2016-dec14-1536-cn-plate4-184.raw,12:H,0.468,38085.57123,0,0,0,0,0,0,1.769,18658.73351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072,24874.12757,1.221,2062.00982,0,0,0,0,0,0,0,0
42466.94541,0,22778.93421,0.948682226,13.26476777,0,2016-Dec14-1536-CN-Plate4-200.Raw,2016-dec14-1536-cn-plate4-200.raw,13:H,0.467,26200.69343,0,0,0,0,0,0,1.769,22778.93421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,42466.94541,1.111,25620.05298,0,0,0,0,0,0
64271.13197,0,21640.35186,0.948682226,21.13166214,0,2016-Dec14-1536-CN-Plate4-216.Raw,2016-dec14-1536-cn-plate4-216.raw,14:H,0.467,20720.47641,0,0,0,0,0,0,1.769,21640.35186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220,64271.13197,0,0,1.170,30640.57743,0,0,0,0
10065.86604,0,19050.28560,1.337543187,5.300523111,0,2016-Dec14-1536-CN-Plate4-232.Raw,2016-dec14-1536-cn-plate4-232.raw,15:H,0.468,36315.75015,0,0,0,0,1.417,10065.86604,1.769,19050.28560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,20435.21267,0,0
67384.66594,0,18724.32965,1.337543187,36.10138622,0,2016-Dec14-1536-CN-Plate4-248.Raw,2016-dec14-1536-cn-plate4-248.raw,16:H,0.468,20773.60293,0,0,0,0,1.418,67384.66594,1.769,18724.32965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338,20023.09996
95225.09686,4672.46335,18541.56933,1.337543187,51.5197813,1.889995098,2016-Dec14-1536-CN-Plate4-264.Raw,2016-dec14-1536-cn-plate4-264.raw,17:H,0.468,12371.11026,0,0,1.391,16626.77469,1.417,95225.09686,1.769,18541.56933,0,0,0,0,0.831,4672.46335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69119.48295,18628.10634,17998.19397,2.843725517,81.90690038,7.762489826,2016-Dec14-1536-CN-Plate4-280.Raw,2016-dec14-1536-cn-plate4-280.raw,18:H,0.467,2946.12095,0,0,0,0,0,0,1.769,17998.19397,0,0,0,0,0.831,18628.10634,0,0,0.755,69119.48295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76661.67586,33297.82229,18158.35789,2.843725517,90.04314921,13.75309754,2016-Dec14-1536-CN-Plate4-296.Raw,2016-dec14-1536-cn-plate4-296.raw,19:H,0,0,0,0,0,0,0,0,1.769,18158.35789,0,0,0,0,0.831,33297.82229,0,0,0.755,76661.67586,0.626,2082.67942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82906.94599,35027.78062,18873.12861,2.843725517,93.69058626,13.91970352,2016-Dec14-1536-CN-Plate4-312.Raw,2016-dec14-1536-cn-plate4-312.raw,20:H,0,0,0,0,0,0,0,0,1.769,18873.12861,0,0,0,0,0.831,35027.78062,0,0,0.755,82906.94599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43273.44096,0,18721.92072,2.174082389,37.68845114,0,2016-Dec14-1536-CN-Plate4-328.Raw,2016-dec14-1536-cn-plate4-328.raw,21:H,0.468,28728.35912,0,0,0,0,0,0,1.769,18721.92072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596,14004.18402,0.725,43273.44096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68687.43850,0,17670.94801,2.174082389,63.38036462,0,2016-Dec14-1536-CN-Plate4-344.Raw,2016-dec14-1536-cn-plate4-344.raw,22:H,0.469,17305.77689,0,0,0,0,0,0,1.769,17670.94801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,68687.43850,0.643,16397.21507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68895.82163,0,17727.81257,2.174082389,63.36872862,0,2016-Dec14-1536-CN-Plate4-360.Raw,2016-dec14-1536-cn-plate4-360.raw,23:H,0.468,18484.95850,0,0,0,0,0,0,1.769,17727.81257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723,68895.82163,0,0,0.705,20434.60491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,16268.94928,,0,0,2016-Dec14-1536-CN-Plate4-376.Raw,2016-dec14-1536-cn-plate4-376.raw,24:H,0.468,34683.21834,0,0,0,0,0,0,1.769,16268.94928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138145.5731,60986.96415,17652.46713,1.337543187,78.50560016,25.91151865,2016-Dec14-1536-CN-Plate4-9.Raw,2016-dec14-1536-cn-plate4-9.raw,1:I,0.465,6560.26812,0.880,60986.96415,1.392,3603.60736,1.419,138145.5731,1.771,17652.46713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27165.61261,16021.71894,17998.63107,2.843725517,32.19059222,6.676223965,2016-Dec14-1536-CN-Plate4-25.Raw,2016-dec14-1536-cn-plate4-25.raw,2:I,0.466,24937.82148,0.879,16021.71894,0,0,0,0,1.770,17998.63107,0,0,0,0,0,0,0.575,7096.60026,0.754,27165.61261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48235.80190,50972.24925,18549.63633,2.843725517,55.46040564,20.60913016,2016-Dec14-1536-CN-Plate4-41.Raw,2016-dec14-1536-cn-plate4-41.raw,3:I,0.466,16004.11223,0.879,50972.24925,0,0,0,0,1.770,18549.63633,0,0,0,0,0,0,0,0,0.755,48235.80190,0.627,7064.10247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70155.89573,75646.60293,18328.88718,2.843725517,81.63511603,30.95384442,2016-Dec14-1536-CN-Plate4-57.Raw,2016-dec14-1536-cn-plate4-57.raw,4:I,0.465,7684.11804,0.880,75646.60293,0,0,0,0,1.771,18328.88718,0,0,0,0,0,0,0,0,0.755,70155.89573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298.80075,0,19004.75067,2.174082389,4.546243303,0,2016-Dec14-1536-CN-Plate4-73.Raw,2016-dec14-1536-cn-plate4-73.raw,5:I,0.466,41211.58911,0,0,0,0,0,0,1.769,19004.75067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595,18171.02296,0.722,5298.80075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68977.87563,24538.06153,18575.44115,2.174082389,60.54913452,9.907461149,2016-Dec14-1536-CN-Plate4-89.Raw,2016-dec14-1536-cn-plate4-89.raw,6:I,0.465,15389.01525,0.878,24538.06153,0,0,0,0,1.769,18575.44115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,68977.87563,0.643,10776.10367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80917.68604,31423.03626,18543.90032,2.174082389,71.15077458,12.70891064,2016-Dec14-1536-CN-Plate4-105.Raw,2016-dec14-1536-cn-plate4-105.raw,7:I,0.465,11496.81417,0.878,31423.03626,0,0,0,0,1.769,18543.90032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,80917.68604,0,0,0.705,9976.29623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53540.40551,0,18666.21914,1.042356705,22.42347536,0,2016-Dec14-1536-CN-Plate4-137.Raw,2016-dec14-1536-cn-plate4-137.raw,9:I,0.468,28720.43791,0,0,0,0,0,0,1.770,18666.21914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,53540.40551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96817.16620,3000.53738,18253.73082,1.042356705,41.46468331,1.232845525,2016-Dec14-1536-CN-Plate4-153.Raw,2016-dec14-1536-cn-plate4-153.raw,10:I,0.467,10385.85017,0.878,3000.53738,0,0,0,0,1.769,18253.73082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,96817.16620,0,0,1.266,2022.63054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109839.0474,14438.25934,15829.54236,1.042356705,54.24578847,6.840813374,2016-Dec14-1536-CN-Plate4-169.Raw,2016-dec14-1536-cn-plate4-169.raw,11:I,0,0,0.879,14438.25934,0,0,0,0,1.770,15829.54236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,109839.0474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4236.75461,0,19059.08289,0.948682226,1.581660756,0,2016-Dec14-1536-CN-Plate4-185.Raw,2016-dec14-1536-cn-plate4-185.raw,12:I,0.468,42676.11781,0,0,0,0,0,0,1.770,19059.08289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073,25440.90598,1.221,4236.75461,0,0,0,0,0,0,0,0
75541.71543,0,25884.84156,0.948682226,20.76458994,0,2016-Dec14-1536-CN-Plate4-201.Raw,2016-dec14-1536-cn-plate4-201.raw,13:I,0.467,21394.94566,0,0,0,0,0,0,1.769,25884.84156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,75541.71543,1.111,19501.53263,0,0,0,0,0,0
141313.8419,18295.05702,27885.02861,0.948682226,36.05750203,4.920666556,2016-Dec14-1536-CN-Plate4-217.Raw,2016-dec14-1536-cn-plate4-217.raw,14:I,0.467,1809.84875,0.878,18295.05702,0,0,0,0,1.770,27885.02861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,141313.8419,0,0,1.171,4295.52626,0,0,0,0
15146.85739,0,19466.04018,1.337543187,7.805738503,0,2016-Dec14-1536-CN-Plate4-233.Raw,2016-dec14-1536-cn-plate4-233.raw,15:I,0.470,41101.67283,0,0,0,0,1.418,15146.85739,1.771,19466.04018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309,21987.19310,0,0
98242.12430,1241.93050,18627.19846,1.337543187,52.90774845,0.500047217,2016-Dec14-1536-CN-Plate4-249.Raw,2016-dec14-1536-cn-plate4-249.raw,16:I,0.468,16610.06159,0.878,1241.93050,0,0,1.418,98242.12430,1.770,18627.19846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.339,14700.10477
148305.0499,14192.74201,17861.14618,1.337543187,83.29437838,5.959615583,2016-Dec14-1536-CN-Plate4-265.Raw,2016-dec14-1536-cn-plate4-265.raw,17:I,0,0,0.881,14192.74201,1.398,277.39437,1.421,148305.0499,1.772,17861.14618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43554.47656,2371.92314,18282.83248,2.843725517,50.80872036,0.973012446,2016-Dec14-1536-CN-Plate4-281.Raw,2016-dec14-1536-cn-plate4-281.raw,18:I,0.467,13919.70537,0.878,2371.92314,0,0,0,0,1.769,18282.83248,0,0,0,0,0,0,0.575,1397.88825,0.755,43554.47656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61996.90142,14698.87134,18494.82539,2.843725517,71.49385038,5.960669147,2016-Dec14-1536-CN-Plate4-297.Raw,2016-dec14-1536-cn-plate4-297.raw,19:I,0.468,4567.63187,0.878,14698.87134,0,0,0,0,1.769,18494.82539,0,0,0,0,0,0,0,0,0.755,61996.90142,0.626,1463.54095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86114.88644,18251.70824,18315.57930,2.843725517,99.99999,7.473845604,2016-Dec14-1536-CN-Plate4-313.Raw,2016-dec14-1536-cn-plate4-313.raw,20:I,0,0,0.879,18251.70824,0,0,0,0,1.770,18315.57930,0,0,0,0,0,0,0,0,0.756,86114.88644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36058.72500,0,19631.75395,2.174082389,29.94942755,0,2016-Dec14-1536-CN-Plate4-329.Raw,2016-dec14-1536-cn-plate4-329.raw,21:I,0.468,30585.74261,0,0,0,0,0,0,1.769,19631.75395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595,14219.10714,0.722,36058.72500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86186.11767,6340.55024,17560.39818,2.174082389,80.02767877,2.708032376,2016-Dec14-1536-CN-Plate4-345.Raw,2016-dec14-1536-cn-plate4-345.raw,22:I,0.468,5622.85107,0.879,6340.55024,0,0,0,0,1.770,17560.39818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,86186.11767,0.644,5335.57899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98405.46791,11877.75629,18150.27602,2.174082389,88.40427326,4.908089117,2016-Dec14-1536-CN-Plate4-361.Raw,2016-dec14-1536-cn-plate4-361.raw,23:I,0.468,1507.30311,0.878,11877.75629,0,0,0,0,1.768,18150.27602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,98405.46791,0,0,0.705,3485.03933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1590.17714,16463.38825,,0,0.724415192,2016-Dec14-1536-CN-Plate4-377.Raw,2016-dec14-1536-cn-plate4-377.raw,24:I,0.470,37259.50440,0.880,1590.17714,0,0,0,0,1.769,16463.38825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146755.7059,66025.58864,18592.51400,1.337543187,79.18190676,26.63394068,2016-Dec14-1536-CN-Plate4-10.Raw,2016-dec14-1536-cn-plate4-10.raw,1:J,0.465,3306.31772,0,0,1.395,228.91102,1.417,146755.7059,1.769,18592.51400,0.880,66025.58864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68896.08158,65551.60961,18796.96519,2.843725517,78.17281005,26.15513022,2016-Dec14-1536-CN-Plate4-26.Raw,2016-dec14-1536-cn-plate4-26.raw,2:J,0.465,9031.42499,0,0,0,0,0,0,1.770,18796.96519,0.880,65551.60961,0,0,0,0,0,0,0.755,68896.08158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74065.67348,65161.20398,18706.79500,2.843725517,84.44355873,26.12467983,2016-Dec14-1536-CN-Plate4-42.Raw,2016-dec14-1536-cn-plate4-42.raw,3:J,0.466,4561.20980,0,0,0,0,0,0,1.771,18706.79500,0.881,65161.20398,0,0,0,0,0,0,0.755,74065.67348,0.628,4006.63587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79010.93341,66245.73460,18475.45242,2.843725517,91.20970452,26.89206187,2016-Dec14-1536-CN-Plate4-58.Raw,2016-dec14-1536-cn-plate4-58.raw,4:J,0.465,5400.59820,0,0,0,0,0,0,1.771,18475.45242,0.880,66245.73460,0,0,0,0,0,0,0.755,79010.93341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47267.40050,64681.57146,19038.48384,2.174082389,40.48243437,25.48058922,2016-Dec14-1536-CN-Plate4-74.Raw,2016-dec14-1536-cn-plate4-74.raw,5:J,0.465,24059.01778,0,0,0,0,0,0,1.769,19038.48384,0.879,64681.57146,0,0,0,0,0,0,0,0,0,0,0,0,0.595,8503.13649,0.720,47267.40050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90616.55124,65756.85437,18853.30921,2.174082389,78.37132703,26.15861239,2016-Dec14-1536-CN-Plate4-90.Raw,2016-dec14-1536-cn-plate4-90.raw,6:J,0.465,7263.95475,0,0,0,0,0,0,1.769,18853.30921,0.880,65756.85437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,90616.55124,0.643,4729.22603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,NA,2.174082389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,63172.71573,19203.53787,,0,24.67229587,2016-Dec14-1536-CN-Plate4-122.Raw,2016-dec14-1536-cn-plate4-122.raw,8:J,0.468,40623.00550,0,0,0,0,0,0,1.770,19203.53787,0.880,63172.71573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58110.09313,64704.44143,19015.42843,1.042356705,23.89038147,25.52050366,2016-Dec14-1536-CN-Plate4-138.Raw,2016-dec14-1536-cn-plate4-138.raw,9:J,0.467,25201.41563,0,0,0,0,0,0,1.769,19015.42843,0.880,64704.44143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391,58110.09313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115246.1293,66954.52740,19252.90588,1.042356705,46.79588748,26.08224227,2016-Dec14-1536-CN-Plate4-154.Raw,2016-dec14-1536-cn-plate4-154.raw,10:J,0.467,1945.40669,0,0,0,0,0,0,1.769,19252.90588,0.880,66954.52740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391,115246.1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112521.5329,65588.32057,19064.56619,1.042356705,46.14092963,25.80244415,2016-Dec14-1536-CN-Plate4-170.Raw,2016-dec14-1536-cn-plate4-170.raw,11:J,0,0,0,0,0,0,0,0,1.770,19064.56619,0.880,65588.32057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392,112521.5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211.40217,66701.05121,19367.93810,0.948682226,0.81239337,25.82917612,2016-Dec14-1536-CN-Plate4-186.Raw,2016-dec14-1536-cn-plate4-186.raw,12:J,0.468,41183.53237,0,0,0,0,0,0,1.770,19367.93810,0.880,66701.05121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073,25091.83857,1.221,2211.40217,0,0,0,0,0,0,0,0
135872.2687,68128.89016,27752.55230,0.948682226,34.83452753,18.41152017,2016-Dec14-1536-CN-Plate4-202.Raw,2016-dec14-1536-cn-plate4-202.raw,13:J,0,0,0,0,0,0,0,0,1.770,27752.55230,0.880,68128.89016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,135872.2687,1.116,2077.79291,0,0,0,0,0,0
140838.5322,67486.82684,22640.47772,0.948682226,44.26066466,22.3560301,2016-Dec14-1536-CN-Plate4-218.Raw,2016-dec14-1536-cn-plate4-218.raw,14:J,0,0,0,0,0,0,0,0,1.770,22640.47772,0.880,67486.82684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,140838.5322,0,0,0,0,0,0,0,0
17659.49518,66246.03841,19607.74338,1.337543187,9.034825048,25.33923861,2016-Dec14-1536-CN-Plate4-234.Raw,2016-dec14-1536-cn-plate4-234.raw,15:J,0.468,39096.45835,0,0,0,0,1.411,17659.49518,1.769,19607.74338,0.880,66246.03841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,22121.88345,0,0
147524.7607,70551.36416,19935.23559,1.337543187,74.23566846,26.54271272,2016-Dec14-1536-CN-Plate4-250.Raw,2016-dec14-1536-cn-plate4-250.raw,16:J,0,0,0,0,0,0,1.417,147524.7607,1.769,19935.23559,0.880,70551.36416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147269.2435,66165.24082,18913.66466,1.337543187,78.10978605,26.2370786,2016-Dec14-1536-CN-Plate4-266.Raw,2016-dec14-1536-cn-plate4-266.raw,17:J,0,0,0,0,1.396,185.49012,1.417,147269.2435,1.769,18913.66466,0.880,66165.24082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74373.99932,66012.71585,18418.59779,2.843725517,86.12188158,26.88018788,2016-Dec14-1536-CN-Plate4-282.Raw,2016-dec14-1536-cn-plate4-282.raw,18:J,0.467,1676.56955,0,0,0,0,0,0,1.769,18418.59779,0.880,66012.71585,0,0,0,0,0,0,0.755,74373.99932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76572.57803,67140.19348,18566.96761,2.843725517,87.95919128,27.12082349,2016-Dec14-1536-CN-Plate4-298.Raw,2016-dec14-1536-cn-plate4-298.raw,19:J,0,0,0,0,0,0,0,0,1.770,18566.96761,0.880,67140.19348,0,0,0,0,0,0,0.756,76572.57803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80285.89964,67480.82022,18541.00940,2.843725517,92.35381549,27.29658029,2016-Dec14-1536-CN-Plate4-314.Raw,2016-dec14-1536-cn-plate4-314.raw,20:J,0,0,0,0,0,0,0,0,1.769,18541.00940,0.880,67480.82022,0,0,0,0,0,0,0.755,80285.89964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48584.44838,64993.25240,18694.25557,2.174082389,42.37662469,26.07482236,2016-Dec14-1536-CN-Plate4-330.Raw,2016-dec14-1536-cn-plate4-330.raw,21:J,0.468,20970.49221,0,0,0,0,0,0,1.769,18694.25557,0.880,64993.25240,0,0,0,0,0,0,0,0,0,0,0,0,0.595,8322.91402,0.721,48584.44838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97075.64002,65504.70406,17668.68500,2.174082389,89.5866498,27.80542415,2016-Dec14-1536-CN-Plate4-346.Raw,2016-dec14-1536-cn-plate4-346.raw,22:J,0,0,0,0,0,0,0,0,1.768,17668.68500,0.880,65504.70406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720,97075.64002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98207.19409,65591.13410,18124.44559,2.174082389,88.35188783,27.14198917,2016-Dec14-1536-CN-Plate4-362.Raw,2016-dec14-1536-cn-plate4-362.raw,23:J,0,0,0,0,0,0,0,0,1.769,18124.44559,0.880,65591.13410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721,98207.19409,0,0,0.706,1505.86035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,59454.37284,17495.85637,,0,25.48648017,2016-Dec14-1536-CN-Plate4-378.Raw,2016-dec14-1536-cn-plate4-378.raw,24:J,0.469,37107.22967,0,0,0,0,0,0,1.769,17495.85637,0.880,59454.37284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
