product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,Prod-to-IS-Ratio,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_Toluidine Rt(min),UV210_Toluidine AreaAbs,UV210_Additive_28 Rt(min),UV210_Additive_28 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_MTBD Rt(min),UV210_MTBD AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Additive_22 Rt(min),UV210_Additive_22 AreaAbs,UV210_Additive_24 Rt(min),UV210_Additive_24 AreaAbs,UV210_Additive_26 Rt(min),UV210_Additive_26 AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs
61794.47954,129081.2927,22292.58292,2.174082389,45.19876304,43.42743498,2017-Feb17-1536-CN-Plate2-165.Raw,2017-feb17-1536-cn-plate2-165.raw,G:21,0.0000,0,0,0.466,21219.07128,0,0,0,0,0,0,1.776,22292.58292,0,0,0,0,0,0,0,0,0.597,3983.30116,0.723,61794.47954,0,0,0,0,0.304,42739.53996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,129081.2927,0,0,0,0,0,0
108782.0028,134258.1415,22557.26930,2.174082389,78.63353277,44.63909385,2017-Feb17-1536-CN-Plate2-166.Raw,2017-feb17-1536-cn-plate2-166.raw,G:22,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22557.26930,0,0,0,0,0,0,0,0,0,0,0.721,108782.0028,0,0,0,0,0.304,44413.45556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,134258.1415,0,0,0,0,0,0
109794.0125,129264.0628,21931.19478,2.174082389,81.63071985,44.20554744,2017-Feb17-1536-CN-Plate2-167.Raw,2017-feb17-1536-cn-plate2-167.raw,G:23,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,21931.19478,0,0,0,0,0,0,0,0,0,0,0.721,109794.0125,0,0,0.707,4039.29615,0.305,42514.06493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,129264.0628,0,0,0,0,0,0
,128738.6235,22007.91238,,0,43.87238825,2017-Feb17-1536-CN-Plate2-168.Raw,2017-feb17-1536-cn-plate2-168.raw,G:24,0.0000,0,0,0.467,49892.95914,0,0,0,0,0,0,1.776,22007.91238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,43797.58176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,128738.6235,0,0,0,0,0,0
133330.59880,36653.27311,22317.43351,1.337543187,59.93143231,12.31770438,2017-Feb17-1536-CN-Plate2-169.Raw,2017-feb17-1536-cn-plate2-169.raw,H:1,0.0000,0.427,83039.00276,0.465,14020.37475,0,0,1.395,8706.35922,1.421,133330.59880,1.776,22317.43351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,36653.27311,0,0,0,0
64383.47537,35701.34182,22211.11866,2.843725517,61.82340519,12.05522639,2017-Feb17-1536-CN-Plate2-170.Raw,2017-feb17-1536-cn-plate2-170.raw,H:2,0.0000,0.427,75554.28354,0.465,17315.03356,0,0,0,0,0,0,1.776,22211.11866,0.576,8727.91828,0.755,64383.47537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,35701.34182,0,0,0,0
73860.51271,36431.85584,22156.89576,2.843725517,71.09717455,12.33200363,2017-Feb17-1536-CN-Plate2-171.Raw,2017-feb17-1536-cn-plate2-171.raw,H:3,0.0000,0.426,84476.30166,0.465,11283.30171,0,0,0,0,0,0,1.776,22156.89576,0,0,0.755,73860.51271,0.627,4850.06767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,36431.85584,0,0,0,0
61838.79626,35486.18990,22104.18009,2.843725517,59.66718586,12.04054723,2017-Feb17-1536-CN-Plate2-172.Raw,2017-feb17-1536-cn-plate2-172.raw,H:4,0.0000,0.428,76413.31204,0.465,21275.53927,0,0,0,0,0,0,1.776,22104.18009,0,0,0.755,61838.79626,0,0,0.704,11749.99561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,35486.18990,0,0,0,0
9263.68711,31337.64569,22318.06985,2.174082389,6.768064781,10.53103357,2017-Feb17-1536-CN-Plate2-173.Raw,2017-feb17-1536-cn-plate2-173.raw,H:5,0.0000,0.434,25408.04980,0.466,48660.36166,0,0,0,0,0,0,1.776,22318.06985,0,0,0,0,0,0,0,0,0.596,10884.20131,0.725,9263.68711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,31337.64569,0,0,0,0
90023.01282,36972.37894,23270.99631,2.174082389,63.07769687,11.91581308,2017-Feb17-1536-CN-Plate2-174.Raw,2017-feb17-1536-cn-plate2-174.raw,H:6,0.0000,0.427,81734.65540,0.465,15682.63660,0,0,0,0,0,0,1.776,23270.99631,0,0,0,0,0,0,0,0,0,0,0.722,90023.01282,0.644,3088.25817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,36972.37894,0,0,0,0
94246.91306,36388.81400,22563.61870,2.174082389,68.10761052,12.09540494,2017-Feb17-1536-CN-Plate2-175.Raw,2017-feb17-1536-cn-plate2-175.raw,H:7,0.0000,0.427,81695.98431,0.465,13680.21512,0,0,0,0,0,0,1.776,22563.61870,0,0,0,0,0,0,0,0,0,0,0.722,94246.91306,0,0,0.707,9860.09693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,36388.81400,0,0,0,0
,31286.87140,22520.67776,,0,10.4193816,2017-Feb17-1536-CN-Plate2-176.Raw,2017-feb17-1536-cn-plate2-176.raw,H:8,0.0000,0.434,19818.04030,0.466,52923.77573,0,0,0,0,0,0,1.776,22520.67776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878,31286.87140,0,0,0,0
34875.45824,22556.64709,22316.69313,1.042356705,12.21708819,7.58064164,2017-Feb17-1536-CN-Plate2-177.Raw,2017-feb17-1536-cn-plate2-177.raw,H:9,0.0000,0,0,0.467,39996.96037,0,0,0,0,0,0,1.776,22316.69313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,43658.57479,1.396,34875.45824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,22556.64709,1.240,2051.29134,0,0
117159.0174,29416.54667,22689.17770,1.042356705,40.36775448,9.723759186,2017-Feb17-1536-CN-Plate2-178.Raw,2017-feb17-1536-cn-plate2-178.raw,H:10,0.0000,0,0,0.466,11108.66423,0,0,0,0,0,0,1.776,22689.17770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,45483.39447,1.396,117159.0174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,29416.54667,0,0,0,0
124155.3779,29759.46021,22739.54406,1.042356705,42.68363634,9.8153222,2017-Feb17-1536-CN-Plate2-179.Raw,2017-feb17-1536-cn-plate2-179.raw,H:11,0.0000,0,0,0.466,7122.14970,0,0,0,0,0,0,1.776,22739.54406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45572.13907,1.396,124155.3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,29759.46021,0,0,0,0
0,23949.46177,22720.99957,0.948682226,0,7.905504455,2017-Feb17-1536-CN-Plate2-180.Raw,2017-feb17-1536-cn-plate2-180.raw,H:12,0.0000,0,0,0.467,52524.10840,0,0,0,0,0,0,1.776,22720.99957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,46183.83227,0,0,1.075,29177.67093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,23949.46177,0,0,0,0
151192.9999,32371.75318,22545.42479,0.948682226,47.71503964,10.7688434,2017-Feb17-1536-CN-Plate2-181.Raw,2017-feb17-1536-cn-plate2-181.raw,H:13,0.0000,0,0,0.466,2017.48463,0,0,0,0,0,0,1.776,22545.42479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45804.61100,0,0,0,0,0,0,1.224,151192.9999,0,0,0,0,0,0,0,0,0,0,0.879,32371.75318,0,0,0,0
151429.9555,32660.46495,24281.73340,0.948682226,44.37252425,10.08797367,2017-Feb17-1536-CN-Plate2-182.Raw,2017-feb17-1536-cn-plate2-182.raw,H:14,0.0000,0,0,0.466,2255.29288,0,0,0,0,0,0,1.776,24281.73340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,45514.35903,0,0,0,0,0,0,1.223,151429.9555,0,0,0,0,0,0,0,0,0,0,0.878,32660.46495,0,0,0,0
1543.00539,23314.40176,25377.20166,1.337543187,0.609947969,6.890358346,2017-Feb17-1536-CN-Plate2-183.Raw,2017-feb17-1536-cn-plate2-183.raw,H:15,0.0000,0,0,0.467,48876.09659,0,0,0,0,1.421,1543.00539,1.776,25377.20166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,45298.69238,0,0,0,0,0,0,0,0,0,0,1.311,25951.88267,0,0,0,0,0,0,0.879,23314.40176,0,0,0,0
159298.28710,32445.86915,22763.95148,1.337543187,70.19925962,10.68988479,2017-Feb17-1536-CN-Plate2-184.Raw,2017-feb17-1536-cn-plate2-184.raw,H:16,0.0000,0,0,0,0,0,0,0,0,1.421,159298.28710,1.776,22763.95148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46272.81939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880,32445.86915,0,0,0,0
151542.0108,30875.37468,23237.14284,1.337543187,65.42133393,9.965309064,2017-Feb17-1536-CN-Plate2-185.Raw,2017-feb17-1536-cn-plate2-185.raw,H:17,0.0000,0,0,0.466,5070.14618,0,0,1.400,347.42414,1.421,151542.0108,1.776,23237.14284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44629.28008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,30875.37468,0,0,0,0
91590.02636,32902.59171,23076.57865,2.843725517,84.64975432,10.69350191,2017-Feb17-1536-CN-Plate2-186.Raw,2017-feb17-1536-cn-plate2-186.raw,H:18,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,23076.57865,0.576,2551.03750,0.755,91590.02636,0,0,0,0,0,0,0,0,0,0,0,0,0.304,46214.18303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,32902.59171,0,0,0,0
91193.81961,31263.19511,23325.25240,2.843725517,83.38501147,10.05236554,2017-Feb17-1536-CN-Plate2-187.Raw,2017-feb17-1536-cn-plate2-187.raw,H:19,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,23325.25240,0,0,0.756,91193.81961,0,0,0,0,0,0,0,0,0,0,0,0,0.304,45469.73604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,31263.19511,0,0,0,0
93708.67299,34650.55134,23106.11613,2.843725517,86.49714531,11.24720112,2017-Feb17-1536-CN-Plate2-188.Raw,2017-feb17-1536-cn-plate2-188.raw,H:20,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,23106.11613,0,0,0.755,93708.67299,0,0,0,0,0,0,0,0,0,0,0,0,0.304,44855.07014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878,34650.55134,0,0,0,0
0,656.90562,30884.63315,2.174082389,0,0.159522444,2017-Feb17-1536-CN-Plate2-189.Raw,2017-feb17-1536-cn-plate2-189.raw,H:21,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,30884.63315,0,0,0,0,0,0,0,0,0.596,1036.25614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,656.90562,0,0,0,0
111130.79900,32027.69226,23230.63267,2.174082389,78.00288409,10.340127,2017-Feb17-1536-CN-Plate2-190.Raw,2017-feb17-1536-cn-plate2-190.raw,H:22,0.0000,0,0,0.466,2607.44340,0,0,0,0,0,0,1.776,23230.63267,0,0,0,0,0,0,0,0,0,0,0.722,111130.79900,0,0,0,0,0.304,44845.05020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,32027.69226,0,0,0,0
114284.5323,34162.64913,23485.33113,2.174082389,79.34654649,10.90978309,2017-Feb17-1536-CN-Plate2-191.Raw,2017-feb17-1536-cn-plate2-191.raw,H:23,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,23485.33113,0,0,0,0,0,0,0,0,0,0,0.721,114284.5323,0,0,0.709,2907.12397,0.305,44572.68559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,34162.64913,0,0,0,0
,24975.10718,22279.40856,,0,8.407463034,2017-Feb17-1536-CN-Plate2-192.Raw,2017-feb17-1536-cn-plate2-192.raw,H:24,0.0000,0,0,0.468,49209.63581,0,0,0,0,0,0,1.776,22279.40856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,47204.08400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,24975.10718,0,0,0,0
126693.73880,42203.75711,20487.26895,1.337543187,62.03548199,15.44999381,2017-Feb17-1536-CN-Plate2-193.Raw,2017-feb17-1536-cn-plate2-193.raw,I:1,0.0000,0.429,69655.31995,0.465,13999.14106,0.639,42203.75711,1.395,14687.40116,1.421,126693.73880,1.776,20487.26895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57361.97223,43659.13833,22011.09262,2.843725517,55.58164705,14.87629638,2017-Feb17-1536-CN-Plate2-194.Raw,2017-feb17-1536-cn-plate2-194.raw,I:2,0.0000,0.429,69181.31433,0.465,21051.59010,0.638,43659.13833,0,0,0,0,1.776,22011.09262,0.576,13331.41791,0.755,57361.97223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56362.31869,47421.76448,21235.08714,2.843725517,56.60877307,16.74884738,2017-Feb17-1536-CN-Plate2-195.Raw,2017-feb17-1536-cn-plate2-195.raw,I:3,0.0000,0.428,67619.83415,0.465,16663.00082,0.638,47421.76448,0,0,0,0,1.776,21235.08714,0,0,0.755,56362.31869,0.628,7417.17383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71596.32330,46444.85671,21962.46915,2.843725517,69.52780108,15.86053112,2017-Feb17-1536-CN-Plate2-196.Raw,2017-feb17-1536-cn-plate2-196.raw,I:4,0.0000,0.428,81458.61014,0.465,14348.14091,0.639,46444.85671,0,0,0,0,1.776,21962.46915,0,0,0.756,71596.32330,0,0,0.705,5995.43086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570.22184,34522.46836,20859.32549,2.174082389,2.790822418,12.41260236,2017-Feb17-1536-CN-Plate2-197.Raw,2017-feb17-1536-cn-plate2-197.raw,I:5,0.0000,0.434,30830.27579,0.467,47380.33986,0.639,34522.46836,0,0,0,0,1.776,20859.32549,0,0,0,0,0,0,0,0,0.597,14641.45868,0.726,3570.22184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76707.16563,52362.96884,22493.97419,2.174082389,55.60412419,17.45899871,2017-Feb17-1536-CN-Plate2-198.Raw,2017-feb17-1536-cn-plate2-198.raw,I:6,0.0000,0.429,69813.49795,0.465,18768.01906,0.639,52362.96884,0,0,0,0,1.776,22493.97419,0,0,0,0,0,0,0,0,0,0,0.722,76707.16563,0.639,52362.96884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82342.64871,43434.33444,20496.35116,2.174082389,65.50667277,15.89343907,2017-Feb17-1536-CN-Plate2-199.Raw,2017-feb17-1536-cn-plate2-199.raw,I:7,0.0000,0.428,70639.78916,0.465,15025.99814,0.638,43434.33444,0,0,0,0,1.776,20496.35116,0,0,0,0,0,0,0,0,0,0,0.722,82342.64871,0,0,0.706,9928.77580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,34045.11678,22312.30564,,0,11.44383642,2017-Feb17-1536-CN-Plate2-200.Raw,2017-feb17-1536-cn-plate2-200.raw,I:8,0.0000,0.433,31086.19703,0.466,49431.23569,0.638,34045.11678,0,0,0,0,1.776,22312.30564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240.32025,18020.56709,22004.10201,1.042356705,3.638207936,6.142229896,2017-Feb17-1536-CN-Plate2-201.Raw,2017-feb17-1536-cn-plate2-201.raw,I:9,0.0000,0,0,0.467,48037.61520,0.638,18020.56709,0,0,0,0,1.776,22004.10201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44273.70327,1.396,10240.32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.240,2196.94317,0,0
100841.7061,30143.33459,22395.85641,1.042356705,35.20060583,10.09450165,2017-Feb17-1536-CN-Plate2-202.Raw,2017-feb17-1536-cn-plate2-202.raw,I:10,0.0000,0,0,0.466,16940.68436,0.639,30143.33459,0,0,0,0,1.776,22395.85641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44270.70184,1.396,100841.7061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111230.9586,30650.72067,21478.25776,1.042356705,40.48594286,10.70293539,2017-Feb17-1536-CN-Plate2-203.Raw,2017-feb17-1536-cn-plate2-203.raw,I:11,0.0000,0,0,0.466,10575.67945,0.639,30650.72067,0,0,0,0,1.776,21478.25776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,43230.79782,1.396,111230.9586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18334.94481,22581.22822,0.948682226,0,6.089663714,2017-Feb17-1536-CN-Plate2-204.Raw,2017-feb17-1536-cn-plate2-204.raw,I:12,0.0000,0,0,0.467,51940.80178,0.639,18334.94481,0,0,0,0,1.776,22581.22822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,45774.56907,0,0,1.075,28447.14204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97144.52977,29012.19750,21641.89310,0.948682226,31.9378098,10.05417966,2017-Feb17-1536-CN-Plate2-205.Raw,2017-feb17-1536-cn-plate2-205.raw,I:13,0.0000,0,0,0.466,22434.40754,0.638,29012.19750,0,0,0,0,1.776,21641.89310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,43033.47339,0,0,0,0,1.112,17905.02312,1.223,97144.52977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155528.9081,38735.18039,22141.23565,0.948682226,49.97942971,13.12094129,2017-Feb17-1536-CN-Plate2-206.Raw,2017-feb17-1536-cn-plate2-206.raw,I:14,0.0000,0,0,0,0,0.638,38735.18039,0,0,0,0,1.776,22141.23565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,44715.24775,0,0,0,0,0,0,1.223,155528.9081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9017.32670,18089.38190,22383.24660,1.337543187,4.04132523,6.061246016,2017-Feb17-1536-CN-Plate2-207.Raw,2017-feb17-1536-cn-plate2-207.raw,I:15,0.0000,0,0,0.468,49063.00015,0.639,18089.38190,0,0,1.421,9017.32670,1.776,22383.24660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42850.68618,0,0,0,0,0,0,0,0,0,0,1.311,24092.45701,0,0,0,0,0,0,0,0,0,0,0,0
125803.7684,32217.50931,22846.20784,1.337543187,55.23935567,10.57643008,2017-Feb17-1536-CN-Plate2-208.Raw,2017-feb17-1536-cn-plate2-208.raw,I:16,0.0000,0,0,0.466,16536.29030,0.638,32217.50931,0,0,1.421,125803.7684,1.776,22846.20784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,44922.06149,0,0,0,0,0,0,0,0,0,0,0,0,1.341,15015.80114,0,0,0,0,0,0,0,0,0,0
158690.6184,34112.30674,22161.64027,1.337543187,71.83207772,11.54437566,2017-Feb17-1536-CN-Plate2-209.Raw,2017-feb17-1536-cn-plate2-209.raw,I:17,0.0000,0,0,0.466,3727.67447,0.639,34112.30674,1.399,223.51132,1.421,158690.6184,1.776,22161.64027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,43895.41570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75683.28732,35702.19836,22734.33292,2.843725517,71.00136701,11.77806662,2017-Feb17-1536-CN-Plate2-210.Raw,2017-feb17-1536-cn-plate2-210.raw,I:18,0.0000,0,0,0.466,9577.44999,0.638,35702.19836,0,0,0,0,1.776,22734.33292,0.576,9840.27298,0.755,75683.28732,0,0,0,0,0,0,0,0,0,0,0,0,0.304,44879.47894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83516.33330,38136.44837,22050.11795,2.843725517,80.78104004,12.97151169,2017-Feb17-1536-CN-Plate2-211.Raw,2017-feb17-1536-cn-plate2-211.raw,I:19,0.0000,0,0,0.466,4181.76270,0.638,38136.44837,0,0,0,0,1.776,22050.11795,0,0,0.756,83516.33330,0,0,0,0,0,0,0,0,0,0,0,0,0.304,43936.07815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95165.49759,43447.23908,22270.16787,2.843725517,91.13914928,14.63187413,2017-Feb17-1536-CN-Plate2-212.Raw,2017-feb17-1536-cn-plate2-212.raw,I:20,0.0000,0,0,0,0,0.638,43447.23908,0,0,0,0,1.776,22270.16787,0,0,0.756,95165.49759,0,0,0.704,1780.63583,0,0,0,0,0,0,0,0,0.304,44454.34590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206.87991,23504.56212,22210.65879,2.174082389,2.354282195,7.936919729,2017-Feb17-1536-CN-Plate2-213.Raw,2017-feb17-1536-cn-plate2-213.raw,I:21,0.0000,0,0,0.467,48128.13617,0.638,23504.56212,0,0,0,0,1.776,22210.65879,0,0,0,0,0,0,0,0,0.597,17609.52948,0.725,3206.87991,0,0,0,0,0.305,44502.87446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101145.6383,39039.75677,22685.01928,2.174082389,72.70181754,12.90711602,2017-Feb17-1536-CN-Plate2-214.Raw,2017-feb17-1536-cn-plate2-214.raw,I:22,0.0000,0,0,0.466,8602.74926,0.639,39039.75677,0,0,0,0,1.776,22685.01928,0,0,0,0,0,0,0,0,0,0,0.722,101145.6383,0.639,39039.75677,0,0,0.305,45260.82500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111721.1766,39020.89252,22216.28598,2.174082389,81.99763098,13.17307016,2017-Feb17-1536-CN-Plate2-215.Raw,2017-feb17-1536-cn-plate2-215.raw,I:23,0.0000,0,0,0,0,0.638,39020.89252,0,0,0,0,1.776,22216.28598,0,0,0,0,0,0,0,0,0,0,0.721,111721.1766,0,0,0.708,1791.98476,0.305,42722.04533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,14440.42569,21927.44584,,0,4.939161337,2017-Feb17-1536-CN-Plate2-216.Raw,2017-feb17-1536-cn-plate2-216.raw,I:24,0.0000,0,0,0.467,49377.13974,0.638,14440.42569,0,0,0,0,1.776,21927.44584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,46533.64727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132630.509,84689.30160,21948.92839,1.337543187,60.61766338,28.9385318,2017-Feb17-1536-CN-Plate2-217.Raw,2017-feb17-1536-cn-plate2-217.raw,J:1,0.0000,0.428,73988.99942,0.465,15857.26771,0,0,1.395,17534.05210,1.421,132630.509,1.776,21948.92839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978,84689.30160,0,0,0,0,0,0,0,0
59487.45263,84291.30527,22521.85218,2.843725517,56.33395035,28.06984011,2017-Feb17-1536-CN-Plate2-218.Raw,2017-feb17-1536-cn-plate2-218.raw,J:2,0.0000,0.428,69410.00600,0.465,18539.88468,0,0,0,0,0,0,1.776,22521.85218,0.576,12096.91789,0.755,59487.45263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977,84291.30527,0,0,0,0,0,0,0,0
63683.66639,83848.60656,22285.76707,2.843725517,60.94658978,28.21821423,2017-Feb17-1536-CN-Plate2-219.Raw,2017-feb17-1536-cn-plate2-219.raw,J:3,0.0000,0.429,74015.78227,0.465,18226.76742,0,0,0,0,0,0,1.776,22285.76707,0,0,0.755,63683.66639,0.628,11849.28766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978,83848.60656,0,0,0,0,0,0,0,0
65077.23015,84131.77098,21901.74939,2.843725517,63.37225968,28.80994898,2017-Feb17-1536-CN-Plate2-220.Raw,2017-feb17-1536-cn-plate2-220.raw,J:4,0.0000,0.429,74494.17251,0.465,14967.38840,0,0,0,0,0,0,1.776,21901.74939,0,0,0.756,65077.23015,0,0,0.704,11036.05481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978,84131.77098,0,0,0,0,0,0,0,0
