product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_Additive_14 Rt(min),UV210_Additive_14 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_16 Rt(min),UV210_Additive_16 AreaAbs,UV210_Additive_18 Rt(min),UV210_Additive_18 AreaAbs,UV210_Additive_20 Rt(min),UV210_Additive_20 AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_MTBD Rt(min),UV210_MTBD AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs
41334.47371,49858.94116,19932.55302,2.174082389,33.8132368,18.76036945,2017-Jan26-1536-CN-Plate4-359.Raw,2017-jan26-1536-cn-plate4-359.raw,23:G,0,0,0.470,29483.19581,0,0,0,0,0,0,1.776,19932.55302,0,0,0.338,49858.94116,0,0,0,0,0,0,0,0,0,0,0,0,0.726,41334.47371,0,0,0.707,22799.77507,0.303,33583.28804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,48986.53070,19275.69323,,0,19.06022139,2017-Jan26-1536-CN-Plate4-375.Raw,2017-jan26-1536-cn-plate4-375.raw,24:G,0,0,0.470,45436.47566,0,0,0,0,0,0,1.776,19275.69323,0,0,0.337,48986.53070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,36708.48232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56912.16945,98250.92176,17819.87466,1.337543187,32.03830806,41.35168891,2017-Jan26-1536-CN-Plate4-8.Raw,2017-jan26-1536-cn-plate4-8.raw,1:H,0.429,63254.37762,0.468,29550.67816,0,0,1.396,33650.17691,1.422,56912.16945,1.776,17819.87466,0,0,0,0,0.586,98250.92176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31839.47122,99986.67747,17852.26599,2.843725517,38.03832948,42.00587654,2017-Jan26-1536-CN-Plate4-24.Raw,2017-jan26-1536-cn-plate4-24.raw,2:H,0.430,60729.83944,0.468,25992.02936,0,0,0,0,0,0,1.776,17852.26599,0,0,0,0,0.586,99986.67747,0.586,99986.67747,0.758,31839.47122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44247.13070,98854.90805,18683.77106,2.843725517,50.50908656,39.68212885,2017-Jan26-1536-CN-Plate4-40.Raw,2017-jan26-1536-cn-plate4-40.raw,3:H,0.429,65756.68527,0.468,21153.06678,0,0,0,0,0,0,1.776,18683.77106,0,0,0,0,0.586,98854.90805,0,0,0.758,44247.13070,0.628,11234.61284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40592.30099,99218.41535,18560.44421,2.843725517,46.64490818,40.09268889,2017-Jan26-1536-CN-Plate4-56.Raw,2017-jan26-1536-cn-plate4-56.raw,4:H,0.430,64551.43074,0.469,22730.69521,0,0,0,0,0,0,1.776,18560.44421,0,0,0,0,0.587,99218.41535,0,0,0.759,40592.30099,0,0,0.705,15475.45453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30505.59346,95160.79213,18319.49242,2.174082389,27.15209242,38.95882729,2017-Jan26-1536-CN-Plate4-72.Raw,2017-jan26-1536-cn-plate4-72.raw,5:H,0.430,64609.59380,0.470,31114.05104,0,0,0,0,0,0,1.777,18319.49242,0,0,0,0,0.587,95160.79213,0,0,0,0,0,0,0,0,0.598,13861.10721,0.727,30505.59346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47298.47387,94180.54969,16419.35155,2.174082389,46.97084661,43.01961138,2017-Jan26-1536-CN-Plate4-88.Raw,2017-jan26-1536-cn-plate4-88.raw,6:H,0.430,61324.28239,0.469,21290.68956,0,0,0,0,0,0,1.776,16419.35155,0,0,0,0,0.586,94180.54969,0,0,0,0,0,0,0,0,0,0,0.725,47298.47387,0.645,9860.73050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47523.83899,93368.35215,16388.78135,2.174082389,47.28268345,42.72817035,2017-Jan26-1536-CN-Plate4-104.Raw,2017-jan26-1536-cn-plate4-104.raw,7:H,0.430,60076.86137,0.469,22558.40260,0,0,0,0,0,0,1.776,16388.78135,0,0,0,0,0.586,93368.35215,0,0,0,0,0,0,0,0,0,0,0.725,47523.83899,0,0,0.707,17928.79586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,88464.82036,16109.84360,,0,41.18513931,2017-Jan26-1536-CN-Plate4-120.Raw,2017-jan26-1536-cn-plate4-120.raw,8:H,0.430,55149.98255,0.470,39795.92274,0,0,0,0,0,0,1.776,16109.84360,0,0,0,0,0.586,88464.82036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65750.50415,95360.05346,17618.02212,1.042356705,29.17558441,40.59481798,2017-Jan26-1536-CN-Plate4-136.Raw,2017-jan26-1536-cn-plate4-136.raw,9:H,0,0,0.470,20906.86727,0,0,0,0,0,0,1.776,17618.02212,0,0,0,0,0.586,95360.05346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,41040.50593,1.396,65750.50415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80809.63781,95823.33705,17279.69066,1.042356705,36.5598853,41.59073459,2017-Jan26-1536-CN-Plate4-152.Raw,2017-jan26-1536-cn-plate4-152.raw,10:H,0,0,0.470,15194.74077,0,0,0,0,0,0,1.776,17279.69066,0,0,0,0,0.586,95823.33705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,40202.49692,1.397,80809.63781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108959.0303,97760.57175,17219.35165,1.042356705,49.46796695,42.58024943,2017-Jan26-1536-CN-Plate4-168.Raw,2017-jan26-1536-cn-plate4-168.raw,11:H,0,0,0.470,2621.12314,0,0,0,0,0,0,1.776,17219.35165,0,0,0,0,0.586,97760.57175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,41344.49697,1.397,108959.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619.54723,93984.80442,17686.50614,0.948682226,1.858400826,39.85445332,2017-Jan26-1536-CN-Plate4-184.Raw,2017-jan26-1536-cn-plate4-184.raw,12:H,0,0,0.470,39815.95986,0,0,0,0,0,0,1.776,17686.50614,0,0,0,0,0.586,93984.80442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,37896.93481,0,0,0,0,0,0,0,0,1.076,21893.15923,1.224,4619.54723,0,0,0,0,0,0,0,0
89139.01713,97467.29986,20290.87140,0.948682226,31.25713511,36.02628664,2017-Jan26-1536-CN-Plate4-200.Raw,2017-jan26-1536-cn-plate4-200.raw,13:H,0,0,0.470,16205.45282,0,0,0,0,0,0,1.776,20290.87140,0,0,0,0,0.586,97467.29986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,39644.06304,0,0,0,0,0,0,0,0,0,0,1.224,89139.01713,1.114,11055.02633,0,0,0,0,0,0
86441.50169,94722.90338,18070.55504,0.948682226,34.0355551,39.31377724,2017-Jan26-1536-CN-Plate4-216.Raw,2017-jan26-1536-cn-plate4-216.raw,14:H,0,0,0.469,17942.92384,0,0,0,0,0,0,1.776,18070.55504,0,0,0,0,0.586,94722.90338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,39701.24276,0,0,0,0,0,0,0,0,0,0,1.224,86441.50169,0,0,1.174,21010.45735,0,0,0,0
22685.47115,103096.2687,20108.79182,1.337543187,11.31698923,38.45193797,2017-Jan26-1536-CN-Plate4-232.Raw,2017-jan26-1536-cn-plate4-232.raw,15:H,0,0,0.470,41803.55961,0,0,0,0,1.422,22685.47115,1.777,20108.79182,0,0,0,0,0.586,103096.2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,39998.01165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,20671.54803,0,0
118375.3424,103430.2618,18955.09645,1.337543187,62.64758393,40.9244535,2017-Jan26-1536-CN-Plate4-248.Raw,2017-jan26-1536-cn-plate4-248.raw,16:H,0,0,0.469,11649.18545,0,0,0,0,1.421,118375.3424,1.776,18955.09645,0,0,0,0,0.586,103430.2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,40223.81573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,5649.45047
118561.88970,104036.035,19728.20295,1.337543187,60.28741502,39.55100545,2017-Jan26-1536-CN-Plate4-264.Raw,2017-jan26-1536-cn-plate4-264.raw,17:H,0,0,0.469,12890.32984,0,0,1.395,15333.03952,1.421,118561.88970,1.776,19728.20295,0,0,0,0,0.585,104036.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,41008.52502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70631.98266,103337.79550,19463.45500,2.843725517,77.39811795,39.81993261,2017-Jan26-1536-CN-Plate4-280.Raw,2017-jan26-1536-cn-plate4-280.raw,18:H,0,0,0.469,6644.92756,0,0,0,0,0,0,1.776,19463.45500,0,0,0,0,0.586,103337.79550,0.586,103337.79550,0.759,70631.98266,0,0,0,0,0,0,0,0,0,0,0,0,0.304,41336.86660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77413.23655,103179.7861,19730.26721,2.843725517,83.68183531,39.22138447,2017-Jan26-1536-CN-Plate4-296.Raw,2017-jan26-1536-cn-plate4-296.raw,19:H,0,0,0.468,2062.23707,0,0,0,0,0,0,1.776,19730.26721,0,0,0,0,0.585,103179.7861,0,0,0.759,77413.23655,0,0,0,0,0,0,0,0,0,0,0,0,0.304,41183.33005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77788.27617,103191.3036,19624.94435,2.843725517,84.53852223,39.4362788,2017-Jan26-1536-CN-Plate4-312.Raw,2017-jan26-1536-cn-plate4-312.raw,20:H,0,0,0.469,2080.31701,0,0,0,0,0,0,1.776,19624.94435,0,0,0,0,0.586,103191.3036,0,0,0.759,77788.27617,0,0,0,0,0,0,0,0,0,0,0,0,0.304,41396.66162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57918.08314,103937.71300,19211.50835,2.174082389,49.15752148,40.57634796,2017-Jan26-1536-CN-Plate4-328.Raw,2017-jan26-1536-cn-plate4-328.raw,21:H,0,0,0.470,19673.95777,0,0,0,0,0,0,1.776,19211.50835,0,0,0,0,0.586,103937.71300,0,0,0,0,0,0,0,0,0.600,6396.56308,0.725,57918.08314,0,0,0,0,0.305,41939.16104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88826.01670,103312.7546,18999.82190,2.174082389,76.23035085,40.7817328,2017-Jan26-1536-CN-Plate4-344.Raw,2017-jan26-1536-cn-plate4-344.raw,22:H,0,0,0.470,5859.43735,0,0,0,0,0,0,1.776,18999.82190,0,0,0,0,0.586,103312.7546,0,0,0,0,0,0,0,0,0,0,0.725,88826.01670,0.645,1754.48141,0,0,0.304,40697.14187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89798.73280,102695.9113,19468.64068,2.174082389,75.20935081,39.56204995,2017-Jan26-1536-CN-Plate4-360.Raw,2017-jan26-1536-cn-plate4-360.raw,23:H,0,0,0.469,6128.59338,0,0,0,0,0,0,1.776,19468.64068,0,0,0,0,0.585,102695.9113,0,0,0,0,0,0,0,0,0,0,0.725,89798.73280,0,0,0.706,7836.11771,0.305,43257.38326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,101509.4284,19314.77882,,0,39.41648623,2017-Jan26-1536-CN-Plate4-376.Raw,2017-jan26-1536-cn-plate4-376.raw,24:H,0,0,0.470,44579.84568,0,0,0,0,0,0,1.776,19314.77882,0,0,0,0,0.585,101509.4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,40754.90077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117198.6979,12943.83942,17829.13786,1.337543187,65.94190973,5.444951766,2017-Jan26-1536-CN-Plate4-9.Raw,2017-jan26-1536-cn-plate4-9.raw,1:I,0.430,65010.87562,0.469,13760.87874,0.598,12943.83942,1.396,17989.89860,1.422,117198.6979,1.776,17829.13786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50972.27376,13460.22417,18639.05331,2.843725517,58.32558385,5.416137806,2017-Jan26-1536-CN-Plate4-25.Raw,2017-jan26-1536-cn-plate4-25.raw,2:I,0.430,62053.84753,0.469,17035.52593,0.598,13460.22417,0,0,0,0,1.776,18639.05331,0,0,0,0,0,0,0.577,6761.22326,0.759,50972.27376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52952.63905,13086.53740,18674.08096,2.843725517,60.47798465,5.255896166,2017-Jan26-1536-CN-Plate4-41.Raw,2017-jan26-1536-cn-plate4-41.raw,3:I,0.429,62153.88393,0.468,15930.67469,0.597,13086.53740,0,0,0,0,1.776,18674.08096,0,0,0,0,0,0,0,0,0.758,52952.63905,0.628,11502.77605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56433.02643,13643.36974,19047.58012,2.843725517,63.18914382,5.372087815,2017-Jan26-1536-CN-Plate4-57.Raw,2017-jan26-1536-cn-plate4-57.raw,4:I,0.429,64439.90892,0.468,15722.88846,0.597,13643.36974,0,0,0,0,1.776,19047.58012,0,0,0,0,0,0,0,0,0.758,56433.02643,0,0,0.704,11418.29362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19066.68343,25036.58352,16925.95230,2.174082389,18.36789148,11.09387366,2017-Jan26-1536-CN-Plate4-73.Raw,2017-jan26-1536-cn-plate4-73.raw,5:I,0.433,44823.69938,0.470,33681.33768,0.599,25036.58352,0,0,0,0,1.777,16925.95230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599,25036.58352,0.728,19066.68343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61683.69220,12790.35082,16820.65710,2.174082389,59.7949718,5.70296574,2017-Jan26-1536-CN-Plate4-89.Raw,2017-jan26-1536-cn-plate4-89.raw,6:I,0.430,58289.44856,0.469,16226.91056,0.598,12790.35082,0,0,0,0,1.776,16820.65710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,61683.69220,0.645,8152.11673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65044.11005,12362.46876,16407.46522,2.174082389,64.64035682,5.650995719,2017-Jan26-1536-CN-Plate4-105.Raw,2017-jan26-1536-cn-plate4-105.raw,7:I,0.430,58354.95785,0.469,15456.74846,0.598,12362.46876,0,0,0,0,1.776,16407.46522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,65044.11005,0,0,0.707,13065.31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,11075.33380,17550.63958,,0,4.732876152,2017-Jan26-1536-CN-Plate4-121.Raw,2017-jan26-1536-cn-plate4-121.raw,8:I,0.433,36698.56809,0.470,43255.14260,0.598,11075.33380,0,0,0,0,1.776,17550.63958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41544.99207,10688.99374,18682.44993,1.042356705,17.38451108,4.29105676,2017-Jan26-1536-CN-Plate4-137.Raw,2017-jan26-1536-cn-plate4-137.raw,9:I,0,0,0.470,30713.45261,0.599,10688.99374,0,0,0,0,1.777,18682.44993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,41315.01762,1.398,41544.99207,1.241,1482.92869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88037.64127,11193.95431,17893.34242,1.042356705,38.46400948,4.691949406,2017-Jan26-1536-CN-Plate4-153.Raw,2017-jan26-1536-cn-plate4-153.raw,10:I,0,0,0.469,13487.88083,0.597,11193.95431,0,0,0,0,1.776,17893.34242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,41511.77177,1.396,88037.64127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110399.24890,11211.79152,16884.17572,1.042356705,51.11682644,4.980310429,2017-Jan26-1536-CN-Plate4-169.Raw,2017-jan26-1536-cn-plate4-169.raw,11:I,0,0,0,0,0.598,11211.79152,0,0,0,0,1.776,16884.17572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42806.79679,1.396,110399.24890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475.90459,10364.17750,18163.24548,0.948682226,0.578158424,4.27959482,2017-Jan26-1536-CN-Plate4-185.Raw,2017-jan26-1536-cn-plate4-185.raw,12:I,0,0,0.470,42649.24409,0.598,10364.17750,0,0,0,0,1.776,18163.24548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,41889.06953,0,0,0,0,0,0,0,0,1.076,24349.40832,1.225,1475.90459,0,0,0,0,0,0,0,0
134752.1531,11997.30890,20855.42141,0.948682226,45.97256872,4.314456898,2017-Jan26-1536-CN-Plate4-201.Raw,2017-jan26-1536-cn-plate4-201.raw,13:I,0,0,0,0,0.599,11997.30890,0,0,0,0,1.777,20855.42141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42218.20188,0,0,0,0,0,0,0,0,0,0,1.225,134752.1531,1.115,2442.48800,0,0,0,0,0,0
142832.1989,11941.91658,21304.39019,0.948682226,47.70226953,4.204033703,2017-Jan26-1536-CN-Plate4-217.Raw,2017-jan26-1536-cn-plate4-217.raw,14:I,0,0,0,0,0.597,11941.91658,0,0,0,0,1.776,21304.39019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,39898.57076,0,0,0,0,0,0,0,0,0,0,1.224,142832.1989,0,0,0,0,0,0,0,0
14322.45447,11647.12101,19877.79359,1.337543187,7.228003443,4.39452232,2017-Jan26-1536-CN-Plate4-233.Raw,2017-jan26-1536-cn-plate4-233.raw,15:I,0,0,0.469,45994.73007,0.597,11647.12101,0,0,1.418,14322.45447,1.776,19877.79359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,40505.62551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,26508.48679,0,0
155176.4005,12974.67550,19485.01899,1.337543187,79.8902752,4.994096558,2017-Jan26-1536-CN-Plate4-249.Raw,2017-jan26-1536-cn-plate4-249.raw,16:I,0,0,0,0,0.597,12974.67550,0,0,1.421,155176.4005,1.776,19485.01899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,41864.22142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156799.634,13214.85566,19519.87920,1.337543187,80.5818059,5.077460596,2017-Jan26-1536-CN-Plate4-265.Raw,2017-jan26-1536-cn-plate4-265.raw,17:I,0,0,0,0,0.597,13214.85566,0,0,1.421,156799.634,1.776,19519.87920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,42024.36476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79250.63421,12442.78022,19901.71234,2.843725517,84.9300227,4.689086551,2017-Jan26-1536-CN-Plate4-281.Raw,2017-jan26-1536-cn-plate4-281.raw,18:I,0,0,0,0,0.598,12442.78022,0,0,0,0,1.776,19901.71234,0,0,0,0,0,0,0.581,107.47411,0.760,79250.63421,0,0,0,0,0,0,0,0,0,0,0,0,0.305,41842.33563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84740.05311,13258.43163,20211.83160,2.843725517,89.419451,4.919803371,2017-Jan26-1536-CN-Plate4-297.Raw,2017-jan26-1536-cn-plate4-297.raw,19:I,0,0,0,0,0.597,13258.43163,0,0,0,0,1.776,20211.83160,0,0,0,0,0,0,0,0,0.759,84740.05311,0,0,0,0,0,0,0,0,0,0,0,0,0.304,42347.01341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84142.80189,13755.06258,20038.05119,2.843725517,89.55924552,5.14835342,2017-Jan26-1536-CN-Plate4-313.Raw,2017-jan26-1536-cn-plate4-313.raw,20:I,0,0,0,0,0.597,13755.06258,0,0,0,0,1.776,20038.05119,0,0,0,0,0,0,0,0,0.759,84142.80189,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42442.88299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16751.37109,31833.76063,19990.18158,2.174082389,13.66378067,11.94352357,2017-Jan26-1536-CN-Plate4-329.Raw,2017-jan26-1536-cn-plate4-329.raw,21:I,0,0,0.470,37510.79449,0.597,31833.76063,0,0,0,0,1.776,19990.18158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,31833.76063,0.726,16751.37109,0,0,0,0,0.304,42133.38294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103971.3203,13299.78918,19508.88548,2.174082389,86.89971677,5.112973726,2017-Jan26-1536-CN-Plate4-345.Raw,2017-jan26-1536-cn-plate4-345.raw,22:I,0,0,0,0,0.597,13299.78918,0,0,0,0,1.776,19508.88548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,103971.3203,0,0,0,0,0.304,41821.42640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105230.873,13156.34189,19668.76084,2.174082389,87.237545,5.01671483,2017-Jan26-1536-CN-Plate4-361.Raw,2017-jan26-1536-cn-plate4-361.raw,23:I,0,0,0,0,0.597,13156.34189,0,0,0,0,1.776,19668.76084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,105230.873,0,0,0.707,2171.13177,0.305,41783.01585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,11239.62652,19629.98550,,0,4.294307753,2017-Jan26-1536-CN-Plate4-377.Raw,2017-jan26-1536-cn-plate4-377.raw,24:I,0,0,0.470,45583.94687,0.597,11239.62652,0,0,0,0,1.776,19629.98550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,41131.21604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71911.14313,16218.73424,18035.89378,1.337543187,39.99701682,6.74435702,2017-Jan26-1536-CN-Plate4-10.Raw,2017-jan26-1536-cn-plate4-10.raw,1:J,0.429,67058.26348,0.468,27033.59385,0,0,1.396,33737.06877,1.422,71911.14313,1.776,18035.89378,0.778,16218.73424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8273.05276,4548.50311,17937.87601,2.843725517,9.836570629,1.901773282,2017-Jan26-1536-CN-Plate4-26.Raw,2017-jan26-1536-cn-plate4-26.raw,2:J,0.430,63177.35955,0.469,39543.30698,0,0,0,0,0,0,1.776,17937.87601,0.778,4548.50311,0,0,0,0,0.576,24934.57922,0.759,8273.05276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14164.07700,8265.50269,18578.38000,2.843725517,16.26033077,3.336742503,2017-Jan26-1536-CN-Plate4-42.Raw,2017-jan26-1536-cn-plate4-42.raw,3:J,0.430,66642.20716,0.469,37617.16630,0,0,0,0,0,0,1.776,18578.38000,0.779,8265.50269,0,0,0,0,0,0,0.758,14164.07700,0.628,29891.07823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30731.75866,17761.86727,18178.07726,2.843725517,36.05690183,7.328278049,2017-Jan26-1536-CN-Plate4-58.Raw,2017-jan26-1536-cn-plate4-58.raw,4:J,0.430,61953.16650,0.469,27721.24697,0,0,0,0,0,0,1.776,18178.07726,0.779,17761.86727,0,0,0,0,0,0,0.759,30731.75866,0,0,0.705,22280.53849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1304.11959,18323.15423,2.174082389,0,0.533799847,2017-Jan26-1536-CN-Plate4-74.Raw,2017-jan26-1536-cn-plate4-74.raw,5:J,0.430,59426.39317,0.469,40116.31484,0,0,0,0,0,0,1.776,18323.15423,0.778,1304.11959,0,0,0,0,0,0,0,0,0,0,0,0,0.597,19651.93547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15571.05585,6464.26341,16493.61209,2.174082389,15.39357697,2.939439543,2017-Jan26-1536-CN-Plate4-90.Raw,2017-jan26-1536-cn-plate4-90.raw,6:J,0.431,58579.01280,0.470,33542.27692,0,0,0,0,0,0,1.776,16493.61209,0.779,6464.26341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728,15571.05585,0.645,22097.23498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
