product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,Prod-to-IS-Ratio,UV210_Toluidine Rt(min),UV210_Toluidine AreaAbs,UV210_P2Et Rt(min),UV210_P2Et AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_21 Rt(min),UV210_Additive_21 AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_Additive_23 Rt(min),UV210_Additive_23 AreaAbs,UV210_Additive_25 Rt(min),UV210_Additive_25 AreaAbs,UV210_Additive_27 Rt(min),UV210_Additive_27 AreaAbs
116759.7177,74428.79499,22871.50579,1.042356705,39.909465,24.40661178,2017-Feb17-1536-CN-Plate3-163.Raw,2017-feb17-1536-cn-plate3-163.raw,G:19,0.0000,0.466,12285.92415,0,0,0,0,1.397,116759.7177,1.776,22871.50579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,86039.92465,0,0,0.869,74428.79499,0,0
3514.80311,68975.00176,24282.57817,0.948682226,1.029883817,21.30385455,2017-Feb17-1536-CN-Plate3-164.Raw,2017-feb17-1536-cn-plate3-164.raw,G:20,0.0000,0.468,49874.14005,0,0,0,0,0,0,1.776,24282.57817,0,0,0,0,0,0,1.076,28852.24008,1.224,3514.80311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,41594.08825,0,0,0.868,68975.00176,0,0
128714.27850,72693.58950,23354.52559,0.948682226,39.21368937,23.34459415,2017-Feb17-1536-CN-Plate3-165.Raw,2017-feb17-1536-cn-plate3-165.raw,G:21,0.0000,0.465,14410.10579,0,0,0,0,0,0,1.776,23354.52559,0,0,0,0,0,0,0,0,1.224,128714.27850,1.113,6900.24943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,83643.51123,0,0,0.868,72693.58950,0,0
138461.6902,76655.67643,27968.96751,0.948682226,35.2237201,20.55555226,2017-Feb17-1536-CN-Plate3-166.Raw,2017-feb17-1536-cn-plate3-166.raw,G:22,0.0000,0.466,15377.83745,0,0,0,0,0,0,1.776,27968.96751,0,0,0,0,0,0,0,0,1.225,138461.6902,0,0,1.174,14380.93060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,85831.75955,0,0,0.869,76655.67643,0,0
8724.25020,70567.25474,26431.73576,1.337543187,3.311093961,20.02344513,2017-Feb17-1536-CN-Plate3-167.Raw,2017-feb17-1536-cn-plate3-167.raw,G:23,0.0000,0.468,51742.72314,0,0,0,0,0,0,1.776,26431.73576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,25885.77570,1.422,8724.25020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,41926.51386,0,0,0.869,70567.25474,0,0
131831.9294,71366.41828,22903.17335,1.337543187,57.74229286,23.37004262,2017-Feb17-1536-CN-Plate3-168.Raw,2017-feb17-1536-cn-plate3-168.raw,G:24,0.0000,0.465,15628.24948,0,0,0,0,0,0,1.776,22903.17335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,131831.9294,1.342,10415.18973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,78875.64377,0,0,0.868,71366.41828,0,0
42289.97257,17880.38682,20982.35023,1.042356705,15.75654156,6.391224039,2017-Feb17-1536-CN-Plate3-169.Raw,2017-feb17-1536-cn-plate3-169.raw,H:1,0.0000,0.468,35649.83770,1.010,15920.27466,1.240,1870.01367,1.396,42289.97257,1.776,20982.35023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,17880.38682
111793.20970,36730.90682,21565.51598,1.042356705,40.52594956,12.77418085,2017-Feb17-1536-CN-Plate3-170.Raw,2017-feb17-1536-cn-plate3-170.raw,H:2,0.0000,0.467,15436.39691,1.008,16812.35913,0,0,1.396,111793.20970,1.776,21565.51598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,36730.90682
106681.31040,33840.52415,21851.95085,1.042356705,38.16592165,11.61470355,2017-Feb17-1536-CN-Plate3-171.Raw,2017-feb17-1536-cn-plate3-171.raw,H:3,0.0000,0.468,13537.41818,1.010,15626.74494,0,0,1.397,106681.31040,1.777,21851.95085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,33840.52415
1273.11284,11807.46379,23184.02330,0.948682226,0.390715033,3.819698475,2017-Feb17-1536-CN-Plate3-172.Raw,2017-feb17-1536-cn-plate3-172.raw,H:4,0.0000,0.468,50127.19005,1.009,16944.11683,0,0,0,0,1.776,23184.02330,0,0,0,0,0,0,1.076,34970.94655,1.220,1273.11284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,11807.46379
134204.2611,32009.38965,20859.41034,0.948682226,45.77689221,11.50897454,2017-Feb17-1536-CN-Plate3-173.Raw,2017-feb17-1536-cn-plate3-173.raw,H:5,0.0000,0.467,9735.36311,1.009,15643.47807,0,0,0,0,1.776,20859.41034,0,0,0,0,0,0,0,0,1.224,134204.2611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,32009.38965
140595.9797,36977.82850,24182.22003,0.948682226,41.36745101,11.46849683,2017-Feb17-1536-CN-Plate3-174.Raw,2017-feb17-1536-cn-plate3-174.raw,H:6,0.0000,0.468,10052.45544,1.007,17067.35694,0,0,0,0,1.777,24182.22003,0,0,0,0,0,0,0,0,1.225,140595.9797,0,0,1.175,5783.59711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,36977.82850
2198.79543,12059.80396,25639.30051,1.337543187,0.860295656,3.527730005,2017-Feb17-1536-CN-Plate3-175.Raw,2017-feb17-1536-cn-plate3-175.raw,H:7,0.0000,0.469,45962.08707,1.010,15625.46605,0,0,0,0,1.777,25639.30051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312,29506.78018,1.421,2198.79543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,12059.80396
145435.6702,36479.64816,22904.83915,1.337543187,63.69608906,11.94495886,2017-Feb17-1536-CN-Plate3-176.Raw,2017-feb17-1536-cn-plate3-176.raw,H:8,0.0000,0.468,10493.97394,1.009,17444.18160,0,0,0,0,1.777,22904.83915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.423,145435.6702,1.343,2118.75504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,36479.64816
138263.3695,37416.65689,21589.25921,1.337543187,64.24487271,12.9983583,2017-Feb17-1536-CN-Plate3-177.Raw,2017-feb17-1536-cn-plate3-177.raw,H:9,0.0000,0.467,11373.76948,1.010,15990.52463,0,0,0,0,1.776,21589.25921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,138263.3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,37416.65689
70262.10621,38145.61579,23542.35365,2.843725517,63.65319734,12.15223094,2017-Feb17-1536-CN-Plate3-178.Raw,2017-feb17-1536-cn-plate3-178.raw,H:10,0.0000,0.467,14966.79930,1.007,15191.21349,0,0,0,0,1.776,23542.35365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,8541.05067,0.756,70262.10621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963,38145.61579
78628.51270,39276.31242,22888.57429,2.843725517,73.26731184,12.86984237,2017-Feb17-1536-CN-Plate3-179.Raw,2017-feb17-1536-cn-plate3-179.raw,H:11,0.0000,0.467,9363.55023,1.009,14800.00500,0,0,0,0,1.776,22888.57429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,78628.51270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,39276.31242
80654.79490,41894.31820,24471.75889,2.843725517,70.29330199,12.83959147,2017-Feb17-1536-CN-Plate3-180.Raw,2017-feb17-1536-cn-plate3-180.raw,H:12,0.0000,0.467,10123.31755,1.007,15137.08220,0,0,0,0,1.776,24471.75889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,80654.79490,0,0,0.704,1153.67102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,41894.31820
11691.07611,15342.67554,22505.84926,2.174082389,8.47025224,5.112895996,2017-Feb17-1536-CN-Plate3-181.Raw,2017-feb17-1536-cn-plate3-181.raw,H:13,0.0000,0.468,43129.86390,1.010,13784.69990,0,0,0,0,1.776,22505.84926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,19982.38390,0.726,11691.07611,0,0,0,0,0,0,0,0,0,0,0.964,15342.67554
103179.3952,34156.91565,23940.87705,2.174082389,70.27327326,10.7003961,2017-Feb17-1536-CN-Plate3-182.Raw,2017-feb17-1536-cn-plate3-182.raw,H:14,0.0000,0.467,11177.38344,1.007,15406.94506,0,0,0,0,1.776,23940.87705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723,103179.3952,0,0,0,0,0,0,0,0,0,0,0.964,34156.91565
104999.641,38038.15712,22557.16260,2.174082389,75.8997955,12.6472546,2017-Feb17-1536-CN-Plate3-183.Raw,2017-feb17-1536-cn-plate3-183.raw,H:15,0.0000,0.467,7323.90010,1.009,14834.56459,0,0,0,0,1.776,22557.16260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723,104999.641,0,0,0.709,3276.35254,0,0,0,0,0,0,0.964,38038.15712
,14243.52254,23478.28861,,0,4.55000877,2017-Feb17-1536-CN-Plate3-184.Raw,2017-feb17-1536-cn-plate3-184.raw,H:16,0.0000,0.468,47017.39381,1.010,15358.02206,0,0,0,0,1.776,23478.28861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,14243.52254
38024.09324,39783.92168,23061.78366,1.042356705,12.88972347,12.93826259,2017-Feb17-1536-CN-Plate3-185.Raw,2017-feb17-1536-cn-plate3-185.raw,H:17,0.0000,0.467,39982.69751,0,0,1.240,2365.25414,1.396,38024.09324,1.776,23061.78366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,46723.21762,0,0,0,0,0.963,39783.92168
109369.2007,48423.92639,23557.82674,1.042356705,36.29421793,15.416509,2017-Feb17-1536-CN-Plate3-186.Raw,2017-feb17-1536-cn-plate3-186.raw,H:18,0.0000,0.465,16558.69019,0,0,0,0,1.396,109369.2007,1.776,23557.82674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,79073.48686,0,0,0,0,0.964,48423.92639
107798.1611,46878.70467,22546.21109,1.042356705,37.37794419,15.5942071,2017-Feb17-1536-CN-Plate3-187.Raw,2017-feb17-1536-cn-plate3-187.raw,H:19,0.0000,0.466,14130.92274,0,0,0,0,1.396,107798.1611,1.776,22546.21109,0,0,0,0,1.316,8244.51474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,78668.53953,0,0,0,0,0.964,46878.70467
835.32007,40944.68328,23561.21046,0.948682226,0.252253584,13.03350374,2017-Feb17-1536-CN-Plate3-188.Raw,2017-feb17-1536-cn-plate3-188.raw,H:20,0.0000,0.468,53798.22744,0,0,0,0,0,0,1.776,23561.21046,0,0,0,0,0,0,1.076,31391.69921,1.225,835.32007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434,37925.61090,0,0,0,0,0.964,40944.68328
120870.1633,46372.74265,23157.92126,0.948682226,37.13655068,15.01842787,2017-Feb17-1536-CN-Plate3-189.Raw,2017-feb17-1536-cn-plate3-189.raw,H:21,0.0000,0.465,16979.43400,0,0,0,0,0,0,1.776,23157.92126,0,0,0,0,0,0,0,0,1.224,120870.1633,1.113,9396.26911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,78179.53791,0,0,0,0,0.964,46372.74265
126497.9301,47943.42832,27428.39984,0.948682226,32.8144383,13.1096132,2017-Feb17-1536-CN-Plate3-190.Raw,2017-feb17-1536-cn-plate3-190.raw,H:22,0.0000,0.465,18401.04311,0,0,0,0,0,0,1.776,27428.39984,0,0,0,0,0,0,0,0,1.224,126497.9301,0,0,1.174,16179.59180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,81499.72448,0,0,0,0,0.964,47943.42832
2445.03335,39396.69419,29435.55934,1.337543187,0.83326199,10.03803607,2017-Feb17-1536-CN-Plate3-191.Raw,2017-feb17-1536-cn-plate3-191.raw,H:23,0.0000,0.468,52916.37118,0,0,0,0,0,0,1.777,29435.55934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312,26257.60816,1.423,2445.03335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434,38063.86115,0,0,0,0,0.965,39396.69419
127827.1307,43845.72542,23240.55582,1.337543187,55.17541483,14.14952995,2017-Feb17-1536-CN-Plate3-192.Raw,2017-feb17-1536-cn-plate3-192.raw,H:24,0.0000,0.466,16713.48807,0,0,0,0,0,0,1.776,23240.55582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,127827.1307,1.343,13654.05142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,76523.54584,0,0,0,0,0.964,43845.72542
29027.27134,0,22753.17517,1.042356705,9.973367678,0,2017-Feb17-1536-CN-Plate3-193.Raw,2017-feb17-1536-cn-plate3-193.raw,I:1,0.0000,0.467,44569.85058,1.007,15240.17673,1.239,2113.80801,1.396,29027.27134,1.776,22753.17517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35583.14445,3726.31304,22456.10331,1.042356705,12.38761085,1.244532385,2017-Feb17-1536-CN-Plate3-194.Raw,2017-feb17-1536-cn-plate3-194.raw,I:2,0.0000,0.468,42136.38139,1.007,15265.88720,0,0,1.396,35583.14445,1.776,22456.10331,0.924,3726.31304,1.269,8130.82050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37245.21760,4431.63550,22756.37736,1.042356705,12.79513925,1.460569305,2017-Feb17-1536-CN-Plate3-195.Raw,2017-feb17-1536-cn-plate3-195.raw,I:3,0.0000,0.468,39648.11720,1.009,15166.60801,0,0,1.397,37245.21760,1.776,22756.37736,0.925,4431.63550,0,0,1.316,24206.63175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474.32649,0,23594.39434,0.948682226,0.746156967,0,2017-Feb17-1536-CN-Plate3-196.Raw,2017-feb17-1536-cn-plate3-196.raw,I:4,0.0000,0.468,54241.05912,1.008,14502.20047,0,0,0,0,1.776,23594.39434,0,0,0,0,0,0,1.076,29771.25576,1.225,2474.32649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50435.67923,4415.06447,28499.57549,0.948682226,12.59161714,1.161876378,2017-Feb17-1536-CN-Plate3-197.Raw,2017-feb17-1536-cn-plate3-197.raw,I:5,0.0000,0.468,40154.27645,1.008,15382.86247,0,0,0,0,1.776,28499.57549,0.924,4415.06447,0,0,0,0,0,0,1.224,50435.67923,1.113,42706.15355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57419.35996,6245.18114,27742.99026,0.948682226,14.72607829,1.688313268,2017-Feb17-1536-CN-Plate3-198.Raw,2017-feb17-1536-cn-plate3-198.raw,I:6,0.0000,0.469,39236.73398,1.009,15811.62295,0,0,0,0,1.777,27742.99026,0.925,6245.18114,0,0,0,0,0,0,1.226,57419.35996,0,0,1.176,43640.65422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28526.83150,0,23300.52787,1.337543187,12.28165388,0,2017-Feb17-1536-CN-Plate3-199.Raw,2017-feb17-1536-cn-plate3-199.raw,I:7,0.0000,0.468,51886.48148,1.009,15200.70505,0,0,0,0,1.776,23300.52787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,23194.44940,1.420,28526.83150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57940.05233,3794.10605,23796.73561,1.337543187,24.42477517,1.195785668,2017-Feb17-1536-CN-Plate3-200.Raw,2017-feb17-1536-cn-plate3-200.raw,I:8,0.0000,0.468,39543.69613,1.008,16177.22177,0,0,0,0,1.776,23796.73561,0.924,3794.10605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,57940.05233,1.343,31978.36830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62183.96057,7124.96194,23538.38777,1.337543187,26.50151753,2.270215577,2017-Feb17-1536-CN-Plate3-201.Raw,2017-feb17-1536-cn-plate3-201.raw,I:9,0.0000,0.467,37113.58183,1.008,16012.34512,0,0,0,0,1.776,23538.38777,0.924,7124.96194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,62183.96057,0,0,1.396,44490.42045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27697.03946,6691.13265,23893.37980,2.843725517,24.72320112,2.100309597,2017-Feb17-1536-CN-Plate3-202.Raw,2017-feb17-1536-cn-plate3-202.raw,I:10,0.0000,0.468,38942.03687,1.011,16577.56452,0,0,0,0,1.776,23893.37980,0.924,6691.13265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,28029.15697,0.756,27697.03946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30308.00050,8538.78541,23097.99089,2.843725517,27.98543221,2.772574069,2017-Feb17-1536-CN-Plate3-203.Raw,2017-feb17-1536-cn-plate3-203.raw,I:11,0.0000,0.468,35018.54328,1.016,18490.68876,0,0,0,0,1.777,23097.99089,0.925,8538.78541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,30308.00050,0.629,25999.02852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35912.51888,12487.02620,23691.93193,2.843725517,32.32915323,3.952936249,2017-Feb17-1536-CN-Plate3-204.Raw,2017-feb17-1536-cn-plate3-204.raw,I:12,0.0000,0.468,35955.88593,0,0,0,0,0,0,1.777,23691.93193,0.925,12487.02620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,35912.51888,0,0,0.705,20449.29558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12342.53912,0,23663.57314,2.174082389,8.50474803,0,2017-Feb17-1536-CN-Plate3-205.Raw,2017-feb17-1536-cn-plate3-205.raw,I:13,0.0000,0.468,45435.02260,1.010,14830.07902,0,0,0,0,1.776,23663.57314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,17554.37334,0.726,12342.53912,0,0,0,0,0,0,0,0,0,0,0,0
22434.75832,2291.47456,23700.86209,2.174082389,15.43456925,0.725123801,2017-Feb17-1536-CN-Plate3-206.Raw,2017-feb17-1536-cn-plate3-206.raw,I:14,0.0000,0.467,42856.05113,1.007,15478.83400,0,0,0,0,1.776,23700.86209,0.923,2291.47456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,22434.75832,0.644,22867.31253,0,0,0,0,0,0,0,0,0,0
28405.00005,2550.66276,23266.29554,2.174082389,19.90695412,0.82221816,2017-Feb17-1536-CN-Plate3-207.Raw,2017-feb17-1536-cn-plate3-207.raw,I:15,0.0000,0.468,40233.77017,1.007,16036.78796,0,0,0,0,1.776,23266.29554,0.924,2550.66276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,28405.00005,0,0,0.707,33022.71431,0,0,0,0,0,0,0,0
,0,24296.67732,,0,0,2017-Feb17-1536-CN-Plate3-208.Raw,2017-feb17-1536-cn-plate3-208.raw,I:16,0.0000,0.469,53387.82379,1.010,14807.00037,0,0,0,0,1.776,24296.67732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8195.65431,21277.04196,23373.18544,1.042356705,2.74121661,6.827388383,2017-Feb17-1536-CN-Plate3-209.Raw,2017-feb17-1536-cn-plate3-209.raw,I:17,0.0000,0.467,50783.92285,0,0,1.239,4773.93546,1.396,8195.65431,1.776,23373.18544,0.924,21277.04196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,63132.21703,0,0,0,0,0,0
60706.82166,50536.90783,23635.48321,1.042356705,20.07939568,16.03634694,2017-Feb17-1536-CN-Plate3-210.Raw,2017-feb17-1536-cn-plate3-210.raw,I:18,0.0000,0.466,33978.82426,0,0,0,0,1.396,60706.82166,1.776,23635.48321,0.924,50536.90783,1.268,5415.09502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,68941.68205,0,0,0,0,0,0
101599.8541,70133.19339,23609.56912,1.042356705,33.6420654,22.27905761,2017-Feb17-1536-CN-Plate3-211.Raw,2017-feb17-1536-cn-plate3-211.raw,I:19,0.0000,0.466,17357.63725,0,0,0,0,1.396,101599.8541,1.776,23609.56912,0.924,70133.19339,0,0,1.316,8949.54324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,82196.87046,0,0,0,0,0,0
1079.70749,23873.61251,23380.99087,0.948682226,0.328567973,7.658019922,2017-Feb17-1536-CN-Plate3-212.Raw,2017-feb17-1536-cn-plate3-212.raw,I:20,0.0000,0.467,52241.71362,0,0,0,0,0,0,1.776,23380.99087,0.924,23873.61251,0,0,0,0,1.076,31052.38633,1.233,1079.70749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,54458.17952,0,0,0,0,0,0
42764.95782,45361.17896,24914.62479,0.948682226,12.21281347,13.65498558,2017-Feb17-1536-CN-Plate3-213.Raw,2017-feb17-1536-cn-plate3-213.raw,I:21,0.0000,0.467,42128.88722,0,0,0,0,0,0,1.777,24914.62479,0.925,45361.17896,0,0,0,0,0,0,1.225,42764.95782,1.114,47519.43247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,57751.89446,0,0,0,0,0,0
122225.9688,70052.98646,25832.40017,0.948682226,33.66516566,20.3386985,2017-Feb17-1536-CN-Plate3-214.Raw,2017-feb17-1536-cn-plate3-214.raw,I:22,0.0000,0.466,19229.38935,0,0,0,0,0,0,1.776,25832.40017,0.924,70052.98646,0,0,0,0,0,0,1.224,122225.9688,0,0,1.174,22593.75719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,81536.72970,0,0,0,0,0,0
4755.07443,18036.51912,23933.70803,1.337543187,1.993041801,5.652024052,2017-Feb17-1536-CN-Plate3-215.Raw,2017-feb17-1536-cn-plate3-215.raw,I:23,0.0000,0.468,53246.53794,0,0,0,0,0,0,1.777,23933.70803,0.925,18036.51912,0,0,0,0,0,0,0,0,0,0,0,0,1.312,31860.63124,1.425,4755.07443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,64979.20468,0,0,0,0,0,0
59598.21509,45988.90314,23945.20376,1.337543187,24.96800216,14.40442007,2017-Feb17-1536-CN-Plate3-216.Raw,2017-feb17-1536-cn-plate3-216.raw,I:24,0.0000,0.467,36296.19744,0,0,0,0,0,0,1.776,23945.20376,0.925,45988.90314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,59598.21509,1.343,30764.32187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,61090.80196,0,0,0,0,0,0
48543.38187,0,21867.47648,1.042356705,17.35437544,0,2017-Feb17-1536-CN-Plate3-217.Raw,2017-feb17-1536-cn-plate3-217.raw,J:1,0.0000,0.468,36569.60123,1.009,11885.30888,0,0,1.396,48543.38187,1.776,21867.47648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
