alcohol_*C1_NMR_shift,alcohol_*C1_electrostatic_charge,alcohol_*H1_NMR_shift,alcohol_*H1_electrostatic_charge,alcohol_*O1_electrostatic_charge,alcohol_E_HOMO,alcohol_E_LUMO,alcohol_dipole_moment,alcohol_electronegativity,alcohol_hardness,alcohol_molecular_volume,alcohol_molecular_weight,alcohol_ovality,alcohol_surface_area,base_*N1_electrostatic_charge,base_E_HOMO,base_E_LUMO,base_dipole_moment,base_electronegativity,base_hardness,base_molecular_volume,base_molecular_weight,base_ovality,base_surface_area,sulfonyl_fluoride_*C1_NMR_shift,sulfonyl_fluoride_*C1_electrostatic_charge,sulfonyl_fluoride_*F1_electrostatic_charge,sulfonyl_fluoride_*O1_electrostatic_charge,sulfonyl_fluoride_*O2_electrostatic_charge,sulfonyl_fluoride_*S1_electrostatic_charge,sulfonyl_fluoride_E_HOMO,sulfonyl_fluoride_E_LUMO,sulfonyl_fluoride_V1_frequency,sulfonyl_fluoride_V1_intensity,sulfonyl_fluoride_V2_frequency,sulfonyl_fluoride_V2_intensity,sulfonyl_fluoride_dipole_moment,sulfonyl_fluoride_electronegativity,sulfonyl_fluoride_hardness,sulfonyl_fluoride_molecular_volume,sulfonyl_fluoride_molecular_weight,sulfonyl_fluoride_ovality,sulfonyl_fluoride_surface_area 
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,132.03,-0.03,-0.21,-0.439,-0.439,0.973,-0.2843,-0.0715,796.184,279.988,1390.854,149.118,3.594954,0.18,0.11,150.38,194.611,1.281,175.19
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,132.03,-0.03,-0.21,-0.439,-0.439,0.973,-0.2843,-0.0715,796.184,279.988,1390.854,149.118,3.594954,0.18,0.11,150.38,194.611,1.281,175.19
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,132.03,-0.03,-0.21,-0.439,-0.439,0.973,-0.2843,-0.0715,796.184,279.988,1390.854,149.118,3.594954,0.18,0.11,150.38,194.611,1.281,175.19
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
72.31,0.612,-0.13,0.405,-0.693,-0.2206,0.0156,1.46124,0.1,0.12,197.6,154.253,1.38,226.39,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,132.03,-0.03,-0.21,-0.439,-0.439,0.973,-0.2843,-0.0715,796.184,279.988,1390.854,149.118,3.594954,0.18,0.11,150.38,194.611,1.281,175.19
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,132.03,-0.03,-0.21,-0.439,-0.439,0.973,-0.2843,-0.0715,796.184,279.988,1390.854,149.118,3.594954,0.18,0.11,150.38,194.611,1.281,175.19
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,132.03,-0.03,-0.21,-0.439,-0.439,0.973,-0.2843,-0.0715,796.184,279.988,1390.854,149.118,3.594954,0.18,0.11,150.38,194.611,1.281,175.19
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,132.03,-0.03,-0.21,-0.439,-0.439,0.973,-0.2843,-0.0715,796.184,279.988,1390.854,149.118,3.594954,0.18,0.11,150.38,194.611,1.281,175.19
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
63.2,-0.02,0.22,0.416,-0.623,-0.2023,-0.0621,1.895162,0.13,0.07,340.14,343.81,1.513,356.49,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,132.03,-0.03,-0.21,-0.439,-0.439,0.973,-0.2843,-0.0715,796.184,279.988,1390.854,149.118,3.594954,0.18,0.11,150.38,194.611,1.281,175.19
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,132.03,-0.03,-0.21,-0.439,-0.439,0.973,-0.2843,-0.0715,796.184,279.988,1390.854,149.118,3.594954,0.18,0.11,150.38,194.611,1.281,175.19
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,132.03,-0.03,-0.21,-0.439,-0.439,0.973,-0.2843,-0.0715,796.184,279.988,1390.854,149.118,3.594954,0.18,0.11,150.38,194.611,1.281,175.19
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.719,-0.2016,0.0404,2.163619,0.08,0.12,213.87,171.288,1.386,239.64,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,132.03,-0.03,-0.21,-0.439,-0.439,0.973,-0.2843,-0.0715,796.184,279.988,1390.854,149.118,3.594954,0.18,0.11,150.38,194.611,1.281,175.19
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
60.59,0.118,0.37,0.409,-0.605,-0.256,-0.0863,4.150486,0.17,0.08,159.54,171.156,1.315,187.03,-0.93,-0.1844,0.06,2.910789,0.06,0.12,352.35,312.442,1.565,377.5,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
70.25,0.256,0.23,0.402,-0.645,-0.2215,-0.0323,1.867912,0.13,0.09,386.88,349.518,1.479,379.78,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,132.03,-0.03,-0.21,-0.439,-0.439,0.973,-0.2843,-0.0715,796.184,279.988,1390.854,149.118,3.594954,0.18,0.11,150.38,194.611,1.281,175.19
70.25,0.256,0.23,0.402,-0.645,-0.2215,-0.0323,1.867912,0.13,0.09,386.88,349.518,1.479,379.78,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
70.25,0.256,0.23,0.402,-0.645,-0.2215,-0.0323,1.867912,0.13,0.09,386.88,349.518,1.479,379.78,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
70.25,0.256,0.23,0.402,-0.645,-0.2215,-0.0323,1.867912,0.13,0.09,386.88,349.518,1.479,379.78,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
70.25,0.256,0.23,0.402,-0.645,-0.2215,-0.0323,1.867912,0.13,0.09,386.88,349.518,1.479,379.78,-0.659,-0.196,0.0447,3.033208,0.08,0.12,175.1,152.241,1.26,190.7,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
70.25,0.256,0.23,0.402,-0.645,-0.2215,-0.0323,1.867912,0.13,0.09,386.88,349.518,1.479,379.78,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,132.03,-0.03,-0.21,-0.439,-0.439,0.973,-0.2843,-0.0715,796.184,279.988,1390.854,149.118,3.594954,0.18,0.11,150.38,194.611,1.281,175.19
70.25,0.256,0.23,0.402,-0.645,-0.2215,-0.0323,1.867912,0.13,0.09,386.88,349.518,1.479,379.78,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,155.7,0.38,-0.198,-0.401,-0.401,0.849,-0.2976,-0.0674,726.221,41.249,1394.232,207.158,6.494347,0.18,0.12,130.42,161.154,1.242,154.44
70.25,0.256,0.23,0.402,-0.645,-0.2215,-0.0323,1.867912,0.13,0.09,386.88,349.518,1.479,379.78,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,136.47,-0.025,-0.208,-0.436,-0.436,0.978,-0.3021,-0.0818,808.547,131.733,1393.488,144.273,2.753494,0.19,0.11,168.78,228.163,1.321,195.11
70.25,0.256,0.23,0.402,-0.645,-0.2215,-0.0323,1.867912,0.13,0.09,386.88,349.518,1.479,379.78,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,138.99,-0.026,-0.204,-0.43,-0.43,0.973,-0.3128,-0.123,795.349,251.115,1396.701,99.15,0.793525,0.22,0.09,158.28,205.163,1.308,185.03
70.25,0.256,0.23,0.402,-0.645,-0.2215,-0.0323,1.867912,0.13,0.09,386.88,349.518,1.479,379.78,-0.611,-0.1913,0.0505,2.703999,0.07,0.12,170.58,153.229,1.268,188.57,121.17,0.118,-0.162,-0.384,-0.384,0.926,-0.3515,-0.0469,642.75,13.891,1417.024,231.457,1.982285,0.2,0.15,168.83,302.086,1.381,203.99
